學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
111,公立,一般大學,0005,國立成功大學,06131138,智慧運算碩士學位學程,碩士班(日間),1,1,0,16.67
111,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,學士班(日間),7,3,4,1.26
111,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,碩士班(日間),16,8,8,5.82
111,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,博士班,16,5,11,38.10
111,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,學士班(日間),2,2,0,0.49
111,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,碩士班(日間),13,10,3,4.51
111,公立,一般大學,0005,國立成功大學,07112063,材料科學及工程學系,博士班,25,17,8,43.10
111,公立,一般大學,0005,國立成功大學,07112065,尖端材料國際碩士學位學程,碩士班(日間),6,5,1,100.00
111,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,學士班(日間),5,1,4,2.19
111,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,碩士班(日間),6,1,5,6.59
111,公立,一般大學,0005,國立成功大學,07121070,環境工程學系,博士班,4,3,1,25.00
111,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,學士班(日間),1,0,1,0.55
111,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,碩士班(日間),1,1,0,1.15
111,公立,一般大學,0005,國立成功大學,07122026,水利及海洋工程學系,博士班,4,4,0,13.33
111,公立,一般大學,0005,國立成功大學,07132052,能源工程國際博士學位學程,博士班,6,5,1,75.00
111,公立,一般大學,0005,國立成功大學,07132052,能源工程國際碩士學位學程,碩士班(日間),18,12,6,52.94
111,公立,一般大學,0005,國立成功大學,07132052,能源工程國際學士學位學程,學士班(日間),47,27,20,41.59
111,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,學士班(日間),6,5,1,0.85
111,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,碩士班(日間),12,9,3,1.66
111,公立,一般大學,0005,國立成功大學,07141032,電機工程學系,博士班,15,13,2,13.16
111,公立,一般大學,0005,國立成功大學,07141033,微電子工程研究所,博士班,2,2,0,5.13
111,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,學士班(日間),1,1,0,0.43
111,公立,一般大學,0005,國立成功大學,07141035,光電科學與工程學系,博士班,4,3,1,10.53
111,公立,一般大學,0005,國立成功大學,07141040,奈米積體電路工程博士學位學程,博士班,1,1,0,16.67
111,公立,一般大學,0005,國立成功大學,07141041,製造資訊與系統研究所,碩士班(日間),1,1,0,1.43
111,公立,一般大學,0005,國立成功大學,07141071,工程科學系,學士班(日間),1,1,0,0.35
111,公立,一般大學,0005,國立成功大學,07141071,工程科學系,碩士班(日間),1,1,0,0.44
111,公立,一般大學,0005,國立成功大學,07141071,工程科學系,博士班,1,0,1,2.13
111,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,學士班(日間),4,3,1,0.59
111,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,碩士班(日間),8,8,0,1.95
111,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,博士班,14,12,2,25.93
111,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,學士班(日間),6,6,0,2.40
111,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,碩士班(日間),11,7,4,5.26
111,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,博士班,6,5,1,15.79
111,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,學士班(日間),6,5,1,2.90
111,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,碩士班(日間),2,2,0,2.25
111,公立,一般大學,0005,國立成功大學,07163044,系統及船舶機電工程學系,博士班,2,2,0,16.67
111,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,學士班(日間),14,8,6,8.14
111,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,碩士班(日間),8,2,6,8.70
111,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系,博士班,21,14,7,26.58
111,公立,一般大學,0005,國立成功大學,07193061,生物醫學工程學系醫療器材創新國際碩士班,碩士班(日間),3,1,2,20.00
111,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,學士班(日間),4,2,2,2.08
111,公立,一般大學,0005,國立成功大學,07241064,資源工程學系,碩士班(日間),1,1,0,1.14
111,公立,一般大學,0005,國立成功大學,07311075,建築學系,博士班,3,2,1,5.56
111,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,學士班(日間),1,1,0,0.51
111,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,碩士班(日間),2,1,1,1.82
111,公立,一般大學,0005,國立成功大學,07313076,都市計劃學系,博士班,1,1,0,6.25
111,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,學士班(日間),13,8,5,2.81
111,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,碩士班(日間),39,24,15,14.72
111,公立,一般大學,0005,國立成功大學,07321049,土木工程學系,博士班,20,15,5,51.28
111,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,碩士班(日間),7,4,3,11.48
111,公立,一般大學,0005,國立成功大學,07322067,測量及空間資訊學系,博士班,19,16,3,54.29
111,公立,一般大學,0005,國立成功大學,08192039,轉譯農業科學博士學位學程,博士班,2,0,2,20.00
111,公立,一般大學,0005,國立成功大學,09111096,口腔醫學研究所,碩士班(日間),2,0,2,9.09
111,公立,一般大學,0005,國立成功大學,09121053,基礎醫學研究所,博士班,6,2,4,5.77
111,公立,一般大學,0005,國立成功大學,09121054,分子醫學研究所,碩士班(日間),4,2,2,10.81
111,公立,一般大學,0005,國立成功大學,09121077,醫學系,學士班(日間),10,3,7,1.89
111,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,碩士班(日間),2,1,1,5.26
111,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,博士班,6,3,3,7.59
111,公立,一般大學,0005,國立成功大學,09131090,護理學系,碩士班(日間),13,2,11,14.13
111,公立,一般大學,0005,國立成功大學,09131090,護理學系國際博士班,博士班,30,5,25,47.62
111,公立,一般大學,0005,國立成功大學,09141094,醫學檢驗生物技術學系,碩士班(日間),1,0,1,2.38
111,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,學士班(日間),1,0,1,0.65
111,公立,一般大學,0005,國立成功大學,09151082,物理治療學系,碩士班(日間),3,0,3,9.68
111,公立,一般大學,0005,國立成功大學,09159091,健康照護科學研究所,博士班,6,3,3,16.67
111,公立,一般大學,0005,國立成功大學,09161086,藥學系,學士班(日間),1,0,1,0.59
111,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,碩士班(日間),4,1,3,12.12
111,公立,一般大學,0005,國立成功大學,09161088,臨床藥學與藥物科技研究所,博士班,2,1,1,5.26
111,公立,一般大學,0005,國立成功大學,09191079,公共衛生研究所,碩士班(日間),3,0,3,8.57
111,公立,一般大學,0005,國立成功大學,09191079,公共衛生研究所,博士班,6,2,4,17.65
111,公立,一般大學,0005,國立成功大學,09191085,環境醫學研究所,博士班,4,3,1,16.00
111,公立,一般大學,0005,國立成功大學,09199127,食品安全衛生暨風險管理研究所,碩士班(日間),3,2,1,7.89
111,公立,一般大學,0005,國立成功大學,09211101,老年學研究所,碩士班(日間),1,0,1,2.78
111,公立,一般大學,0005,國立成功大學,10152097,體育健康與休閒研究所,碩士班(日間),1,1,0,2.78
111,公立,一般大學,0005,國立成功大學,10411098,交通管理科學系,學士班(日間),3,2,1,1.53
111,公立,一般大學,0005,國立成功大學,99999137,全校永續跨域國際碩士學位學程,碩士班(日間),3,1,2,100.00
111,公立,一般大學,0006,國立中興大學,02221007,歷史學系,學士班(日間),1,0,1,0.39
111,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,學士班(日間),4,1,3,1.57
111,公立,一般大學,0006,國立中興大學,02321003,台灣文學與跨國文化研究所,碩士班(日間),1,0,1,2.70
111,公立,一般大學,0006,國立中興大學,02321004,台灣與跨文化研究國際博士學位學程,博士班,8,6,2,72.73
111,公立,一般大學,0006,國立中興大學,02322005,中國文學系,學士班(日間),1,1,0,0.47
111,公立,一般大學,0006,國立中興大學,02322005,中國文學系,博士班,3,1,2,12.00
111,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,學士班(日間),1,1,0,0.46
111,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,碩士班(日間),1,0,1,3.33
111,公立,一般大學,0006,國立中興大學,03111009,應用經濟學系,博士班,6,3,3,20.00
111,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,碩士班(日間),2,1,1,4.26
111,公立,一般大學,0006,國立中興大學,03122010,國際政治研究所,博士班,3,1,2,9.38
111,公立,一般大學,0006,國立中興大學,04111015,會計學系,學士班(日間),1,0,1,0.56
111,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,學士班(日間),3,1,2,1.31
111,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,碩士班(日間),1,1,0,1.54
111,公立,一般大學,0006,國立中興大學,04121019,財務金融學系,博士班,2,1,1,11.11
111,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,學士班(日間),11,3,8,4.38
111,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,碩士班(日間),4,2,2,5.33
111,公立,一般大學,0006,國立中興大學,04131016,企業管理學系,博士班,2,0,2,5.56
111,公立,一般大學,0006,國立中興大學,04131097,運動與健康管理研究所,碩士班(日間),1,1,0,5.00
111,公立,一般大學,0006,國立中興大學,04143020,行銷學系,學士班(日間),13,6,7,6.25
111,公立,一般大學,0006,國立中興大學,04143020,行銷學系,碩士班(日間),4,0,4,6.67
111,公立,一般大學,0006,國立中興大學,04199012,全球事務研究跨洲碩士學位學程,碩士班(日間),22,8,14,62.86
111,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所,博士班,3,2,1,5.77
111,公立,一般大學,0006,國立中興大學,04199021,科技管理研究所科技管理碩士班,碩士班(日間),2,1,1,5.13
111,公立,一般大學,0006,國立中興大學,05111026,生命科學系,碩士班(日間),3,1,2,2.59
111,公立,一般大學,0006,國立中興大學,05111026,生命科學系,博士班,8,5,3,22.22
111,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,碩士班(日間),1,0,1,2.50
111,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,博士班,10,3,7,55.56
111,公立,一般大學,0006,國立中興大學,05121027,生物科技學研究所,博士班,1,1,0,6.25
111,公立,一般大學,0006,國立中興大學,05121031,生物科技學士學位學程,學士班(日間),3,1,2,2.26
111,公立,一般大學,0006,國立中興大學,05121035,生物醫學研究所,博士班,2,1,1,8.00
111,公立,一般大學,0006,國立中興大學,05121037,基因體暨生物資訊學研究所,碩士班(日間),2,0,2,10.00
111,公立,一般大學,0006,國立中興大學,05121117,分子與生物農業科學國際研究生博士學位學程,博士班,34,18,16,77.27
111,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,碩士班(日間),1,0,1,3.57
111,公立,一般大學,0006,國立中興大學,05123034,生物化學研究所,博士班,1,1,0,14.29
111,公立,一般大學,0006,國立中興大學,05292082,水土保持學系,博士班,1,1,0,3.70
111,公立,一般大學,0006,國立中興大學,05311039,化學系,博士班,4,3,1,26.67
111,公立,一般大學,0006,國立中興大學,05331040,物理學系,學士班(日間),1,1,0,0.41
111,公立,一般大學,0006,國立中興大學,05331040,物理學系,碩士班(日間),3,3,0,8.57
111,公立,一般大學,0006,國立中興大學,05331040,物理學系,博士班,9,6,3,75.00
111,公立,一般大學,0006,國立中興大學,05411041,應用數學系,博士班,4,3,1,25.00
111,公立,一般大學,0006,國立中興大學,06131043,資訊管理學系,學士班(日間),4,3,1,2.94
111,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,學士班(日間),3,3,0,2.00
111,公立,一般大學,0006,國立中興大學,06131108,資訊工程學系,博士班,2,1,1,5.71
111,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,碩士班(日間),1,1,0,0.65
111,公立,一般大學,0006,國立中興大學,07112057,材料科學與工程學系,博士班,3,2,1,8.33
111,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,碩士班(日間),1,1,0,1.15
111,公立,一般大學,0006,國立中興大學,07121059,環境工程學系,博士班,5,2,3,23.81
111,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,碩士班(日間),3,2,1,1.18
111,公立,一般大學,0006,國立中興大學,07141045,電機工程學系,博士班,1,1,0,2.94
111,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,學士班(日間),3,3,0,0.76
111,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,碩士班(日間),5,5,0,2.30
111,公立,一般大學,0006,國立中興大學,07151050,機械工程學系,博士班,1,1,0,7.14
111,公立,一般大學,0006,國立中興大學,07151051,精密工程研究所,碩士班(日間),5,5,0,6.94
111,公立,一般大學,0006,國立中興大學,07151051,精密工程研究所,博士班,3,3,0,25.00
111,公立,一般大學,0006,國立中興大學,07151052,生物產業機電工程學系,博士班,1,1,0,5.56
111,公立,一般大學,0006,國立中興大學,07193060,生醫工程研究所,碩士班(日間),3,3,0,9.09
111,公立,一般大學,0006,國立中興大學,07193060,生醫工程研究所,博士班,6,3,3,60.00
111,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,學士班(日間),6,1,5,2.70
111,公立,一般大學,0006,國立中興大學,07211081,食品暨應用生物科技學系,博士班,3,2,1,15.00
111,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,學士班(日間),1,1,0,0.27
111,公立,一般大學,0006,國立中興大學,07321054,土木工程學系,博士班,1,1,0,4.00
111,公立,一般大學,0006,國立中興大學,08111063,農藝學系,學士班(日間),6,5,1,3.00
111,公立,一般大學,0006,國立中興大學,08111063,農藝學系,博士班,1,1,0,9.09
111,公立,一般大學,0006,國立中興大學,08111064,國際農學碩士學位學程,碩士班(日間),27,13,14,90.00
111,公立,一般大學,0006,國立中興大學,08112066,動物科學系,學士班(日間),4,2,2,1.90
111,公立,一般大學,0006,國立中興大學,08112066,動物科學系,碩士班(日間),11,1,10,16.42
111,公立,一般大學,0006,國立中興大學,08112066,動物科學系,博士班,12,6,6,41.38
111,公立,一般大學,0006,國立中興大學,08121067,園藝學系,學士班(日間),4,4,0,2.25
111,公立,一般大學,0006,國立中興大學,08121067,園藝學系,碩士班(日間),3,2,1,4.00
111,公立,一般大學,0006,國立中興大學,08121067,園藝學系,博士班,7,2,5,24.14
111,公立,一般大學,0006,國立中興大學,08191083,土壤環境科學系,碩士班(日間),3,1,2,10.34
111,公立,一般大學,0006,國立中興大學,08191083,土壤環境科學系,博士班,6,2,4,37.50
111,公立,一般大學,0006,國立中興大學,08193078,國際農企業學士學位學程,學士班(日間),27,16,11,28.13
111,公立,一般大學,0006,國立中興大學,08193079,農業經濟與行銷碩士學位學程,碩士班(日間),4,1,3,18.18
111,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,碩士班(日間),3,0,3,6.82
111,公立,一般大學,0006,國立中興大學,08194068,植物病理學系,博士班,8,4,4,44.44
111,公立,一般大學,0006,國立中興大學,08211086,森林學系,碩士班(日間),1,0,1,1.35
111,公立,一般大學,0006,國立中興大學,08211086,森林學系,博士班,4,2,2,16.00
111,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,學士班(日間),13,2,11,3.44
111,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,碩士班(日間),5,1,4,6.76
111,公立,一般大學,0006,國立中興大學,08411087,獸醫學系,博士班,2,2,0,7.41
111,公立,一般大學,0006,國立中興大學,08411089,獸醫病理生物學研究所,博士班,1,0,1,14.29
111,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,碩士班(日間),1,0,1,4.76
111,公立,一般大學,0006,國立中興大學,08411092,微生物暨公共衛生學研究所,博士班,2,0,2,22.22
111,公立,一般大學,0006,國立中興大學,09199096,組織工程與再生醫學博士學位學程,博士班,3,1,2,13.64
111,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,碩士班(日間),1,0,1,1.27
111,公立,一般大學,0007,國立陽明交通大學,01111001,教育研究所,博士班,1,0,1,3.13
111,公立,一般大學,0007,國立陽明交通大學,01131002,英語教學研究所,碩士班(日間),5,2,3,16.13
111,公立,一般大學,0007,國立陽明交通大學,02191107,視覺文化研究所,碩士班(日間),1,1,0,5.00
111,公立,一般大學,0007,國立陽明交通大學,02222095,客家文化學院博士班,博士班,1,0,1,11.11
111,公立,一般大學,0007,國立陽明交通大學,02299008,人文社會學系,學士班(日間),1,0,1,0.53
111,公立,一般大學,0007,國立陽明交通大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),12,5,7,52.17
111,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,碩士班(日間),1,0,1,2.63
111,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,博士班,13,7,6,25.49
111,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系,學士班(日間),1,0,1,0.49
111,公立,一般大學,0007,國立陽明交通大學,03211015,傳播與科技學系,碩士班(日間),1,0,1,1.89
111,公立,一般大學,0007,國立陽明交通大學,04121020,資訊管理與財務金融學系財務金融博士班,博士班,3,1,2,10.00
111,公立,一般大學,0007,國立陽明交通大學,04131016,管理學院企業管理碩士學位學程,碩士班(日間),29,13,16,39.19
111,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,碩士班(日間),1,0,1,1.09
111,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,博士班,1,0,1,4.00
111,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,學士班(日間),5,1,4,2.29
111,公立,一般大學,0007,國立陽明交通大學,04131018,管理科學系,博士班,2,1,1,6.90
111,公立,一般大學,0007,國立陽明交通大學,04199023,科技管理研究所,博士班,3,2,1,14.29
111,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,碩士班(日間),1,0,1,0.78
111,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,學士班(日間),5,1,4,1.74
111,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,博士班,3,1,2,4.92
111,公立,一般大學,0007,國立陽明交通大學,05121030,分子醫學與生物工程研究所,博士班,1,1,0,5.88
111,公立,一般大學,0007,國立陽明交通大學,05121094,生物科技學院產業博士班,博士班,1,1,0,6.67
111,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,學士班(日間),3,1,2,2.78
111,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,碩士班(日間),2,2,0,3.39
111,公立,一般大學,0007,國立陽明交通大學,05121112,生命科學系暨基因體科學研究所,博士班,2,2,0,13.33
111,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,碩士班(日間),7,3,4,12.96
111,公立,一般大學,0007,國立陽明交通大學,05122114,微生物及免疫學研究所,博士班,8,3,5,36.36
111,公立,一般大學,0007,國立陽明交通大學,05123116,生化暨分子生物研究所,碩士班(日間),1,0,1,2.08
111,公立,一般大學,0007,國立陽明交通大學,05124034,生物資訊及系統生物研究所,博士班,4,0,4,14.29
111,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,碩士班(日間),1,0,1,1.59
111,公立,一般大學,0007,國立陽明交通大學,05124117,生物醫學資訊研究所,博士班,1,1,0,3.03
111,公立,一般大學,0007,國立陽明交通大學,05199035,跨領域神經科學國際研究生博士學位學程,博士班,8,5,3,40.00
111,公立,一般大學,0007,國立陽明交通大學,05199035,跨領域神經科學博士學位學程(台灣聯合大學系統),博士班,1,1,0,20.00
111,公立,一般大學,0007,國立陽明交通大學,05211043,環境科技博士學位學程(台灣聯合大學系統),博士班,5,3,2,100.00
111,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,碩士班(日間),2,2,0,1.02
111,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,博士班,7,4,3,14.00
111,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系分子科學博士班,博士班,1,0,1,14.29
111,公立,一般大學,0007,國立陽明交通大學,05311039,永續化學科技國際研究生博士學位學程,博士班,34,30,4,94.44
111,公立,一般大學,0007,國立陽明交通大學,05331040,物理研究所,博士班,6,2,4,50.00
111,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,學士班(日間),1,0,1,0.41
111,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,博士班,15,5,10,18.29
111,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,學士班(日間),2,0,2,0.92
111,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,碩士班(日間),1,0,1,2.33
111,公立,一般大學,0007,國立陽明交通大學,05421047,統計學研究所,博士班,1,0,1,10.00
111,公立,一般大學,0007,國立陽明交通大學,06131022,資訊管理研究所,博士班,1,0,1,3.57
111,公立,一般大學,0007,國立陽明交通大學,06131058,資訊工程學系,學士班(日間),28,21,7,3.45
111,公立,一般大學,0007,國立陽明交通大學,06131061,資訊科學與工程研究所,博士班,2,2,0,1.42
111,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,學士班(日間),1,1,0,0.47
111,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,碩士班(日間),1,0,1,0.58
111,公立,一般大學,0007,國立陽明交通大學,07112072,材料科學與工程學系,博士班,18,14,4,14.88
111,公立,一般大學,0007,國立陽明交通大學,07121076,環境工程研究所,博士班,6,3,3,27.27
111,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,學士班(日間),11,5,6,1.03
111,公立,一般大學,0007,國立陽明交通大學,07141054,光電博士學位學程(台灣聯合大學系統),博士班,17,13,4,100.00
111,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院博士班,博士班,44,34,10,50.00
111,公立,一般大學,0007,國立陽明交通大學,07141066,國際半導體產業學院碩士班,碩士班(日間),11,5,6,11.34
111,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際博士學位學程,博士班,71,59,12,100.00
111,公立,一般大學,0007,國立陽明交通大學,07141068,電機資訊國際碩士學位學程,碩士班(日間),41,32,9,100.00
111,公立,一般大學,0007,國立陽明交通大學,07141101,光電學院博士班,博士班,3,2,1,8.82
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,學士班(日間),10,8,2,2.45
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,碩士班(日間),3,2,1,0.96
111,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,博士班,11,11,0,14.47
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,學士班(日間),8,3,5,2.90
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,碩士班(日間),1,0,1,0.76
111,公立,一般大學,0007,國立陽明交通大學,07191075,工業工程與管理學系,博士班,1,1,0,3.45
111,公立,一般大學,0007,國立陽明交通大學,07193120,生醫光電研究所,博士班,4,3,1,20.00
111,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,學士班(日間),4,2,2,3.23
111,公立,一般大學,0007,國立陽明交通大學,07193122,生物醫學工程學系,博士班,1,1,0,2.04
111,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,學士班(日間),7,6,1,2.18
111,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,碩士班(日間),1,0,1,0.54
111,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,博士班,7,7,0,12.07
111,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,學士班(日間),1,1,0,0.39
111,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,碩士班(日間),1,0,1,6.25
111,公立,一般大學,0007,國立陽明交通大學,09111160,牙醫學系,博士班,3,2,1,20.00
111,公立,一般大學,0007,國立陽明交通大學,09121125,醫學系,學士班(日間),6,1,5,0.72
111,公立,一般大學,0007,國立陽明交通大學,09121128,分子醫學博士學位學程,博士班,29,12,17,28.71
111,公立,一般大學,0007,國立陽明交通大學,09121132,解剖學及細胞生物學研究所,碩士班(日間),1,0,1,2.44
111,公立,一般大學,0007,國立陽明交通大學,09121133,急重症醫學研究所,碩士班(日間),1,0,1,3.57
111,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,碩士班(日間),3,1,2,10.34
111,公立,一般大學,0007,國立陽明交通大學,09121144,藥理學研究所,博士班,5,3,2,20.83
111,公立,一般大學,0007,國立陽明交通大學,09131149,護理學系,學士班(日間),1,0,1,0.61
111,公立,一般大學,0007,國立陽明交通大學,09141159,生物醫學影像暨放射科學系,博士班,2,2,0,5.13
111,公立,一般大學,0007,國立陽明交通大學,09161142,藥學系,碩士班(日間),1,0,1,3.03
111,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,碩士班(日間),6,2,4,13.95
111,公立,一般大學,0007,國立陽明交通大學,09161145,生物藥學研究所,博士班,3,0,3,30.00
111,公立,一般大學,0007,國立陽明交通大學,09171143,傳統醫藥研究所,博士班,1,1,0,3.13
111,公立,一般大學,0007,國立陽明交通大學,09191137,公共衛生研究所,博士班,22,12,10,30.14
111,公立,一般大學,0007,國立陽明交通大學,09191140,環境與職業衛生研究所,博士班,1,0,1,9.09
111,公立,一般大學,0007,國立陽明交通大學,09191141,國際衛生碩士學位學程,碩士班(日間),27,9,18,90.00
111,公立,一般大學,0007,國立陽明交通大學,09199167,食品安全及健康風險評估研究所,碩士班(日間),1,1,0,3.23
111,公立,一般大學,0007,國立陽明交通大學,10411086,運輸與物流管理學系,學士班(日間),1,0,1,0.52
111,公立,一般大學,0008,國立中央大學,01115001,學習與教學研究所,博士班,1,0,1,3.85
111,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,碩士班(日間),1,1,0,5.56
111,公立,一般大學,0008,國立中央大學,02231011,哲學研究所,博士班,2,2,0,8.00
111,公立,一般大學,0008,國立中央大學,02299012,亞際文化研究國際碩士學位學程(台灣聯合大學系統),碩士班(日間),4,0,4,28.57
111,公立,一般大學,0008,國立中央大學,02311007,英美語文學系,碩士班(日間),2,1,1,4.88
111,公立,一般大學,0008,國立中央大學,02322006,中國文學系,學士班(日間),2,1,1,1.02
111,公立,一般大學,0008,國立中央大學,02322006,中國文學系,碩士班(日間),2,2,0,3.23
111,公立,一般大學,0008,國立中央大學,02322006,中國文學系,博士班,2,1,1,5.71
111,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,碩士班(日間),1,0,1,3.85
111,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,博士班,2,2,0,12.50
111,公立,一般大學,0008,國立中央大學,03131034,跨領域神經科學國際研究生博士學位學程,博士班,2,1,1,40.00
111,公立,一般大學,0008,國立中央大學,04121024,財務金融學系,博士班,2,2,0,40.00
111,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,學士班(日間),1,1,0,0.25
111,公立,一般大學,0008,國立中央大學,04131023,企業管理學系,博士班,17,5,12,22.37
111,公立,一般大學,0008,國立中央大學,04131081,國際經營管理碩士學位學程,碩士班(日間),2,1,1,15.38
111,公立,一般大學,0008,國立中央大學,05121031,生命科學系,碩士班(日間),14,3,11,21.21
111,公立,一般大學,0008,國立中央大學,05121031,生命科學系,博士班,17,6,11,70.83
111,公立,一般大學,0008,國立中央大學,05211048,遙測科技碩士學位學程,碩士班(日間),8,6,2,36.36
111,公立,一般大學,0008,國立中央大學,05211049,環境科技博士學位學程（台灣聯合大學系統）,博士班,15,13,2,100.00
111,公立,一般大學,0008,國立中央大學,05311035,化學學系,博士班,4,3,1,40.00
111,公立,一般大學,0008,國立中央大學,05321036,地球科學學系地球物理博士班,博士班,4,2,2,19.05
