學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),外國學生小計,外國學生數男,外國學生女,外國學生數之在學比率(%)
114,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),3,0,3,1.69
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),3,0,3,0.55
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),6,2,4,17.14
114,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),1,0,1,0.47
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),3,0,3,0.70
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),2,1,1,5.13
114,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),18,8,10,62.07
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),6,2,4,2.80
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士班,碩士班(日間),3,0,3,8.57
114,公立,技專校院,0053,國立高雄科技大學,04131106,管理學院博士班,博士班,3,2,1,3.80
114,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系,學士班(日間),3,1,2,1.25
114,公立,技專校院,0053,國立高雄科技大學,04132004,供應鏈管理系碩士班,碩士班(日間),1,1,0,5.88
114,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系,學士班(日間),2,0,2,0.47
114,公立,技專校院,0053,國立高雄科技大學,04132059,行銷與流通管理系碩士班,碩士班(日間),2,0,2,3.92
114,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系,學士班(日間),1,0,1,0.25
114,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系商務經營管理碩士班,碩士班(日間),1,0,1,5.56
114,公立,技專校院,0053,國立高雄科技大學,04132107,運籌管理系碩士班,碩士班(日間),2,0,2,7.41
114,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系,學士班(日間),5,1,4,1.99
114,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系博士班,博士班,9,1,8,30.00
114,公立,技專校院,0053,國立高雄科技大學,04141023,國際企業系碩士班,碩士班(日間),2,0,2,6.67
114,公立,技專校院,0053,國立高雄科技大學,04191120,商業智慧學院博士班,博士班,14,5,9,31.82
114,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系,學士班(日間),1,1,0,0.42
114,公立,技專校院,0053,國立高雄科技大學,04199048,人力資源發展系碩士班,碩士班(日間),1,0,1,3.13
114,公立,技專校院,0053,國立高雄科技大學,05211128,水圈學院_外國學生專班,博士班,10,6,4,100.00
114,公立,技專校院,0053,國立高雄科技大學,05323050,水圈學院水產科技產業博士班,博士班,40,23,17,74.07
114,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系,學士班(日間),3,2,1,1.06
114,公立,技專校院,0053,國立高雄科技大學,06131067,資訊工程系碩士班,碩士班(日間),1,1,0,1.59
114,公立,技專校院,0053,國立高雄科技大學,06131100,資訊管理系,學士班(日間),2,0,2,0.53
114,公立,技專校院,0053,國立高雄科技大學,06132005,智慧商務系碩士班,碩士班(日間),1,1,0,1.72
114,公立,技專校院,0053,國立高雄科技大學,07111085,化學工程與材料工程系,學士班(日間),6,4,2,1.37
114,公立,技專校院,0053,國立高雄科技大學,07121030,海洋環境工程系碩士班,碩士班(日間),1,0,1,3.45
114,公立,技專校院,0053,國立高雄科技大學,07121086,環境與安全衛生工程系博士班,博士班,2,1,1,22.22
114,公立,技專校院,0053,國立高雄科技大學,07141075,電腦與通訊工程系,學士班(日間),1,0,1,0.21
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系(建工校區),學士班(日間),4,3,1,0.61
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系_電資工程與科技管理外國學生碩士專班,碩士班(日間),13,12,1,100.00
114,公立,技專校院,0053,國立高雄科技大學,07141103,電子工程系博士班(建工校區),博士班,11,10,1,16.67
114,公立,技專校院,0053,國立高雄科技大學,07141105,電機工程系博士班,博士班,9,8,1,23.08
114,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系,學士班(日間),1,1,0,0.17
114,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系博士班,博士班,16,13,3,39.02
114,公立,技專校院,0053,國立高雄科技大學,07151072,機械工程系碩士班,碩士班(日間),3,2,1,2.24
114,公立,技專校院,0053,國立高雄科技大學,07151074,模具工程系博士班,博士班,1,1,0,7.14
114,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系博士班,博士班,7,3,4,25.93
114,公立,技專校院,0053,國立高雄科技大學,07191091,工業工程與管理系碩士班,碩士班(日間),5,2,3,8.20
114,公立,技專校院,0053,國立高雄科技大學,07194088,工學院工程科技博士班,博士班,2,1,1,4.44
114,公立,技專校院,0053,國立高雄科技大學,07194094,海事學院海事科技產學合作博士班,博士班,2,2,0,6.90
114,公立,技專校院,0053,國立高雄科技大學,07321077,土木工程系土木工程科技博士班,博士班,1,1,0,7.14
114,公立,技專校院,0053,國立高雄科技大學,08311125,漁業科技與管理系碩士班,碩士班(日間),2,2,0,11.11
114,公立,技專校院,0053,國立高雄科技大學,08312047,水產養殖系碩士班,碩士班(日間),1,0,1,4.17
114,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系,學士班(日間),2,1,1,1.20
114,公立,技專校院,0053,國立高雄科技大學,10151096,觀光管理系觀光與餐旅管理碩士班,碩士班(日間),2,0,2,12.50
114,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系博士班,博士班,5,2,3,27.78
114,公立,技專校院,0053,國立高雄科技大學,10412060,航運管理系碩士班,碩士班(日間),1,0,1,5.00
114,私立,一般大學,1001,東海大學,01111001,教育研究所,碩士班(日間),2,1,1,6.90
114,私立,一般大學,1001,東海大學,02123011,工業設計學系,學士班(日間),3,1,2,1.75
114,私立,一般大學,1001,東海大學,02131002,美術學系,學士班(日間),8,3,5,4.17
114,私立,一般大學,1001,東海大學,02131002,美術學系,碩士班(日間),1,0,1,1.79
114,私立,一般大學,1001,東海大學,02151003,音樂學系,學士班(日間),8,3,5,5.88
114,私立,一般大學,1001,東海大學,02151003,音樂學系,碩士班(日間),3,1,2,4.55
114,私立,一般大學,1001,東海大學,02152058,表演藝術與創作碩士學位學程,碩士班(日間),2,1,1,11.11
114,私立,一般大學,1001,東海大學,02221009,歷史學系,學士班(日間),2,2,0,0.78
114,私立,一般大學,1001,東海大學,02221009,歷史學系,碩士班(日間),2,1,1,10.00
114,私立,一般大學,1001,東海大學,02231010,哲學系,博士班,1,0,1,4.35
114,私立,一般大學,1001,東海大學,02299070,博雅學士學位學程,學士班(日間),1,1,0,5.26
114,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),36,6,30,8.70
114,私立,一般大學,1001,東海大學,02311005,外國語文學系,碩士班(日間),23,11,12,62.16
114,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),1,0,1,0.23
114,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,碩士班(日間),1,0,1,5.88
114,私立,一般大學,1001,東海大學,02322004,中國文學系,學士班(日間),1,1,0,0.25
114,私立,一般大學,1001,東海大學,02323062,華語文教學國際碩士學位學程,碩士班(日間),15,5,10,55.56
114,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),2,1,1,0.40
114,私立,一般大學,1001,東海大學,03121013,政治學系,學士班(日間),8,3,5,2.29
114,私立,一般大學,1001,東海大學,03121013,政治學系,碩士班(日間),1,0,1,3.33
114,私立,一般大學,1001,東海大學,03121013,政治學系,博士班,5,4,1,20.83
114,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),3,0,3,0.86
114,私立,一般大學,1001,東海大學,03141014,社會學系,碩士班(日間),1,0,1,3.23
114,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),18,13,5,3.54
114,私立,一般大學,1001,東海大學,04121024,財務金融學系,碩士班(日間),1,0,1,2.50
114,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),62,26,36,8.40
114,私立,一般大學,1001,東海大學,04131019,企業管理學系,碩士班(日間),10,4,6,14.71
114,私立,一般大學,1001,東海大學,04131021,國際學院國際經營管理學位學程,學士班(日間),91,42,49,36.25
114,私立,一般大學,1001,東海大學,04131059,國際企業管理碩士學位學程,碩士班(日間),64,29,35,85.33
114,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,學士班(日間),41,12,29,7.40
114,私立,一般大學,1001,東海大學,04141023,國際經營與貿易學系,碩士班(日間),3,1,2,14.29
114,私立,一般大學,1001,東海大學,04211027,法律學系,碩士班(日間),1,0,1,0.81
114,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),6,1,5,1.75
114,私立,一般大學,1001,東海大學,05111028,生命科學系,博士班,3,2,1,16.67
114,私立,一般大學,1001,東海大學,05111061,生物多樣性國際研究生博士學位學程,博士班,4,3,1,44.44
114,私立,一般大學,1001,東海大學,05123060,生醫暨材料科學國際博士學位學程,博士班,3,2,1,60.00
114,私立,一般大學,1001,東海大學,05211065,永續科學與管理學士學位學程,學士班(日間),24,11,13,27.27
114,私立,一般大學,1001,東海大學,05311030,化學系,博士班,1,1,0,16.67
114,私立,一般大學,1001,東海大學,05331032,應用物理學系,碩士班(日間),1,1,0,7.69
114,私立,一般大學,1001,東海大學,05331032,應用物理學系,博士班,1,1,0,33.33
114,私立,一般大學,1001,東海大學,05411066,智慧計算暨應用數學系,學士班(日間),1,0,1,0.60
114,私立,一般大學,1001,東海大學,05421035,統計學系,學士班(日間),1,1,0,0.27
114,私立,一般大學,1001,東海大學,05421035,統計學系,博士班,1,1,0,33.33
114,私立,一般大學,1001,東海大學,06131039,資訊工程學系,學士班(日間),42,38,4,6.57
114,私立,一般大學,1001,東海大學,06131039,資訊工程學系,碩士班(日間),1,1,0,1.72
114,私立,一般大學,1001,東海大學,06133047,數位創新碩士學位學程,碩士班(日間),2,2,0,5.00
114,私立,一般大學,1001,東海大學,06133047,數位創新碩士學位學程114秋季班數位創新與資訊科技產學碩士專班,碩士班(日間),2,1,1,100.00
114,私立,一般大學,1001,東海大學,06133047,數位創新碩士學位學程數位創新與資訊科技產學碩士專班,碩士班(日間),2,2,0,50.00
114,私立,一般大學,1001,東海大學,06134036,資訊管理學系,學士班(日間),8,3,5,2.90
114,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,學士班(日間),2,0,2,0.49
114,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系,博士班,2,0,2,33.33
114,私立,一般大學,1001,東海大學,07111042,化學工程與材料工程學系114秋季班國際半導體碩士專班,碩士班(日間),3,2,1,100.00
114,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,學士班(日間),2,1,1,0.63
114,私立,一般大學,1001,東海大學,07121045,環境科學與工程學系,博士班,2,1,1,33.33
114,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),1,1,0,0.25
114,私立,一般大學,1001,東海大學,07141037,電機工程學系,碩士班(日間),1,1,0,2.86
114,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,學士班(日間),3,2,1,0.76
114,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,碩士班(日間),2,0,2,4.35
114,私立,一般大學,1001,東海大學,07191044,工業工程與經營資訊學系,博士班,7,3,4,21.88
114,私立,一般大學,1001,東海大學,07211052,食品科學系,學士班(日間),12,4,8,3.29
114,私立,一般大學,1001,東海大學,07211052,食品科學系,碩士班(日間),2,0,2,5.56
114,私立,一般大學,1001,東海大學,07311048,建築學系,碩士班(日間),4,4,0,7.84
114,私立,一般大學,1001,東海大學,07312049,景觀學系,學士班(日間),2,1,1,0.97
114,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,學士班(日間),2,1,1,0.52
114,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,碩士班(日間),1,1,0,7.14
114,私立,一般大學,1001,東海大學,08112051,畜產與生物科技學系,博士班,1,0,1,10.00
114,私立,一般大學,1001,東海大學,09211063,高齡健康與運動科學學士學位學程,學士班(日間),1,1,0,0.59
114,私立,一般大學,1001,東海大學,09231053,社會工作學系,學士班(日間),2,1,1,0.40
114,私立,一般大學,1001,東海大學,09231053,社會工作學系,碩士班(日間),1,1,0,1.41
114,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,學士班(日間),14,6,8,5.30
114,私立,一般大學,1001,東海大學,10131054,餐旅管理學系,碩士班(日間),2,0,2,25.00
114,私立,一般大學,1001,東海大學,99999064,國際學院不分系英語學士班,學士班(日間),39,25,14,82.98
114,私立,一般大學,1002,輔仁大學,02122029,品牌與時尚經營管理碩士學位學程,碩士班(日間),4,1,3,57.14
114,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,學士班(日間),3,1,2,1.05
114,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,碩士班(日間),1,1,0,2.94
114,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),15,1,14,1.47
114,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系織品服裝國際碩士專班,碩士班(日間),1,0,1,100.00
114,私立,一般大學,1002,輔仁大學,02151034,音樂學系,學士班(日間),2,1,1,1.12
114,私立,一般大學,1002,輔仁大學,02151034,音樂學系,碩士班(日間),3,1,2,4.48
114,私立,一般大學,1002,輔仁大學,02211006,天主教研修學士學位學程,學士班(日間),2,0,2,4.35
114,私立,一般大學,1002,輔仁大學,02211019,宗教學系,學士班(日間),3,2,1,1.27
114,私立,一般大學,1002,輔仁大學,02211019,宗教學系,碩士班(日間),16,5,11,27.12
114,私立,一般大學,1002,輔仁大學,02211019,宗教學系,博士班,7,3,4,14.89
114,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),2,2,0,0.44
114,私立,一般大學,1002,輔仁大學,02221074,歷史學系,碩士班(日間),3,3,0,14.29
114,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),1,0,1,0.26
114,私立,一般大學,1002,輔仁大學,02231037,哲學系,碩士班(日間),5,5,0,17.24
114,私立,一般大學,1002,輔仁大學,02231037,哲學系,博士班,6,4,2,18.75
114,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所比較文學與跨文化研究博士班,博士班,12,8,4,30.77
114,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所華語教學與語言科技碩士班,碩士班(日間),10,1,9,24.39
114,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所翻譯學碩士班,碩士班(日間),5,0,5,6.76
114,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),9,2,7,1.73
114,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,碩士班(日間),2,0,2,5.88
114,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),4,2,2,1.55
114,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),2,0,2,0.76
114,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,碩士班(日間),3,1,2,21.43
114,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),6,4,2,2.34
114,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,碩士班(日間),9,2,7,26.47
114,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),1,0,1,0.42
114,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),3,1,2,1.20
114,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),3,0,3,0.65
114,私立,一般大學,1002,輔仁大學,02322003,中國文學系,碩士班(日間),1,0,1,3.70
114,私立,一般大學,1002,輔仁大學,02322003,中國文學系,博士班,1,1,0,5.00
114,私立,一般大學,1002,輔仁大學,03111055,經濟學系,碩士班(日間),1,0,1,5.56
114,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),5,2,3,1.75
114,私立,一般大學,1002,輔仁大學,03131007,心理學系,碩士班(日間),3,2,1,5.17
114,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),1,0,1,0.34
114,私立,一般大學,1002,輔仁大學,03141023,社會學系,學士班(日間),2,1,1,0.75
114,私立,一般大學,1002,輔仁大學,03141023,社會學系,碩士班(日間),1,0,1,4.35
114,私立,一般大學,1002,輔仁大學,03211002,大眾傳播學研究所,碩士班(日間),6,1,5,9.52
114,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),4,2,2,1.41
114,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),10,3,7,3.32
114,私立,一般大學,1002,輔仁大學,03221051,博物館學研究所,碩士班(日間),1,1,0,2.17
114,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),1,0,1,0.42
114,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),2,1,1,0.43
114,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),20,5,15,3.77
114,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系金融碩士班,碩士班(日間),3,0,3,5.36
114,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),16,8,8,2.09
114,私立,一般大學,1002,輔仁大學,04131015,企業管理學系管理學碩士班,碩士班(日間),6,2,4,8.33
114,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),13,8,5,41.94
114,私立,一般大學,1002,輔仁大學,04143069,廣告傳播學系,學士班(日間),8,1,7,2.97
114,私立,一般大學,1002,輔仁大學,04191040,商學研究所,博士班,4,3,1,5.13
114,私立,一般大學,1002,輔仁大學,04211020,法律學系,碩士班(日間),1,0,1,0.93
114,私立,一般大學,1002,輔仁大學,04211038,財經法律學系,學士班(日間),1,0,1,0.39
114,私立,一般大學,1002,輔仁大學,05111011,生命科學系,學士班(日間),1,0,1,0.24
114,私立,一般大學,1002,輔仁大學,05191036,食品營養博士學位學程,博士班,1,1,0,2.94
114,私立,一般大學,1002,輔仁大學,05191080,營養科學系,學士班(日間),2,0,2,0.78
114,私立,一般大學,1002,輔仁大學,05191080,營養科學系,碩士班(日間),1,0,1,3.85
114,私立,一般大學,1002,輔仁大學,05311005,化學系,博士班,2,1,1,13.33
114,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系,學士班(日間),1,1,0,0.21
114,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,學士班(日間),7,4,3,1.35
114,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,碩士班(日間),1,1,0,1.92
114,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,學士班(日間),3,1,2,0.64
114,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,碩士班(日間),1,0,1,2.94
114,私立,一般大學,1002,輔仁大學,06131077,應用科學與工程研究所,博士班,5,2,3,14.29
114,私立,一般大學,1002,輔仁大學,07141064,電機工程學系,學士班(日間),2,2,0,0.39
114,私立,一般大學,1002,輔仁大學,07211035,食品科學系,學士班(日間),3,0,3,1.30
114,私立,一般大學,1002,輔仁大學,07211035,食品科學系,碩士班(日間),7,1,6,15.91
114,私立,一般大學,1002,輔仁大學,07211035,食品科學系114秋季班食品產業國際人才新型碩士專班,碩士班(日間),1,0,1,50.00
114,私立,一般大學,1002,輔仁大學,07312052,景觀設計學系,學士班(日間),2,1,1,0.93
114,私立,一般大學,1002,輔仁大學,09121085,醫學系,學士班(日間),1,0,1,0.31
114,私立,一般大學,1002,輔仁大學,09191004,公共衛生學系,學士班(日間),4,0,4,1.79
114,私立,一般大學,1002,輔仁大學,09191004,公共衛生學系,碩士班(日間),1,0,1,3.13
114,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,學士班(日間),2,0,2,0.79
114,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,學士班(日間),3,0,3,1.11
114,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,碩士班(日間),1,0,1,2.04
114,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,學士班(日間),17,8,9,3.66
114,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,碩士班(日間),4,0,4,13.79
114,私立,一般大學,1002,輔仁大學,10141089,體育學系,碩士班(日間),1,1,0,1.72
114,私立,一般大學,1002,輔仁大學,99999099,跨領域全英語學士學位學程,學士班(日間),30,18,12,96.77
114,私立,一般大學,1003,東吳大學,02151001,音樂學系,學士班(日間),2,1,1,0.82
114,私立,一般大學,1003,東吳大學,02151001,音樂學系,碩士班(日間),2,0,2,3.77
114,私立,一般大學,1003,東吳大學,02231007,哲學系,學士班(日間),1,0,1,0.41
114,私立,一般大學,1003,東吳大學,02311004,英文學系,學士班(日間),1,0,1,0.14
114,私立,一般大學,1003,東吳大學,02311005,日本語文學系,學士班(日間),1,0,1,0.12
114,私立,一般大學,1003,東吳大學,02311005,日本語文學系,碩士班(日間),3,1,2,8.33
114,私立,一般大學,1003,東吳大學,02311005,日本語文學系,博士班,8,3,5,47.06
114,私立,一般大學,1003,東吳大學,02311012,德國文化學系,碩士班(日間),1,1,0,7.69
114,私立,一般大學,1003,東吳大學,02313034,外國語文學院跨領域國際學士班,學士班(日間),43,22,21,100.00
114,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(日間),1,0,1,0.15
114,私立,一般大學,1003,東吳大學,03111008,經濟學系,學士班(日間),1,1,0,0.13
114,私立,一般大學,1003,東吳大學,03111008,經濟學系,碩士班(日間),1,1,0,3.70
114,私立,一般大學,1003,東吳大學,03121009,政治學系,學士班(日間),1,0,1,0.20
114,私立,一般大學,1003,東吳大學,03121009,政治學系,碩士班(日間),2,1,1,6.67
114,私立,一般大學,1003,東吳大學,03121009,政治學系,博士班,1,0,1,12.50
114,私立,一般大學,1003,東吳大學,03141010,社會學系,學士班(日間),3,1,2,0.62
114,私立,一般大學,1003,東吳大學,03141010,社會學系,碩士班(日間),1,1,0,5.00
114,私立,一般大學,1003,東吳大學,03199013,人權碩士學位學程,碩士班(日間),1,0,1,5.26
114,私立,一般大學,1003,東吳大學,04111015,會計學系,學士班(日間),1,0,1,0.10
114,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,學士班(日間),1,0,1,0.14
114,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系114秋季班金融貿易與保險精算國際專班,碩士班(日間),1,0,1,100.00
114,私立,一般大學,1003,東吳大學,04131016,企業管理學系,學士班(日間),16,4,12,1.70
114,私立,一般大學,1003,東吳大學,04131016,企業管理學系,碩士班(日間),21,5,16,16.80
114,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,學士班(日間),6,2,4,1.13
114,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,碩士班(日間),1,0,1,2.13
114,私立,一般大學,1003,東吳大學,04211021,法律學系,碩士班(日間),1,0,1,0.33
114,私立,一般大學,1003,東吳大學,05122022,微生物學系,學士班(日間),1,0,1,0.48
114,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,學士班(日間),2,2,0,0.39
114,私立,一般大學,1003,東吳大學,06134033,資料科學系,碩士班(日間),1,0,1,2.70
114,私立,一般大學,1004,中原大學,01113002,特殊教育學系,學士班(日間),1,0,1,0.55
114,私立,一般大學,1004,中原大學,02112008,商業設計學系,學士班(日間),4,0,4,1.09
114,私立,一般大學,1004,中原大學,02124009,室內設計學系,學士班(日間),6,2,4,2.14
114,私立,一般大學,1004,中原大學,02311005,應用外國語文學系,學士班(日間),19,6,13,4.50
114,私立,一般大學,1004,中原大學,02311005,應用外國語文學系,碩士班(日間),3,2,1,15.00
114,私立,一般大學,1004,中原大學,02323004,應用華語文學系,學士班(日間),40,11,29,8.10
114,私立,一般大學,1004,中原大學,02323004,應用華語文學系,碩士班(日間),9,0,9,20.45
114,私立,一般大學,1004,中原大學,03131011,心理學系,學士班(日間),7,1,6,1.37
114,私立,一般大學,1004,中原大學,04111013,會計學系,學士班(日間),2,0,2,0.30
114,私立,一般大學,1004,中原大學,04121019,財務金融學系,學士班(日間),10,5,5,2.16
114,私立,一般大學,1004,中原大學,04121019,財務金融學系,碩士班(日間),1,1,0,4.17
114,私立,一般大學,1004,中原大學,04131014,企業管理學系,學士班(日間),31,16,15,3.51
114,私立,一般大學,1004,中原大學,04131014,企業管理學系,碩士班(日間),6,0,6,8.11
114,私立,一般大學,1004,中原大學,04131014,企業管理學系,博士班,2,1,1,5.13
114,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,學士班(日間),79,37,42,14.60
114,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,碩士班(日間),3,1,2,17.65
114,私立,一般大學,1004,中原大學,04191012,商學博士學位學程,博士班,18,12,6,46.15
114,私立,一般大學,1004,中原大學,04191017,國際商學碩士學位學程,碩士班(日間),36,13,23,85.71
114,私立,一般大學,1004,中原大學,04191017,國際商學學士學位學程,學士班(日間),68,29,39,76.40
114,私立,一般大學,1004,中原大學,05121022,生物科技學系,學士班(日間),6,1,5,1.46
114,私立,一般大學,1004,中原大學,05121022,生物科技學系,碩士班(日間),3,3,0,11.54
114,私立,一般大學,1004,中原大學,05311023,化學系,博士班,10,5,5,55.56
114,私立,一般大學,1004,中原大學,05331024,物理學系,碩士班(日間),1,0,1,5.88
114,私立,一般大學,1004,中原大學,05331024,物理學系,博士班,2,2,0,28.57
114,私立,一般大學,1004,中原大學,05411027,應用數學系,學士班(日間),4,4,0,0.97
114,私立,一般大學,1004,中原大學,05411027,應用數學系,博士班,1,1,0,33.33
114,私立,一般大學,1004,中原大學,06131028,資訊管理學系,學士班(日間),23,12,11,4.54
114,私立,一般大學,1004,中原大學,06131028,資訊管理學系,碩士班(日間),1,1,0,1.75
114,私立,一般大學,1004,中原大學,06131031,資訊工程學系,學士班(日間),1,1,0,0.21
114,私立,一般大學,1004,中原大學,06131031,資訊工程學系,碩士班(日間),1,1,0,1.15
114,私立,一般大學,1004,中原大學,07111037,化學工程學系,學士班(日間),3,2,1,0.48
114,私立,一般大學,1004,中原大學,07111037,化學工程學系,碩士班(日間),1,0,1,1.16
114,私立,一般大學,1004,中原大學,07111037,化學工程學系,博士班,2,2,0,25.00
114,私立,一般大學,1004,中原大學,07121042,環境工程學系,學士班(日間),1,0,1,0.47
114,私立,一般大學,1004,中原大學,07121042,環境工程學系,碩士班(日間),15,4,11,34.88
114,私立,一般大學,1004,中原大學,07141029,電機工程學系,學士班(日間),3,3,0,0.65
114,私立,一般大學,1004,中原大學,07141029,電機工程學系,博士班,7,7,0,35.00
114,私立,一般大學,1004,中原大學,07141029,電機工程學系國際碩士班,碩士班(日間),6,5,1,100.00
114,私立,一般大學,1004,中原大學,07141030,電子工程學系,學士班(日間),1,1,0,0.17
114,私立,一般大學,1004,中原大學,07141030,電子工程學系,博士班,3,2,1,27.27
114,私立,一般大學,1004,中原大學,07141066,理學院半導體人才培育碩士專班,碩士班(日間),1,1,0,100.00
114,私立,一般大學,1004,中原大學,07151034,機械工程學系,學士班(日間),3,3,0,0.43
114,私立,一般大學,1004,中原大學,07151034,機械工程學系,碩士班(日間),4,3,1,4.76
114,私立,一般大學,1004,中原大學,07151034,機械工程學系,博士班,2,2,0,8.00
114,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,學士班(日間),7,3,4,1.16
114,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系,博士班,6,4,2,22.22
114,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系國際碩士班,碩士班(日間),16,7,9,100.00
114,私立,一般大學,1004,中原大學,07191041,工業與系統工程學系碩士專班,碩士班(日間),1,1,0,100.00
114,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,學士班(日間),1,0,1,0.22
