學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,前一學年度錄取1年級在學學生人數(A),當學年度2年級在學學生數(B),前一學年度學生就學穩定率(%)(C)(C=B/A)
110,公立,技專校院,0222,國立臺東專科學校,二專(進修),60,55,91.67
110,公立,技專校院,0222,國立臺東專科學校,五專,43,35,81.40
110,私立,一般大學,1001,東海大學,學士班(日間),3035,2822,92.98
110,私立,一般大學,1001,東海大學,學士班(進修),73,54,73.97
110,私立,一般大學,1002,輔仁大學,學士班(日間),3950,3640,92.15
110,私立,一般大學,1002,輔仁大學,學士班(進修),1024,763,74.51
110,私立,一般大學,1003,東吳大學,學士班(日間),2655,2468,92.96
110,私立,一般大學,1003,東吳大學,學士班(進修),212,155,73.11
110,私立,一般大學,1004,中原大學,學士班(日間),2952,2829,95.83
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(日間),4476,4217,94.21
110,私立,一般大學,1005,淡江大學學校財團法人淡江大學,學士班(進修),284,199,70.07
110,私立,一般大學,1006,中國文化大學,學士班(日間),4583,4016,87.63
110,私立,一般大學,1006,中國文化大學,學士班(進修),408,251,61.52
110,私立,一般大學,1007,逢甲大學,學士班(日間),3862,3685,95.42
110,私立,一般大學,1007,逢甲大學,學士班(進修),209,169,80.86
110,私立,一般大學,1008,靜宜大學,學士班(日間),2563,2365,92.27
110,私立,一般大學,1009,長庚大學,學士班(日間),1150,1053,91.57
110,私立,一般大學,1010,元智大學,學士班(日間),1683,1587,94.30
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(日間),931,810,87.00
110,私立,一般大學,1011,中華大學學校財團法人中華大學,學士班(進修),135,64,47.41
110,私立,一般大學,1012,大葉大學,學士班(日間),1371,1184,86.36
110,私立,一般大學,1012,大葉大學,學士班(進修),129,69,53.49
110,私立,一般大學,1013,華梵學校財團法人華梵大學,學士班(日間),166,116,69.88
110,私立,一般大學,1014,義守大學,學士班(日間),2666,2356,88.37
110,私立,一般大學,1014,義守大學,學士班(進修),313,160,51.12
110,私立,一般大學,1015,世新大學,學士班(日間),2146,1989,92.68
110,私立,一般大學,1015,世新大學,學士班(進修),99,73,73.74
110,私立,一般大學,1016,銘傳大學,學士班(日間),3782,3487,92.20
110,私立,一般大學,1017,實踐大學,學士班(日間),2519,2212,87.81
110,私立,一般大學,1017,實踐大學,學士班(進修),489,360,73.62
110,私立,技專校院,1018,朝陽科技大學,學士班(日間),2639,2417,91.59
110,私立,技專校院,1018,朝陽科技大學,學士班(進修),502,348,69.32
110,私立,一般大學,1019,高雄醫學大學,學士班(日間),1137,1055,92.79
110,私立,一般大學,1020,南華大學,學士班(日間),969,849,87.62
110,私立,一般大學,1020,南華大學,學士班(進修),95,65,68.42
110,私立,一般大學,1021,真理大學,學士班(日間),1355,1151,84.94
110,私立,一般大學,1022,大同大學,學士班(日間),863,773,89.57
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(日間),2943,2697,91.64
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,學士班(進修),818,623,76.16
110,私立,技專校院,1023,南臺學校財團法人南臺科技大學,五專,88,83,94.32
110,私立,技專校院,1024,崑山科技大學,二專(進修),14,9,64.29
110,私立,技專校院,1024,崑山科技大學,學士班(日間),1339,1174,87.68
110,私立,技專校院,1024,崑山科技大學,學士班(進修),803,540,67.25
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(日間),1951,1782,91.34
110,私立,技專校院,1025,嘉藥學校財團法人嘉南藥理大學,學士班(進修),824,466,56.55
110,私立,技專校院,1026,樹德科技大學,二專(進修),217,168,77.42
110,私立,技專校院,1026,樹德科技大學,學士班(日間),1453,1266,87.13
110,私立,技專校院,1026,樹德科技大學,學士班(進修),698,435,62.32
110,私立,一般大學,1027,慈濟學校財團法人慈濟大學,學士班(日間),675,609,90.22
110,私立,一般大學,1028,臺北醫學大學,學士班(日間),928,866,93.32
110,私立,一般大學,1029,中山醫學大學,學士班(日間),1295,1194,92.20
110,私立,一般大學,1029,中山醫學大學,學士班(進修),40,36,90.00
110,私立,技專校院,1030,龍華科技大學,學士班(日間),1548,1373,88.70
110,私立,技專校院,1030,龍華科技大學,學士班(進修),998,641,64.23
110,私立,技專校院,1030,龍華科技大學,五專,184,165,89.67
110,私立,技專校院,1031,輔英科技大學,學士班(日間),1549,1424,91.93
110,私立,技專校院,1031,輔英科技大學,學士班(進修),719,434,60.36
110,私立,技專校院,1031,輔英科技大學,五專,598,575,96.15
110,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(日間),13,12,92.31
110,私立,技專校院,1032,明新學校財團法人明新科技大學,二專(進修),130,101,77.69
110,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),1271,1123,88.36
110,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(進修),1065,862,80.94
110,私立,一般大學,1033,長榮大學,學士班(日間),1801,1515,84.12
110,私立,一般大學,1033,長榮大學,學士班(進修),125,52,41.60
110,私立,技專校院,1034,弘光科技大學,二專(進修),63,46,73.02
110,私立,技專校院,1034,弘光科技大學,學士班(日間),2022,1888,93.37
110,私立,技專校院,1034,弘光科技大學,學士班(進修),1187,989,83.32
110,私立,技專校院,1034,弘光科技大學,五專,51,50,98.04
110,私立,一般大學,1035,中國醫藥大學,學士班(日間),1211,1151,95.05
110,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),1326,1145,86.35
110,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),1277,965,75.57
110,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),612,455,74.35
110,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),1842,1626,88.27
110,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),2404,1934,80.45
110,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,70,65,92.86
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,二專(進修),39,27,69.23
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),1288,991,76.94
110,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),933,626,67.10
110,私立,一般大學,1039,玄奘大學,學士班(日間),367,309,84.20
110,私立,技專校院,1040,建國科技大學,二專(進修),55,39,70.91
110,私立,技專校院,1040,建國科技大學,學士班(日間),534,475,88.95
110,私立,技專校院,1040,建國科技大學,學士班(進修),673,493,73.25
110,私立,技專校院,1041,明志科技大學,學士班(日間),866,830,95.84
110,私立,技專校院,1041,明志科技大學,學士班(進修),26,22,84.62
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),111,42,37.84
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),121,89,73.55
110,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),391,251,64.19
110,私立,技專校院,1043,大仁科技大學,二專(進修),54,38,70.37
110,私立,技專校院,1043,大仁科技大學,學士班(日間),593,495,83.47
110,私立,技專校院,1043,大仁科技大學,學士班(進修),703,548,77.95
110,私立,技專校院,1044,聖約翰科技大學,二專(進修),40,38,95.00
110,私立,技專校院,1044,聖約翰科技大學,學士班(日間),120,88,73.33
110,私立,技專校院,1044,聖約翰科技大學,學士班(進修),68,26,38.24
110,私立,技專校院,1044,聖約翰科技大學,五專,23,16,69.57
110,私立,技專校院,1045,嶺東科技大學,學士班(日間),1750,1525,87.14
110,私立,技專校院,1045,嶺東科技大學,學士班(進修),795,516,64.91
110,私立,技專校院,1046,中國科技大學,二專(進修),234,160,68.38
110,私立,技專校院,1046,中國科技大學,學士班(日間),1251,1070,85.53
110,私立,技專校院,1046,中國科技大學,學士班(進修),788,578,73.35
110,私立,技專校院,1047,中臺科技大學,學士班(日間),1220,1116,91.48
110,私立,技專校院,1047,中臺科技大學,學士班(進修),863,598,69.29
110,私立,一般大學,1048,亞洲大學,學士班(日間),2279,2106,92.41
110,私立,一般大學,1048,亞洲大學,學士班(進修),195,124,63.59
110,私立,一般大學,1049,開南大學,學士班(日間),865,688,79.54
110,私立,一般大學,1049,開南大學,學士班(進修),257,155,60.31
110,私立,一般大學,1050,佛光大學,學士班(日間),681,589,86.49
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),1911,1703,89.12
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),809,578,71.45
110,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,162,157,96.91
110,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),123,98,79.67
110,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),538,431,80.11
110,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),287,211,73.52
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),820,704,85.85
110,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),596,409,68.62
110,私立,技專校院,1054,景文科技大學,二專(進修),72,53,73.61
110,私立,技專校院,1054,景文科技大學,學士班(日間),897,757,84.39
110,私立,技專校院,1054,景文科技大學,學士班(進修),412,216,52.43
110,私立,技專校院,1055,中華醫事科技大學,二專(進修),40,39,97.50
110,私立,技專校院,1055,中華醫事科技大學,學士班(日間),1037,939,90.55
110,私立,技專校院,1055,中華醫事科技大學,學士班(進修),567,383,67.55
110,私立,技專校院,1055,中華醫事科技大學,五專,706,667,94.48
110,私立,技專校院,1056,東南科技大學,學士班(日間),779,636,81.64
110,私立,技專校院,1056,東南科技大學,學士班(進修),137,92,67.15
110,私立,技專校院,1057,德明財經科技大學,學士班(日間),1381,1220,88.34
110,私立,技專校院,1057,德明財經科技大學,學士班(進修),144,114,79.17
110,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),204,168,82.35
110,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),100,83,83.00
110,私立,技專校院,1060,南開科技大學,二專(進修),44,31,70.45
110,私立,技專校院,1060,南開科技大學,學士班(日間),359,320,89.14
110,私立,技專校院,1060,南開科技大學,學士班(進修),236,184,77.97
110,私立,技專校院,1060,南開科技大學,五專,70,64,91.43
110,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),66,55,83.33
110,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),634,512,80.76
110,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),405,275,67.90
110,私立,技專校院,1062,僑光科技大學,學士班(日間),1408,1237,87.86
110,私立,技專校院,1062,僑光科技大學,學士班(進修),1087,737,67.80
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),305,259,84.92
110,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),718,593,82.59
110,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),82,57,69.51
110,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),498,445,89.36
110,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),713,569,79.80
110,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,336,313,93.15
110,私立,技專校院,1065,吳鳳科技大學,二專(進修),121,104,85.95
110,私立,技專校院,1065,吳鳳科技大學,學士班(日間),542,486,89.67
110,私立,技專校院,1065,吳鳳科技大學,學士班(進修),617,527,85.41
110,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),77,34,44.16
110,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),376,297,78.99
110,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),354,253,71.47
110,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),99,82,82.83
110,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),33,23,69.70
110,私立,技專校院,1068,中州學校財團法人中州科技大學,二專(進修),50,40,80.00
110,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),90,71,78.89
110,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(進修),666,533,80.03
110,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(日間),681,559,82.09
110,私立,技專校院,1069,修平學校財團法人修平科技大學,學士班(進修),455,286,62.86
110,私立,技專校院,1070,長庚學校財團法人長庚科技大學,學士班(日間),1605,1571,97.88
