學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
113,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,學士班(日間),372,102,270
113,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,碩士班(日間),30,12,18
113,私立,一般大學,1008,靜宜大學,05191031,食品營養學系,博士班,18,5,13
113,私立,一般大學,1008,靜宜大學,05212021,生態人文學系,學士班(日間),178,81,97
113,私立,一般大學,1008,靜宜大學,05311023,應用化學系,學士班(日間),393,209,184
113,私立,一般大學,1008,靜宜大學,05311023,應用化學系,碩士班(日間),17,12,5
113,私立,一般大學,1008,靜宜大學,05311023,應用化學系,博士班,8,4,4
113,私立,一般大學,1008,靜宜大學,05499036,財務工程學系,學士班(日間),265,160,105
113,私立,一般大學,1008,靜宜大學,05499036,財務工程學系,碩士班(日間),15,6,9
113,私立,一般大學,1008,靜宜大學,05499037,資料科學暨大數據分析與應用學系,學士班(日間),344,219,125
113,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,學士班(日間),411,252,159
113,私立,一般大學,1008,靜宜大學,06131027,資訊管理學系,碩士班(日間),14,8,6
113,私立,一般大學,1008,靜宜大學,06132009,資訊傳播工程學系,學士班(日間),386,236,150
113,私立,一般大學,1008,靜宜大學,06132009,資訊傳播工程學系,碩士班(日間),12,5,7
113,私立,一般大學,1008,靜宜大學,06134028,資訊學院資訊應用與科技管理碩士在職專班,碩士在職專班,6,3,3
113,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,學士班(日間),538,427,111
113,私立,一般大學,1008,靜宜大學,07141030,資訊工程學系,碩士班(日間),21,16,5
113,私立,一般大學,1008,靜宜大學,07141042,國際資訊學士學位學程,學士班(日間),38,27,11
113,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,學士班(日間),415,57,358
113,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,碩士班(日間),30,8,22
113,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,碩士在職專班,25,13,12
113,私立,一般大學,1008,靜宜大學,09161035,化粧品科學系,博士班,13,4,9
113,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(日間),486,78,408
113,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,學士班(進修),41,3,38
113,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,碩士班(日間),36,5,31
113,私立,一般大學,1008,靜宜大學,09231032,社會工作與兒童少年福利學系,碩士在職專班,42,10,32
113,私立,一般大學,1008,靜宜大學,09231041,健康照顧社會工作學士學位學程原住民專班,學士班(日間),66,17,49
113,私立,一般大學,1008,靜宜大學,09299039,社會企業與文化創意碩士學位學程,碩士班(日間),68,17,51
113,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,學士班(日間),593,207,386
113,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,碩士班(日間),27,7,20
113,私立,一般大學,1008,靜宜大學,10151034,觀光事業學系,碩士在職專班,44,12,32
113,私立,一般大學,1009,長庚大學,02122001,工業設計學系,學士班(日間),157,68,89
113,私立,一般大學,1009,長庚大學,02122001,工業設計學系,碩士班(日間),17,4,13
113,私立,一般大學,1009,長庚大學,04121058,數位金融科技學系,學士班(日間),71,32,39
113,私立,一般大學,1009,長庚大學,04131005,工商管理學系,學士班(日間),236,111,125
113,私立,一般大學,1009,長庚大學,04131005,工商管理學系,碩士班(日間),45,13,32
113,私立,一般大學,1009,長庚大學,04131006,管理研究所,博士班,37,20,17
113,私立,一般大學,1009,長庚大學,04131008,商管專業學院碩士學位學程,碩士班(日間),52,13,39
113,私立,一般大學,1009,長庚大學,04131008,商管專業學院碩士學位學程在職專班,碩士在職專班,125,42,83
113,私立,一般大學,1009,長庚大學,04133007,醫務管理學系,學士班(日間),200,38,162
113,私立,一般大學,1009,長庚大學,04133007,醫務管理學系,碩士班(日間),33,14,19
113,私立,一般大學,1009,長庚大學,04133053,國際健康管理學士學位學程,學士班(日間),1,0,1
113,私立,一般大學,1009,長庚大學,04199015,智慧醫療創新碩士學位學程,碩士班(日間),24,12,12
113,私立,一般大學,1009,長庚大學,05121011,生物科技產業博士學位學程,博士班,15,11,4
113,私立,一般大學,1009,長庚大學,05121011,生物科技產業碩士學位學程,碩士班(日間),11,6,5
113,私立,一般大學,1009,長庚大學,05122057,新興病毒分子醫學國際碩士學位學程,碩士班(日間),15,6,9
113,私立,一般大學,1009,長庚大學,05123012,生物醫學系,學士班(日間),342,107,235
113,私立,一般大學,1009,長庚大學,05123012,生物醫學系臨床試驗與評估碩士班,碩士班(日間),18,3,15
113,私立,一般大學,1009,長庚大學,05123012,生物醫學研究所,碩士班(日間),93,37,56
113,私立,一般大學,1009,長庚大學,05123012,生物醫學研究所,博士班,84,42,42
113,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,學士班(日間),300,131,169
113,私立,一般大學,1009,長庚大學,06131013,資訊管理學系,碩士班(日間),46,27,19
113,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,學士班(日間),240,161,79
113,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,碩士班(日間),81,58,23
113,私立,一般大學,1009,長庚大學,06131018,資訊工程學系,博士班,15,12,3
113,私立,一般大學,1009,長庚大學,06132054,人工智慧學士學位學程,學士班(日間),60,39,21
113,私立,一般大學,1009,長庚大學,06132054,人工智慧學系,學士班(日間),71,42,29
113,私立,一般大學,1009,長庚大學,06132054,人工智慧學系,碩士班(日間),32,23,9
113,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,學士班(日間),214,116,98
113,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,碩士班(日間),70,38,32
113,私立,一般大學,1009,長庚大學,07111025,化工與材料工程學系,博士班,21,16,5
113,私立,一般大學,1009,長庚大學,07141014,電機工程學系,學士班(日間),409,312,97
113,私立,一般大學,1009,長庚大學,07141014,電機工程學系,碩士班(日間),79,66,13
113,私立,一般大學,1009,長庚大學,07141014,電機工程學系,碩士在職專班,54,49,5
113,私立,一般大學,1009,長庚大學,07141014,電機工程學系,博士班,13,11,2
113,私立,一般大學,1009,長庚大學,07141016,電子工程學系,學士班(日間),332,247,85
113,私立,一般大學,1009,長庚大學,07141016,電子工程學系,碩士班(日間),83,67,16
113,私立,一般大學,1009,長庚大學,07141016,電子工程學系,博士班,31,28,3
113,私立,一般大學,1009,長庚大學,07141017,光電工程研究所,碩士班(日間),16,12,4
113,私立,一般大學,1009,長庚大學,07141052,奈米工程及設計碩士學位學程,碩士班(日間),23,21,2
113,私立,一般大學,1009,長庚大學,07151022,機械工程學系,學士班(日間),172,134,38
113,私立,一般大學,1009,長庚大學,07151022,機械工程學系,碩士班(日間),25,21,4
113,私立,一般大學,1009,長庚大學,07151022,機械工程學系,博士班,9,9,0
113,私立,一般大學,1009,長庚大學,07193027,生物醫學工程博士學位學程,博士班,1,1,0
113,私立,一般大學,1009,長庚大學,07193027,生物醫學工程學系,學士班(日間),78,39,39
113,私立,一般大學,1009,長庚大學,07193027,生物醫學工程學系,碩士班(日間),44,27,17
113,私立,一般大學,1009,長庚大學,07193027,生物醫學工程學系,博士班,20,12,8
113,私立,一般大學,1009,長庚大學,09111049,顱顏口腔醫學研究所,碩士班(日間),42,16,26
113,私立,一般大學,1009,長庚大學,09121028,醫學系,學士班(日間),655,407,248
113,私立,一般大學,1009,長庚大學,09121029,臨床醫學研究所,碩士班(日間),34,11,23
113,私立,一般大學,1009,長庚大學,09121029,臨床醫學研究所,博士班,137,87,50
113,私立,一般大學,1009,長庚大學,09121034,顯微手術國際碩士學位學程,碩士班(日間),29,20,9
113,私立,一般大學,1009,長庚大學,09131040,學士後護理學系,學士班(日間),64,12,52
113,私立,一般大學,1009,長庚大學,09131040,護理學系,學士班(日間),410,53,357
113,私立,一般大學,1009,長庚大學,09131040,護理學系,碩士班(日間),132,9,123
113,私立,一般大學,1009,長庚大學,09131040,護理學系,博士班,32,2,30
113,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,學士班(日間),239,68,171
113,私立,一般大學,1009,長庚大學,09141046,醫學生物技術暨檢驗學系,碩士班(日間),39,10,29
113,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,學士班(日間),148,55,93
113,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,碩士班(日間),31,14,17
113,私立,一般大學,1009,長庚大學,09141048,醫學影像暨放射科學系,博士班,19,13,6
113,私立,一般大學,1009,長庚大學,09151037,物理治療學系,學士班(日間),214,84,130
113,私立,一般大學,1009,長庚大學,09151037,物理治療學系,碩士班(日間),27,9,18
113,私立,一般大學,1009,長庚大學,09151037,物理治療學系,博士班,18,9,9
113,私立,一般大學,1009,長庚大學,09152038,職能治療學系,學士班(日間),198,43,155
113,私立,一般大學,1009,長庚大學,09152038,職能治療學系行為科學碩士班,碩士班(日間),49,9,40
113,私立,一般大學,1009,長庚大學,09159041,早期療育研究所,碩士班(日間),37,7,30
113,私立,一般大學,1009,長庚大學,09159042,呼吸治療學系,學士班(日間),143,25,118
113,私立,一般大學,1009,長庚大學,09171031,中醫學系,學士班(日間),374,178,196
113,私立,一般大學,1009,長庚大學,09171031,中醫學系天然藥物碩士班,碩士班(日間),23,5,18
113,私立,一般大學,1009,長庚大學,09171031,中醫學系傳統中醫學碩士班,碩士班(日間),13,3,10
113,私立,一般大學,1009,長庚大學,09211056,健康暨長期照護產業碩士學位學程,碩士班(日間),19,5,14
113,私立,一般大學,1010,元智大學,02191001,藝術與設計學系,學士班(日間),137,39,98
113,私立,一般大學,1010,元智大學,02191001,藝術與設計學系藝術與設計管理碩士班,碩士班(日間),14,5,9
113,私立,一般大學,1010,元智大學,02299047,文化產業與文化政策博士學位學程,博士班,26,13,13
113,私立,一般大學,1010,元智大學,02299049,人文社會學院英語學士班,學士班(日間),137,38,99
113,私立,一般大學,1010,元智大學,02311007,應用外語學系,學士班(日間),222,71,151
113,私立,一般大學,1010,元智大學,02311007,應用外語學系,碩士班(日間),31,8,23
113,私立,一般大學,1010,元智大學,02311007,應用外語學系,碩士在職專班,26,7,19
113,私立,一般大學,1010,元智大學,02322004,中國語文學系,學士班(日間),157,48,109
113,私立,一般大學,1010,元智大學,02322004,中國語文學系,碩士班(日間),21,4,17
113,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,學士班(日間),196,78,118
113,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,碩士班(日間),10,1,9
113,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系,碩士在職專班,34,10,24
113,私立,一般大學,1010,元智大學,03141009,社會暨政策科學學系現役軍人營區碩士在職專班,碩士在職專班,1,1,0
113,私立,一般大學,1010,元智大學,04121014,管理學院財務金融暨會計碩士班,碩士班(日間),72,31,41
113,私立,一般大學,1010,元智大學,04131019,管理學院經營管理碩士班,碩士班(日間),135,49,86
113,私立,一般大學,1010,元智大學,04131021,管理學院創新經營管理越南境外碩士在職專班,碩士在職專班,7,3,4
113,私立,一般大學,1010,元智大學,04131021,管理學院管理碩士在職專班,碩士在職專班,133,62,71
113,私立,一般大學,1010,元智大學,04191056,管理學院高階創新經營管理越南境外碩士在職專班,碩士在職專班,24,18,6
113,私立,一般大學,1010,元智大學,04199018,管理學院博士班,博士班,70,33,37
113,私立,一般大學,1010,元智大學,04199018,管理學院學士班,學士班(日間),1708,586,1122
113,私立,一般大學,1010,元智大學,05121025,生物科技與工程研究所,碩士班(日間),9,5,4
113,私立,一般大學,1010,元智大學,05124027,生物與醫學資訊碩士學位學程,碩士班(日間),7,2,5
113,私立,一般大學,1010,元智大學,05211058,淨零碳排永續發展學士後專班,學士班(日間),23,11,12
113,私立,一般大學,1010,元智大學,06131011,資訊管理學系,學士班(日間),556,289,267
113,私立,一般大學,1010,元智大學,06131011,資訊管理學系,碩士班(日間),52,27,25
113,私立,一般大學,1010,元智大學,06131011,資訊管理學系,碩士在職專班,46,27,19
113,私立,一般大學,1010,元智大學,06131011,資訊管理學系,博士班,17,13,4
113,私立,一般大學,1010,元智大學,06131011,資訊管理學系碩士在職現役軍人營區專班,碩士在職專班,14,8,6
113,私立,一般大學,1010,元智大學,06131028,資訊工程學系,學士班(日間),664,465,199
113,私立,一般大學,1010,元智大學,06131028,資訊工程學系,碩士班(日間),108,79,29
113,私立,一般大學,1010,元智大學,06131028,資訊工程學系,碩士在職專班,39,33,6
113,私立,一般大學,1010,元智大學,06131028,資訊工程學系,博士班,24,21,3
113,私立,一般大學,1010,元智大學,06131051,資訊學院英語學士班,學士班(日間),199,133,66
113,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,學士班(日間),503,237,266
113,私立,一般大學,1010,元智大學,06133013,資訊傳播學系,碩士班(日間),21,11,10
113,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,學士班(日間),479,280,199
113,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,碩士班(日間),70,34,36
113,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,碩士在職專班,29,23,6
113,私立,一般大學,1010,元智大學,07111041,化學工程與材料科學學系,博士班,15,14,1
113,私立,一般大學,1010,元智大學,07141032,電機通訊學院英語學士班,學士班(日間),154,122,32
113,私立,一般大學,1010,元智大學,07141033,電機工程學系,學士班(日間),1329,1031,298
113,私立,一般大學,1010,元智大學,07141033,電機工程學系,碩士班(日間),221,189,32
113,私立,一般大學,1010,元智大學,07141033,電機工程學系,碩士在職專班,50,42,8
113,私立,一般大學,1010,元智大學,07141033,電機工程學系,博士班,42,37,5
113,私立,一般大學,1010,元智大學,07151037,機械工程學系,學士班(日間),407,342,65
113,私立,一般大學,1010,元智大學,07151037,機械工程學系,碩士班(日間),30,26,4
113,私立,一般大學,1010,元智大學,07151037,機械工程學系,碩士在職專班,22,21,1
113,私立,一般大學,1010,元智大學,07151037,機械工程學系,博士班,16,16,0
113,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,學士班(日間),446,268,178
113,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,碩士班(日間),102,63,39
113,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,碩士在職專班,87,49,38
113,私立,一般大學,1010,元智大學,07191043,工業工程與管理學系,博士班,27,14,13
113,私立,一般大學,1010,元智大學,07193055,醫學研究所,碩士班(日間),15,9,6
113,私立,一般大學,1010,元智大學,07194050,工程學院英語學士班,學士班(日間),87,57,30
113,私立,一般大學,1010,元智大學,09131057,護理學系,學士班(日間),43,4,39
113,私立,一般大學,1011,中華大學學校財團法人中華大學,02123004,工業產品設計學系,學士班(日間),3,3,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,02124005,建築與設計學院,學士班(進修),24,15,9
113,私立,一般大學,1011,中華大學學校財團法人中華大學,02311002,應用日語學系,學士班(日間),145,79,66
113,私立,一般大學,1011,中華大學學校財團法人中華大學,02311065,國際人文社會暨智慧商務學院進修學士班,學士班(進修),14,9,5
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04121012,財務管理學系,學士班(日間),109,57,52
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(日間),123,67,56
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,學士班(進修),110,54,56
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,碩士班(日間),23,14,9
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,企業管理學系,碩士在職專班,24,10,14
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131007,英國西英格蘭大學企業管理雙學士學位學程,學士班(日間),21,5,16
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04131017,管理學院,學士班(進修),15,10,5
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,學士班(日間),69,38,31
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,碩士班(日間),5,1,4
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04134006,行政管理學系,碩士在職專班,5,2,3
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04199015,工業管理學系科技管理碩士在職專班,碩士在職專班,22,15,7
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04199063,管理博士學位學程,博士班,38,24,14
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04199064,創新產業學院進修學士班,學士班(進修),36,27,9
113,私立,一般大學,1011,中華大學學校財團法人中華大學,04199067,國際事務暨智慧行銷學士學位學程,學士班(日間),1,0,1
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06111066,加州大學爾灣分校資訊管理與資料科學學士學位學程,學士班(日間),2,2,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06121054,高階資料庫管理碩士在職學位學程,碩士在職專班,3,3,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06121062,中華大學美國舊金山州立大學資訊管理與決策科學學士學位學程,學士班(日間),5,3,2
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,學士班(日間),163,127,36
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06131021,資訊管理學系,碩士班(日間),6,6,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,學士班(日間),424,352,72
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,碩士班(日間),63,56,7
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06131025,資訊工程學系,碩士在職專班,6,5,1
113,私立,一般大學,1011,中華大學學校財團法人中華大學,06134059,應用外語暨智慧商務學士學位學程,學士班(日間),49,31,18
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07141022,電機工程學系,學士班(日間),335,288,47
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07141022,電機工程學系,碩士班(日間),26,19,7
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07141022,電機工程學系,碩士在職專班,17,17,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07141024,電子工程學系,學士班(日間),1,1,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07151028,機械工程學系,學士班(日間),87,76,11
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07151028,機械工程學系,碩士班(日間),9,6,3
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,學士班(日間),283,162,121
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,學士班(進修),110,77,33
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系,碩士班(日間),48,34,14
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系科技管理二年制在職專班,學士班(進修),103,82,21
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07191015,工業管理學系科技管理碩士班,碩士班(日間),2,0,2
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07194037,工程科學博士學位學程,博士班,5,5,0
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07199053,光電與材料工程學系,學士班(日間),195,151,44
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,學士班(日間),142,94,48
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系,碩士班(日間),15,7,8
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07311038,建築與都市計畫學系五年制,學士班(日間),113,68,45
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07313058,智慧城市與社區規劃碩士在職學位學程,碩士在職專班,15,9,6
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,學士班(日間),133,116,17
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,碩士班(日間),9,8,1
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,碩士在職專班,17,13,4
113,私立,一般大學,1011,中華大學學校財團法人中華大學,07321032,土木工程學系,博士班,17,11,6
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(日間),98,60,38
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10131041,餐旅管理學系,學士班(進修),14,10,4
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10151046,觀光學院,學士班(日間),148,69,79
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10151046,觀光學院碩士班,碩士班(日間),23,13,10
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10151055,觀光與會展活動學系,學士班(日間),70,25,45
113,私立,一般大學,1011,中華大學學校財團法人中華大學,10151056,國際觀光與酒店管理雙學士學位學程,學士班(日間),14,7,7
113,私立,一般大學,1012,大葉大學,01111001,教育專業發展研究所,碩士班(日間),8,3,5
113,私立,一般大學,1012,大葉大學,01111001,教育專業發展研究所,碩士在職專班,2,0,2
113,私立,一般大學,1012,大葉大學,02112037,多媒體數位內容學士學位學程,學士班(日間),326,169,157
113,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(日間),74,22,52
113,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,學士班(進修),1,0,1
113,私立,一般大學,1012,大葉大學,02121002,造形藝術學系,碩士班(日間),33,9,24
113,私立,一般大學,1012,大葉大學,02122010,設計學系,學士班(日間),164,83,81
113,私立,一般大學,1012,大葉大學,02122010,設計學系,學士班(進修),1,1,0
113,私立,一般大學,1012,大葉大學,02122010,設計學系,碩士班(日間),1,1,0
113,私立,一般大學,1012,大葉大學,02122015,設計暨藝術學院教師碩士在職專班,碩士在職專班,1,1,0
113,私立,一般大學,1012,大葉大學,02122015,設計暨藝術學院碩士在職專班,碩士在職專班,8,5,3
113,私立,一般大學,1012,大葉大學,02122015,設計暨藝術學院碩士班,碩士班(日間),14,6,8
113,私立,一般大學,1012,大葉大學,02124014,空間設計學系,學士班(日間),185,109,76
113,私立,一般大學,1012,大葉大學,02311004,英語學系,學士班(日間),56,26,30
113,私立,一般大學,1012,大葉大學,02311004,英語學系,碩士班(日間),21,12,9
113,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(日間),109,62,47
113,私立,一般大學,1012,大葉大學,02311006,應用日語學系,學士班(進修),3,3,0
113,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程,學士班(日間),43,21,22
113,私立,一般大學,1012,大葉大學,03211018,傳播藝術學士學位學程表演藝術原住民專班,學士班(日間),3,1,2
113,私立,一般大學,1012,大葉大學,04111085,會計與資訊管理學系,學士班(日間),105,71,34
113,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(日間),87,48,39
113,私立,一般大學,1012,大葉大學,04121025,財務金融學系,學士班(進修),53,28,25
113,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(日間),71,33,38
113,私立,一般大學,1012,大葉大學,04131021,企業管理學系,學士班(進修),1,1,0
113,私立,一般大學,1012,大葉大學,04131021,企業管理學系,碩士班(日間),44,25,19
113,私立,一般大學,1012,大葉大學,04131024,國際企業管理學系,學士班(日間),15,6,9
113,私立,一般大學,1012,大葉大學,04131087,商業經營國際碩士學位學程,碩士班(日間),6,4,2
113,私立,一般大學,1012,大葉大學,04133027,健康產業管理碩士在職學位學程,碩士在職專班,3,0,3
113,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,碩士班(日間),1,1,0
113,私立,一般大學,1012,大葉大學,04142028,人力資源暨公共關係學系,碩士在職專班,1,1,0
113,私立,一般大學,1012,大葉大學,04199029,管理學院博士班,博士班,57,41,16
113,私立,一般大學,1012,大葉大學,04199029,管理學院碩士在職專班,碩士在職專班,46,29,17
113,私立,一般大學,1012,大葉大學,04199030,智慧財產權碩士在職學位學程,碩士在職專班,1,0,1
113,私立,一般大學,1012,大葉大學,05121033,生物資源學系,學士班(日間),8,8,0
113,私立,一般大學,1012,大葉大學,05121035,生物科技與產業博士學位學程,博士班,5,4,1
113,私立,一般大學,1012,大葉大學,05121080,生物醫學系,學士班(日間),89,47,42
113,私立,一般大學,1012,大葉大學,05121080,生物醫學系,碩士班(日間),13,6,7
113,私立,一般大學,1012,大葉大學,06121085,會計與資訊管理學系,碩士班(日間),9,8,1
113,私立,一般大學,1012,大葉大學,06121085,會計與資訊管理學系,碩士在職專班,7,2,5
113,私立,一般大學,1012,大葉大學,06131039,資訊工程學系,學士班(日間),102,90,12
113,私立,一般大學,1012,大葉大學,06131039,資訊工程學系,碩士班(日間),14,12,2
113,私立,一般大學,1012,大葉大學,07112050,材料科學與工程學系,學士班(日間),10,8,2
113,私立,一般大學,1012,大葉大學,07121054,環境工程學系,學士班(日間),54,41,13
113,私立,一般大學,1012,大葉大學,07121054,環境工程學系,碩士班(日間),28,22,6
113,私立,一般大學,1012,大葉大學,07121054,環境工程學系,碩士在職專班,7,6,1
113,私立,一般大學,1012,大葉大學,07121054,環境工程學系,博士班,22,18,4
113,私立,一般大學,1012,大葉大學,07141038,電機工程學系,學士班(日間),133,127,6
113,私立,一般大學,1012,大葉大學,07141038,電機工程學系,碩士班(日間),14,13,1
113,私立,一般大學,1012,大葉大學,07141038,電機工程學系,博士班,6,6,0
113,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,學士班(日間),148,138,10
113,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,學士班(進修),9,9,0
113,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,碩士班(日間),5,5,0
113,私立,一般大學,1012,大葉大學,07151046,機械與自動化工程學系,博士班,1,1,0
113,私立,一般大學,1012,大葉大學,07193055,醫療器材設計與材料碩士學位學程,碩士班(日間),8,5,3
113,私立,一般大學,1012,大葉大學,07193081,醫學工程學系,學士班(日間),52,39,13
113,私立,一般大學,1012,大葉大學,07193081,醫學工程學系,碩士班(日間),8,6,2
113,私立,一般大學,1012,大葉大學,07311057,建築研究所,碩士班(日間),21,11,10
113,私立,一般大學,1012,大葉大學,09131065,護理學系,學士班(日間),252,79,173
113,私立,一般大學,1012,大葉大學,09131065,護理學系,學士班(進修),32,8,24
113,私立,一般大學,1012,大葉大學,09131065,護理學系,碩士班(日間),51,3,48
113,私立,一般大學,1012,大葉大學,09131084,學士後護理學系,學士班(日間),41,9,32
113,私立,一般大學,1012,大葉大學,09141066,視光學系,學士班(日間),112,55,57
113,私立,一般大學,1012,大葉大學,09141066,視光學系,碩士班(日間),14,8,6
113,私立,一般大學,1012,大葉大學,09152082,職能治療學系,學士班(日間),82,40,42
113,私立,一般大學,1012,大葉大學,09199083,藥用植物與食品保健學系,學士班(日間),110,44,66
113,私立,一般大學,1012,大葉大學,09199083,藥用植物與食品保健學系,碩士班(日間),26,8,18
113,私立,一般大學,1012,大葉大學,09199083,藥用植物與食品保健學系,博士班,10,4,6
113,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(日間),77,35,42
113,私立,一般大學,1012,大葉大學,10131067,餐旅管理學系,學士班(進修),91,54,37
113,私立,一般大學,1012,大葉大學,10142072,運動健康管理學系,學士班(日間),154,113,41
113,私立,一般大學,1012,大葉大學,10142072,運動健康管理學系,碩士班(日間),16,5,11
113,私立,一般大學,1012,大葉大學,10142072,運動健康管理學系,碩士在職專班,36,11,25
113,私立,一般大學,1012,大葉大學,10151068,觀光餐旅碩士在職學位學程,碩士在職專班,1,0,1
113,私立,一般大學,1012,大葉大學,10151086,觀光休閒學系,學士班(日間),90,46,44
113,私立,一般大學,1012,大葉大學,10151086,觀光休閒學系,學士班(進修),4,3,1
113,私立,一般大學,1012,大葉大學,10151086,觀光休閒學系,碩士班(日間),7,4,3
113,私立,一般大學,1012,大葉大學,10151086,觀光休閒學系,碩士在職專班,12,4,8
113,私立,一般大學,1012,大葉大學,10199074,烘焙暨飲料調製學士學位學程,學士班(日間),78,28,50
113,私立,一般大學,1012,大葉大學,10199075,婚禮企劃暨節慶管理學士學位學程,學士班(日間),1,0,1
