學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0001,國立政治大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),巴拉圭,中南美洲,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),吐瓦魯,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),貝里斯,中南美洲,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),帛琉共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),美國,北美洲,5,3,2,3,2,1,2,1,1,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),泰國,東協,51,11,40,40,9,31,11,2,9,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),海地共和國,中南美洲,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),智利,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),越南社會主義共和國,東協,40,10,30,18,3,15,22,7,15,0,0,0,0,0,0
113,公立,一般大學,0001,國立政治大學,學士班(日間),聖露西亞,中南美洲,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
