學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
114,公立,技專校院,0050,國立臺中科技大學,02311004,應用日語科,五專,255,57,198
114,公立,技專校院,0050,國立臺中科技大學,02311047,語文學院_應用資訊日語技優領航專班,學士班(日間),68,23,45
114,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系,學士班(日間),173,35,138
114,公立,技專校院,0050,國立臺中科技大學,02322001,應用中文系_多元敘事專才技優領航專班,學士班(日間),65,7,58
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(日間),421,121,300
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系,學士班(進修),173,52,121
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系碩士在職專班,碩士在職專班,20,5,15
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊系碩士班,碩士班(日間),24,11,13
114,公立,技專校院,0050,國立臺中科技大學,04111012,會計資訊科,五專,384,88,296
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(日間),351,126,225
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系,學士班(進修),333,123,210
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系碩士在職專班,碩士在職專班,46,13,33
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融系碩士班,碩士班(日間),23,10,13
114,公立,技專校院,0050,國立臺中科技大學,04121021,財務金融科,二專(進修),50,17,33
114,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系,學士班(日間),342,82,260
114,公立,技專校院,0050,國立臺中科技大學,04122028,財政稅務系租稅管理與理財規劃碩士班,碩士班(日間),23,6,17
114,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,學士班(日間),426,105,321
114,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系,學士班(進修),84,38,46
114,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理系碩士班,碩士班(日間),23,8,15
114,公立,技專校院,0050,國立臺中科技大學,04123027,保險金融管理科,五專,441,139,302
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,學士班(日間),295,75,220
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系,學士班(進修),227,79,148
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系_智慧及創新營運技優領航專班,學士班(日間),103,18,85
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系碩士在職專班,碩士在職專班,67,33,34
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理系碩士班,碩士班(日間),35,8,27
114,公立,技專校院,0050,國立臺中科技大學,04131015,企業管理科,五專,438,93,345
114,公立,技專校院,0050,國立臺中科技大學,04131051,商學院_智慧營運與經營管理外國學生專班,碩士班(日間),5,2,3
114,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系,學士班(日間),270,75,195
114,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系碩士在職專班,碩士在職專班,21,11,10
114,公立,技專校院,0050,國立臺中科技大學,04132029,流通管理系碩士班,碩士班(日間),20,3,17
114,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營系,學士班(日間),482,118,364
114,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營系,學士班(進修),314,112,202
114,公立,技專校院,0050,國立臺中科技大學,04141020,國際貿易與經營科,五專,248,50,198
114,公立,技專校院,0050,國立臺中科技大學,04191009,商業經營系,學士班(日間),63,17,46
114,公立,技專校院,0050,國立臺中科技大學,04191009,商業經營系,學士班(進修),245,98,147
114,公立,技專校院,0050,國立臺中科技大學,04191009,商業經營科,二專(進修),139,42,97
114,公立,技專校院,0050,國立臺中科技大學,05421032,應用統計系,學士班(日間),185,67,118
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,學士班(日間),420,212,208
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系,學士班(進修),200,107,93
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系碩士在職專班,碩士在職專班,38,29,9
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理系碩士班,碩士班(日間),40,16,24
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理科,二專(進修),50,33,17
114,公立,技專校院,0050,國立臺中科技大學,06131033,資訊管理科,五專,440,239,201
114,公立,技專校院,0050,國立臺中科技大學,06131050,資訊與流通學院智慧工程博士班,博士班,13,7,6
114,公立,技專校院,0050,國立臺中科技大學,06132043,人工智慧應用工程學士學位學程,學士班(日間),171,125,46
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,學士班(日間),528,409,119
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系,學士班(進修),162,129,33
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系碩士在職專班,碩士在職專班,34,28,6
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程系碩士班,碩士班(日間),48,42,6
114,公立,技專校院,0050,國立臺中科技大學,07141036,資訊工程科,五專,471,342,129
114,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系,學士班(日間),275,235,40
114,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系_智慧生產工程系技優領航專班,學士班(日間),16,9,7
114,公立,技專校院,0050,國立臺中科技大學,07191044,智慧生產工程系_雙軌訓練旗艦計畫,學士班(日間),14,11,3
114,公立,技專校院,0050,國立臺中科技大學,09131037,學士後護理系,學士班(日間),34,6,28
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理系,學士班(日間),582,86,496
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理系碩士在職專班,碩士在職專班,58,5,53
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理系碩士班,碩士班(日間),26,3,23
114,公立,技專校院,0050,國立臺中科技大學,09131037,護理科,五專,523,58,465
114,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,學士班(日間),238,50,188
114,公立,技專校院,0050,國立臺中科技大學,09211038,老人服務事業管理系,學士班(進修),264,56,208
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(日間),239,3,236
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容系,學士班(進修),232,18,214
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容系_美容技優領航專班,學士班(日間),84,10,74
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容系碩士班,碩士班(日間),25,6,19
114,公立,技專校院,0050,國立臺中科技大學,10121040,美容科,二專(進修),12,1,11
114,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(日間),153,49,104
114,公立,技專校院,0050,國立臺中科技大學,10151039,休閒事業經營系,學士班(進修),399,135,264
114,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(日間),184,63,121
114,公立,技專校院,0051,國立臺北商業大學,02112007,數位多媒體設計系,學士班(進修),186,43,143
114,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系,學士班(日間),199,50,149
114,公立,技專校院,0051,國立臺北商業大學,02122015,商業設計管理系_工商管理專班,學士班(日間),8,2,6
114,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所,碩士班(日間),20,2,18
114,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所,碩士在職專班,20,6,14
114,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所_創新設計與品牌行銷產業碩士專班,碩士班(日間),12,6,6
114,公立,技專校院,0051,國立臺北商業大學,02122024,創意設計與經營研究所_創新設計與品牌經營產業碩士專班,碩士班(日間),10,5,5
114,公立,技專校院,0051,國立臺北商業大學,02122026,創意科技與產品設計系,學士班(日間),230,109,121
114,公立,技專校院,0051,國立臺北商業大學,02122028,品牌設計與創新經營在職碩士原住民專班,碩士在職專班,9,2,7
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(日間),208,58,150
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語系,學士班(進修),100,33,67
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,二專(進修),24,8,16
114,公立,技專校院,0051,國立臺北商業大學,02311006,應用外語科,五專,258,46,212
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(日間),277,85,192
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系,學士班(進修),149,43,106
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_ESG與數位碳管理產業碩士專班,碩士班(日間),12,6,6
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_多元培力專班,學士班(進修),3,3,0
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_會計產業實務專班,學士班(日間),145,27,118
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系_會計稅務實務產業碩士專班,碩士班(日間),11,1,10
114,公立,技專校院,0051,國立臺北商業大學,04111009,會計資訊系碩士班,碩士班(日間),18,8,10
114,公立,技專校院,0051,國立臺北商業大學,04111027,會計與資料科學科,五專,247,59,188
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(日間),248,86,162
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系,學士班(進修),194,69,125
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系金融科技創新服務碩士在職專班,碩士在職專班,23,7,16
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融系碩士班,碩士班(日間),25,9,16
114,公立,技專校院,0051,國立臺北商業大學,04121013,財務金融科,五專,256,108,148
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(日間),328,88,240
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系,學士班(進修),60,10,50
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系_稅務與法律產業碩士專班,碩士班(日間),28,5,23
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系碩士在職專班,碩士在職專班,23,6,17
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務系碩士班,碩士班(日間),16,4,12
114,公立,技專校院,0051,國立臺北商業大學,04122014,財政稅務科,五專,252,62,190
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(日間),334,96,238
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系,學士班(進修),309,113,196
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_不動產經營與行銷管理產業碩士專班,碩士班(日間),11,6,5
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_元宇宙商業模式與經營管理產業碩士專班,碩士班(日間),7,5,2
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_半導體帶線管理育成旺宏專班,學士班(進修),133,52,81
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_企業永續經營與管理產業碩士專班,碩士班(日間),11,6,5
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系_多層次傳銷事業經營與管理產業碩士專班,碩士班(日間),12,5,7
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系EMBA在職專班,碩士在職專班,64,23,41
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理系碩士班,碩士班(日間),30,6,24
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,二專(進修),43,19,24
114,公立,技專校院,0051,國立臺北商業大學,04131010,企業管理科,五專,242,73,169
114,公立,技專校院,0051,國立臺北商業大學,04141011,國際貿易科,五專,266,48,218
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(日間),439,114,325
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系,學士班(進修),160,49,111
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系_文創產業國際行銷經營管理產業碩士專班,碩士班(日間),10,3,7
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系_跨境電商行銷與經營管理產業碩士專班,碩士班(日間),12,8,4
114,公立,技專校院,0051,國立臺北商業大學,04141012,國際商務系碩士班,碩士班(日間),32,8,24
114,公立,技專校院,0051,國立臺北商業大學,04141022,財經學院_高階國際商業創新經營管理碩士在職專班,碩士在職專班,2,0,2
114,公立,技專校院,0051,國立臺北商業大學,04191025,財經學院博士班,博士班,13,11,2
114,公立,技專校院,0051,國立臺北商業大學,04199021,貿易實務法律暨談判碩士學位學程,碩士班(日間),26,12,14
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(日間),232,133,99
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系,學士班(進修),217,143,74
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系_人工智慧科技應用學士後專班,學士班(進修),31,9,22
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系_人工智慧與商業應用國際碩士專班,碩士班(日間),3,1,2
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系_商業科技領航專班,學士班(日間),103,50,53
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理系人工智慧與商業應用碩士班,碩士班(日間),23,10,13
114,公立,技專校院,0051,國立臺北商業大學,06131017,資訊管理科,五專,243,132,111
114,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,碩士班(日間),39,18,21
114,公立,技專校院,0051,國立臺北商業大學,06131018,資訊與決策科學研究所,碩士在職專班,16,9,7
114,公立,一般大學,0052,國立屏東大學,01111001,教育學系,學士班(日間),360,102,258
114,公立,一般大學,0052,國立屏東大學,01111001,教育學系,碩士班(日間),54,12,42
114,公立,一般大學,0052,國立屏東大學,01111001,教育學系課程與教學碩士在職專班,碩士在職專班,61,9,52
114,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,學士班(日間),183,57,126
114,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系,碩士班(日間),133,41,92
114,公立,一般大學,0052,國立屏東大學,01111003,教育心理與輔導學系社區諮商與教育碩士在職專班,碩士在職專班,88,17,71
114,公立,一般大學,0052,國立屏東大學,01111048,文教事業經營碩士在職學位學程,碩士在職專班,6,2,4
114,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,學士班(日間),166,35,131
114,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,碩士班(日間),75,5,70
114,公立,一般大學,0052,國立屏東大學,01113017,特殊教育學系,碩士在職專班,43,4,39
114,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,碩士班(日間),18,5,13
114,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所,博士班,53,24,29
114,公立,一般大學,0052,國立屏東大學,01114018,教育行政研究所教育行政碩士在職專班,碩士在職專班,28,10,18
114,公立,一般大學,0052,國立屏東大學,01115073,STEM教育國際碩士學位學程,碩士班(日間),13,9,4
114,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,學士班(日間),308,24,284
114,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,碩士班(日間),49,7,42
114,公立,一般大學,0052,國立屏東大學,01121016,幼兒教育學系,碩士在職專班,68,5,63
114,公立,一般大學,0052,國立屏東大學,01141014,體育學系,學士班(日間),199,139,60
114,公立,一般大學,0052,國立屏東大學,01141014,體育學系,碩士班(日間),69,34,35
114,公立,一般大學,0052,國立屏東大學,01141014,體育學系健康與體育碩士在職專班,碩士在職專班,70,31,39
114,公立,一般大學,0052,國立屏東大學,01141014,體育學系探索教育碩士在職專班,碩士在職專班,62,10,52
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,學士班(日間),191,61,130
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系,碩士班(日間),35,7,28
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系視覺藝術碩士在職專班,碩士在職專班,17,3,14
114,公立,一般大學,0052,國立屏東大學,02111025,視覺藝術學系數位媒體設計碩士班,碩士班(日間),18,12,6
114,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,學士班(日間),68,23,45
114,公立,一般大學,0052,國立屏東大學,02151024,音樂學系,碩士班(日間),38,15,23
114,公立,一般大學,0052,國立屏東大學,02199079,新媒體創意應用碩士學位學程,碩士班(日間),15,9,6
114,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,學士班(日間),171,30,141
114,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,碩士班(日間),23,7,16
114,公立,一般大學,0052,國立屏東大學,02299033,文化創意產業學系,碩士在職專班,28,9,19
114,公立,一般大學,0052,國立屏東大學,02299069,客家文化產業碩士學位學程,碩士班(日間),21,5,16
114,公立,一般大學,0052,國立屏東大學,02299074,文化事業發展碩士學位學程原住民專班,碩士班(日間),23,4,19
114,公立,一般大學,0052,國立屏東大學,02299075,文化發展學士學位學程原住民專班,學士班(日間),120,58,62
114,公立,一般大學,0052,國立屏東大學,02311029,英語學系,學士班(日間),124,51,73
114,公立,一般大學,0052,國立屏東大學,02311029,英語學系,碩士班(日間),35,5,30
114,公立,一般大學,0052,國立屏東大學,02311030,應用英語學系,學士班(日間),174,55,119
114,公立,一般大學,0052,國立屏東大學,02311031,應用日語學系,學士班(日間),232,86,146
114,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,學士班(日間),141,45,96
114,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,碩士班(日間),24,9,15
114,公立,一般大學,0052,國立屏東大學,02322027,中國語文學系,碩士在職專班,23,9,14
114,公立,一般大學,0052,國立屏東大學,02323006,華語文教學碩士在職學位學程,碩士在職專班,1,0,1
114,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,學士班(日間),185,76,109
114,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,碩士班(日間),28,13,15
114,公立,一般大學,0052,國立屏東大學,03141036,社會發展學系,碩士在職專班,30,7,23
114,公立,一般大學,0052,國立屏東大學,04111038,會計學系,學士班(日間),385,136,249
114,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(日間),237,97,140
114,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,學士班(進修),90,43,47
114,公立,一般大學,0052,國立屏東大學,04121045,財務金融學系,碩士班(日間),19,7,12
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(日間),238,83,155
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,學士班(進修),146,76,70
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,碩士班(日間),17,8,9
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系,碩士在職專班,25,13,12
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系進修學士現役軍人營區專班,學士班(進修),3,3,0
114,公立,一般大學,0052,國立屏東大學,04131039,企業管理學系碩士在職現役軍人營區專班,碩士在職專班,2,2,0
114,公立,一般大學,0052,國立屏東大學,04131081,管理學院高階經營管理碩士在職專班,碩士在職專班,31,17,14
114,公立,一般大學,0052,國立屏東大學,04131082,商業大數據學系,學士班(日間),272,103,169
114,公立,一般大學,0052,國立屏東大學,04131082,商業大數據學系,碩士班(日間),16,4,12
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(日間),219,68,151
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,學士班(進修),26,10,16
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系,碩士班(日間),10,2,8
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系碩士在職現役軍人營區專班,碩士在職專班,5,4,1
114,公立,一般大學,0052,國立屏東大學,04132046,行銷與流通管理學系數位行銷碩士在職專班,碩士在職專班,20,9,11
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,學士班(日間),250,49,201
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,學士班(進修),49,30,19
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,碩士班(日間),12,4,8
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系,碩士在職專班,9,4,5
114,公立,一般大學,0052,國立屏東大學,04141076,國際經營與貿易學系經營管理專班3+4,學士班(進修),28,8,20
114,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,學士班(日間),250,124,126
114,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,碩士班(日間),25,10,15
114,公立,一般大學,0052,國立屏東大學,04199047,不動產經營學系,碩士在職專班,38,19,19
114,公立,一般大學,0052,國立屏東大學,04199080,大數據商務應用學士學位學程,學士班(日間),81,42,39
114,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,學士班(日間),205,130,75
114,公立,一般大學,0052,國立屏東大學,05311050,應用化學系,碩士班(日間),11,7,4
114,公立,一般大學,0052,國立屏東大學,05311050,應用化學系現役軍人營區在職專班,碩士在職專班,1,1,0
114,公立,一般大學,0052,國立屏東大學,05331053,應用物理系,學士班(日間),289,244,45
114,公立,一般大學,0052,國立屏東大學,05331053,應用物理系光電暨材料碩士班,碩士班(日間),20,16,4
114,公立,一般大學,0052,國立屏東大學,05399072,理學院應用科學國際博士班,博士班,2,2,0
114,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,學士班(日間),140,108,32
114,公立,一般大學,0052,國立屏東大學,05411055,應用數學系,碩士班(日間),4,2,2
114,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(日間),235,122,113
114,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,學士班(進修),69,52,17
114,公立,一般大學,0052,國立屏東大學,06131057,資訊管理學系,碩士班(日間),23,11,12
114,公立,一般大學,0052,國立屏東大學,06131070,國際資訊科技與應用碩士學位學程,碩士班(日間),6,6,0
114,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系,學士班(日間),198,140,58
114,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系,碩士班(日間),31,21,10
114,公立,一般大學,0052,國立屏東大學,06131077,電腦科學與人工智慧學系資訊系統與數位科技應用碩士在職專班,碩士在職專班,32,19,13
114,公立,一般大學,0052,國立屏東大學,06199062,電腦與通訊學系,學士班(日間),227,192,35
114,公立,一般大學,0052,國立屏東大學,07111078,理學院半導體材料科學碩士班,碩士班(日間),7,6,1
114,公立,一般大學,0052,國立屏東大學,07112053,應用物理系國際半導體科技碩士專班,碩士班(日間),3,1,2
114,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,學士班(日間),315,263,52
114,公立,一般大學,0052,國立屏東大學,07141060,資訊工程學系,碩士班(日間),49,40,9
114,公立,一般大學,0052,國立屏東大學,07141068,智慧機器人學系,學士班(日間),167,148,19
114,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,學士班(日間),177,43,134
114,公立,一般大學,0052,國立屏東大學,10151065,休閒事業經營學系,碩士班(日間),11,3,8
114,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系,學士班(日間),79,46,33
114,公立,一般大學,0052,國立屏東大學,99999071,科學傳播學系科學傳播暨教育碩士班,碩士班(日間),21,14,7
114,公立,一般大學,0052,國立屏東大學,99999083,大武山跨領域學士學位學程,學士班(日間),1,1,0
114,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系,學士班(日間),231,63,168
114,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士在職專班,碩士在職專班,29,5,24
114,公立,技專校院,0053,國立高雄科技大學,02121006,文化創意產業系碩士班,碩士班(日間),17,5,12
114,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系,學士班(日間),199,70,129
114,公立,技專校院,0053,國立高雄科技大學,02123015,工業設計系碩士班,碩士班(日間),25,14,11
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(日間),548,160,388
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系,學士班(進修),29,9,20
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系口筆譯碩士班,碩士班(日間),24,11,13
114,公立,技專校院,0053,國立高雄科技大學,02311002,應用英語系應用語言學與英語教學碩士班,碩士班(日間),35,12,23
114,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系,學士班(日間),213,45,168
114,公立,技專校院,0053,國立高雄科技大學,02311003,應用德語系碩士班,碩士班(日間),15,3,12
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系,學士班(日間),430,118,312
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士在職專班,碩士在職專班,20,10,10
114,公立,技專校院,0053,國立高雄科技大學,02311008,應用日語系碩士班,碩士班(日間),39,12,27
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(日間),432,139,293
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,學士班(進修),137,40,97
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系,附設進院,2,0,2
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士在職專班,碩士在職專班,27,4,23
114,公立,技專校院,0053,國立高雄科技大學,04111020,會計資訊系碩士班,碩士班(日間),43,15,28
114,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(日間),201,79,122
114,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系,學士班(進修),171,89,82
114,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士在職專班,碩士在職專班,60,27,33
114,公立,技專校院,0053,國立高雄科技大學,04121034,金融資訊系碩士班,碩士班(日間),31,12,19
114,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系,學士班(日間),229,78,151
114,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士在職專班,碩士在職專班,45,19,26
114,公立,技專校院,0053,國立高雄科技大學,04121040,財務管理系碩士班,碩士班(日間),45,24,21
114,公立,技專校院,0053,國立高雄科技大學,04121052,財務金融學院博士班,博士班,11,8,3
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(日間),447,135,312
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系,學士班(進修),103,51,52
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系_國際智慧金融技優專班,學士班(日間),42,5,37
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系金融高階主管經營管理碩士在職專班,碩士在職專班,2,2,0
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士在職專班,碩士在職專班,39,14,25
114,公立,技專校院,0053,國立高雄科技大學,04121104,金融系碩士班,碩士班(日間),64,29,35
114,公立,技專校院,0053,國立高雄科技大學,04121109,資訊財務碩士學位學程,碩士班(日間),1,1,0
114,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(日間),235,55,180
114,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系,學士班(進修),123,39,84
114,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士在職專班,碩士在職專班,71,31,40
114,公立,技專校院,0053,國立高雄科技大學,04122043,財政稅務系碩士班,碩士班(日間),24,10,14
114,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系,學士班(日間),241,93,148
114,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士在職專班,碩士在職專班,23,12,11
114,公立,技專校院,0053,國立高雄科技大學,04123054,風險管理與保險系碩士班,碩士班(日間),21,10,11
114,公立,技專校院,0053,國立高雄科技大學,04131031,國際管理碩士學位學程,碩士班(日間),29,13,16
114,公立,技專校院,0053,國立高雄科技大學,04131036,創業管理碩士學位學程,碩士班(日間),2,2,0
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(日間),214,97,117
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系,學士班(進修),162,67,95
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士在職專班,碩士在職專班,44,23,21
114,公立,技專校院,0053,國立高雄科技大學,04131101,企業管理系碩士班,碩士班(日間),35,16,19
