學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131004,企業管理系碩士班,碩士班(日間),62,18,44
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系,學士班(日間),284,105,179
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系,學士班(進修),225,102,123
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系_國際學生產學合作專班,學士班(日間),40,7,33
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系碩士在職專班,碩士在職專班,9,3,6
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04131006,國際企業經營系碩士班,碩士班(日間),51,17,34
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04143010,行銷與流通管理系,學士班(日間),431,212,219
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04143010,行銷與流通管理系,學士班(進修),378,177,201
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04143010,行銷與流通管理系_國際學生產學合作專班,學士班(日間),80,20,60
111,私立,技專校院,1036,健行學校財團法人健行科技大學,04143010,行銷與流通管理系_電子商務專班,學士班(日間),75,40,35
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06111014,資訊管理系,學士班(日間),417,332,85
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06111014,資訊管理系,學士班(進修),196,121,75
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06131014,資訊管理系碩士班,碩士班(日間),28,15,13
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06131018,資訊工程系,學士班(日間),465,443,22
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06131018,資訊工程系,學士班(進修),138,123,15
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06131018,資訊工程系_國際學生產學合作專班,學士班(日間),75,41,34
111,私立,技專校院,1036,健行學校財團法人健行科技大學,06131018,資訊工程系碩士班,碩士班(日間),31,24,7
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07112023,材料製造科技學士學位學程,學士班(日間),18,18,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141016,電機工程系,學士班(日間),432,429,3
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141016,電機工程系,學士班(進修),335,321,14
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141016,電機工程系_國際學生產學合作專班,學士班(日間),95,68,27
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141016,電機工程系碩士班,碩士班(日間),33,31,2
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141017,電子工程系,學士班(日間),310,292,18
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141017,電子工程系,學士班(進修),83,69,14
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141017,電子工程系_國際學生產學合作專班,學士班(日間),47,24,23
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07141017,電子工程系碩士班,碩士班(日間),23,22,1
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07151020,機械工程系,學士班(日間),300,296,4
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07151020,機械工程系,學士班(進修),246,233,13
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07151020,機械工程系_國際學生產學合作專班,學士班(日間),27,22,5
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07151020,機械工程系碩士班,碩士班(日間),20,18,2
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07161027,車輛工程系,學士班(日間),153,148,5
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07161027,車輛工程系,學士班(進修),169,162,7
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07191011,工業管理系,學士班(日間),114,97,17
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07191011,工業管理系,學士班(進修),166,112,54
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07191011,工業管理系_國際學生產學合作專班,學士班(日間),65,17,48
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07191011,工業管理系碩士班,碩士班(日間),26,8,18
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07321021,土木工程系,學士班(日間),115,99,16
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07321021,土木工程系,學士班(進修),144,113,31
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07321021,土木工程系空間資訊與防災科技碩士班,碩士班(日間),43,40,3
111,私立,技專校院,1036,健行學校財團法人健行科技大學,07322015,應用空間資訊系,學士班(日間),92,78,14
111,私立,技專校院,1036,健行學校財團法人健行科技大學,10131025,餐旅管理系,學士班(日間),677,274,403
111,私立,技專校院,1036,健行學校財團法人健行科技大學,10131025,餐旅管理系,學士班(進修),487,231,256
111,私立,技專校院,1036,健行學校財團法人健行科技大學,10131025,餐旅管理系_國際學生產學合作專班,學士班(日間),3,3,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02112003,數位多媒體設計系,學士班(日間),478,285,193
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02112003,數位多媒體設計系,學士班(進修),187,120,67
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02122042,視覺傳達設計系,學士班(日間),291,103,188
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02122042,視覺傳達設計系,學士班(進修),148,58,90
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02122042,視覺傳達設計系文創設計與藝術保存碩士班,碩士班(日間),24,9,15
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02122042,視覺傳達設計科,二專(進修),1,0,1
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02311001,應用外語系,學士班(日間),158,86,72
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02311001,應用外語系,學士班(進修),131,56,75
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02311001,應用外語系_現役軍人營區在職專班,二專(進修),17,12,5
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02311001,應用外語系_現役軍人營區在職專班,學士班(進修),83,51,32
111,私立,技專校院,1037,正修學校財團法人正修科技大學,02311001,應用外語科,二專(進修),46,12,34
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04121008,金融管理系,學士班(日間),201,101,100
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04121008,金融管理系,學士班(進修),145,68,77
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04121008,金融管理系碩士班,碩士班(日間),22,8,14
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系,學士班(日間),324,162,162
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系,學士班(進修),989,447,542
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_生技美容經營管理產業碩士專班,碩士班(日間),9,4,5
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_企業經營與風險管理產業碩士專班,碩士班(日間),15,4,11
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_現役軍人營區在職專班,二專(進修),128,95,33
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_現役軍人營區在職專班,學士班(進修),281,184,97
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系_現役軍人營區在職專班,碩士在職專班,61,47,14
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系經營管理碩士在職專班,碩士在職專班,55,34,21
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理系經營管理碩士班,碩士班(日間),24,12,12
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131005,企業管理科,二專(進修),303,138,165
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131006,國際企業系,學士班(日間),152,74,78
111,私立,技專校院,1037,正修學校財團法人正修科技大學,04131006,國際企業系,學士班(進修),61,34,27
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系,學士班(日間),305,234,71
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系,學士班(進修),240,179,61
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系_現役軍人營區在職專班,學士班(進修),106,71,35
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系_現役軍人營區在職專班,碩士在職專班,18,15,3
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系碩士在職專班,碩士在職專班,16,10,6
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理系碩士班,碩士班(日間),21,13,8
111,私立,技專校院,1037,正修學校財團法人正修科技大學,06131010,資訊管理科,二專(進修),4,2,2
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07121044,環境毒物與新興污染物研究所,碩士班(日間),16,6,10
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系,學士班(日間),444,430,14
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系,學士班(進修),436,417,19
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系_現役軍人營區在職專班,學士班(進修),54,46,8
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系_節能技術管理產業碩士專班,碩士班(日間),7,4,3
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系_電機產業專班,學士班(日間),140,88,52
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程系碩士班,碩士班(日間),17,15,2
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141011,電機工程科,二專(進修),79,75,4
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系,學士班(日間),510,462,48
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系,學士班(進修),191,166,25
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系_年輕移工在職進修專班,學士班(進修),16,1,15
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系_電子產業專班,學士班(日間),282,159,123
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程系碩士班,碩士班(日間),14,13,1
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141012,電子工程科,二專(進修),5,5,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141013,資訊工程系,學士班(日間),324,310,14
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141013,資訊工程系,學士班(進修),135,99,36
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141013,資訊工程系_資電產業產學攜手專班,學士班(日間),223,122,101
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07141013,資訊工程系碩士班,碩士班(日間),16,13,3
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系,學士班(日間),616,596,20
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系,學士班(進修),690,661,29
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系_產學攜手精密機械加工專班,學士班(進修),42,42,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系_僑生產學機電產業專班,學士班(日間),62,55,7
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系機電工程博士班,博士班,14,14,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程系機電工程碩士班,碩士班(日間),22,21,1
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07151015,機械工程科,二專(進修),50,46,4
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系,學士班(日間),345,306,39
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系,學士班(進修),198,146,52
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_外國學生專班,碩士班(日間),35,24,11
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_現役軍人營區在職專班,學士班(進修),65,52,13
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_新住民子女國際培力產學工業管理專班,學士班(進修),27,27,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_經營管理組外國學生專班,學士班(日間),2,2,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系_機械工程專班,學士班(日間),28,25,3
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07191018,工業工程與管理系碩士班,碩士班(日間),26,23,3
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07311004,建築與室內設計系,學士班(日間),594,330,264
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07311004,建築與室內設計系,學士班(進修),182,121,61
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07311038,建築科,五專,197,125,72
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系,學士班(日間),504,423,81
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系,學士班(進修),211,182,29
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系_營建綠色產業碩士專班,碩士班(日間),9,8,1
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07321016,土木與空間資訊系營建工程碩士班,碩士班(日間),16,12,4
111,私立,技專校院,1037,正修學校財團法人正修科技大學,07321031,土木工程科,五專,143,132,11
111,私立,技專校院,1037,正修學校財團法人正修科技大學,09221021,幼兒保育系,學士班(日間),290,35,255
111,私立,技專校院,1037,正修學校財團法人正修科技大學,09221021,幼兒保育系,學士班(進修),542,30,512
111,私立,技專校院,1037,正修學校財團法人正修科技大學,09221021,幼兒保育系碩士班,碩士班(日間),35,5,30
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10121026,化妝品與時尚彩妝系,學士班(日間),316,16,300
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10121026,化妝品與時尚彩妝系,學士班(進修),387,35,352
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10121026,化妝品與時尚彩妝系碩士班,碩士班(日間),27,3,24
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系,學士班(日間),618,290,328
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系,學士班(進修),500,252,248
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理系_僑生產學餐飲產業專班,學士班(日間),79,37,42
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10131022,餐飲管理科,二專(進修),93,42,51
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10141043,電競科技管理系,學士班(日間),90,79,11
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10141043,電競科技管理系,學士班(進修),36,35,1
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系,學士班(日間),248,109,139
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系,學士班(進修),198,96,102
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10151023,觀光遊憩系_僑生產學觀光餐旅產業專班,學士班(日間),64,33,31
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系,學士班(日間),333,245,88
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系,學士班(進修),622,435,187
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系_僑生產學休閒餐旅產業專班,學士班(日間),80,39,41
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系碩士在職專班,碩士在職專班,55,31,24
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理系碩士班,碩士班(日間),22,11,11
111,私立,技專校院,1037,正修學校財團法人正修科技大學,10152025,休閒與運動管理科,二專(進修),101,66,35
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,02123002,商業設計系,學士班(日間),186,72,114
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,02123002,商業設計系,學士班(進修),92,43,49
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131004,企業管理系,學士班(日間),160,88,72
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131004,企業管理系,學士班(進修),212,104,108
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131004,企業管理系_連鎖業儲備幹部與微型創業人才培訓國際學生產學合作專班,學士班(日間),36,19,17
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131005,經營管理研究所,碩士班(日間),34,15,19
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04131005,經營管理研究所,碩士在職專班,94,51,43
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04132010,行銷與流通管理系,學士班(日間),219,132,87
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04132010,行銷與流通管理系,學士班(進修),281,183,98
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,04132010,行銷與流通管理系_國際學生產學合作專班,學士班(日間),28,10,18
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系,學士班(日間),204,174,30
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系,學士班(進修),53,33,20
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系碩士在職專班,碩士在職專班,22,14,8
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06131015,資訊管理系碩士班,碩士班(日間),21,16,5
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,06132016,數位多媒體系,學士班(日間),1,1,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07121034,環境工程系,學士班(日間),64,57,7
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07121034,環境工程系,學士班(進修),58,52,6
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07121034,環境工程系,碩士班(日間),2,2,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07141019,資訊工程系,學士班(日間),276,258,18
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07141019,資訊工程系,學士班(進修),110,89,21
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07141020,電資研究所,碩士班(日間),24,21,3
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07161045,車輛工程系,學士班(日間),179,179,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07161045,車輛工程系,學士班(進修),93,92,1
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07162022,航空光機電系,學士班(日間),462,440,22
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07191011,工業管理系,學士班(進修),18,14,4
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07191047,精密機械與工業工程系,學士班(日間),171,165,6
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07191047,精密機械與工業工程系,學士班(進修),167,140,27
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07321024,室內設計與營建科技系,學士班(日間),233,174,59
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07321024,室內設計與營建科技系,學士班(進修),103,80,23
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,07321024,室內設計與營建科技系碩士班,碩士班(日間),33,18,15
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系,學士班(日間),291,12,279
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系,學士班(進修),275,36,239
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系碩士在職專班,碩士在職專班,30,8,22
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121041,化妝品應用與管理系碩士班,碩士班(日間),33,5,28
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121044,時尚造型設計系,學士班(日間),425,57,368
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121044,時尚造型設計系,學士班(進修),74,4,70
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10121044,時尚造型設計科,二專(進修),6,0,6
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系,學士班(日間),214,97,117
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系_民宿與旅館管理僑生技職專班,學士班(日間),49,22,27
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系_旅館與民宿管理國際學生產學合作專班,學士班(日間),35,16,19
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131036,旅館管理系_國際學生產學合作專班,學士班(日間),74,20,54
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131037,餐飲管理系,學士班(日間),735,388,347
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10131037,餐飲管理系,學士班(進修),450,245,205
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系,學士班(日間),515,271,244
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系,學士班(進修),626,363,263
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系_國際學生產學合作專班,學士班(日間),67,22,45
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10151038,觀光與休閒事業管理系_觀光休閒餐飲管理產學專班,學士班(日間),113,53,60
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10413043,航空暨運輸服務管理系,學士班(日間),575,202,373
111,私立,一般大學,1039,玄奘大學,02112013,視覺傳達設計學系,學士班(日間),122,41,81
111,私立,一般大學,1039,玄奘大學,02125012,時尚設計學系,學士班(日間),48,10,38
111,私立,一般大學,1039,玄奘大學,02152004,影劇藝術學系,學士班(日間),97,39,58
111,私立,一般大學,1039,玄奘大學,02199005,藝術與創意設計學系,學士班(日間),126,43,83
111,私立,一般大學,1039,玄奘大學,02199044,藝術設計學院碩士班,碩士班(日間),37,10,27
111,私立,一般大學,1039,玄奘大學,02199044,藝術設計學院學士班,學士班(日間),9,5,4
111,私立,一般大學,1039,玄奘大學,02211010,宗教與文化學系,學士班(日間),73,28,45
111,私立,一般大學,1039,玄奘大學,02211010,宗教與文化學系,碩士班(日間),43,23,20
111,私立,一般大學,1039,玄奘大學,02211010,宗教與文化學系,碩士在職專班,26,15,11
111,私立,一般大學,1039,玄奘大學,02311008,應用外語學系,學士班(日間),2,2,0
111,私立,一般大學,1039,玄奘大學,02311043,應用日語學系,學士班(日間),109,53,56
111,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,學士班(日間),263,116,147
111,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,學士班(進修),1,0,1
111,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,碩士班(日間),107,28,79
111,私立,一般大學,1039,玄奘大學,03131016,應用心理學系,碩士在職專班,82,20,62
111,私立,一般大學,1039,玄奘大學,03211018,大眾傳播學系,學士班(日間),148,50,98
111,私立,一般大學,1039,玄奘大學,03211023,傳播學院碩士班,碩士班(日間),17,4,13
111,私立,一般大學,1039,玄奘大學,03212021,廣播與電視新聞學系,學士班(日間),1,1,0
111,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,學士班(進修),1,0,1
111,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,碩士班(日間),4,4,0
111,私立,一般大學,1039,玄奘大學,04131024,企業管理學系,碩士在職專班,2,2,0
111,私立,一般大學,1039,玄奘大學,04211032,法律學系,學士班(日間),136,58,78
111,私立,一般大學,1039,玄奘大學,04211032,法律學系,學士班(進修),2,0,2
111,私立,一般大學,1039,玄奘大學,04211032,法律學系,碩士班(日間),26,16,10
111,私立,一般大學,1039,玄奘大學,06134034,資訊管理學系,學士班(日間),3,3,0
111,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,學士班(日間),117,49,68
111,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,學士班(進修),14,5,9
111,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,碩士班(日間),27,7,20
111,私立,一般大學,1039,玄奘大學,09231036,社會工作學系,碩士在職專班,39,7,32
111,私立,一般大學,1039,玄奘大學,10131040,餐旅管理學系,學士班(日間),122,63,59
111,私立,一般大學,1039,玄奘大學,10199042,生命禮儀學位學程,學士班(進修),1,0,1
111,私立,技專校院,1040,建國科技大學,02112004,數位媒體設計系,學士班(日間),79,41,38
111,私立,技專校院,1040,建國科技大學,02112004,數位媒體設計系,學士班(進修),2,2,0
111,私立,技專校院,1040,建國科技大學,02112004,數位媒體設計系碩士班,碩士班(日間),2,2,0
111,私立,技專校院,1040,建國科技大學,02112005,商業設計系,學士班(日間),102,52,50
111,私立,技專校院,1040,建國科技大學,02112029,視覺傳達設計系,學士班(日間),26,17,9
111,私立,技專校院,1040,建國科技大學,02122003,創意產品與遊戲設計系,學士班(日間),244,188,56
111,私立,技專校院,1040,建國科技大學,02122003,創意產品與遊戲設計系,學士班(進修),76,52,24
111,私立,技專校院,1040,建國科技大學,02124007,空間設計系,學士班(日間),122,73,49
111,私立,技專校院,1040,建國科技大學,02124007,空間設計系,學士班(進修),112,89,23
111,私立,技專校院,1040,建國科技大學,02124007,空間設計系創意生活應用設計碩士班,碩士班(日間),15,9,6
111,私立,技專校院,1040,建國科技大學,02311001,應用外語系,學士班(日間),147,74,73
111,私立,技專校院,1040,建國科技大學,02311001,應用外語系,學士班(進修),71,36,35
111,私立,技專校院,1040,建國科技大學,04131008,企業管理科,二專(進修),1,1,0
111,私立,技專校院,1040,建國科技大學,04131009,國際企業管理系,學士班(日間),101,50,51
111,私立,技專校院,1040,建國科技大學,04131009,國際企業管理系,學士班(進修),178,81,97
111,私立,技專校院,1040,建國科技大學,04143010,行銷與服務管理系,學士班(日間),114,52,62
111,私立,技專校院,1040,建國科技大學,04143010,行銷與服務管理系,學士班(進修),137,77,60
111,私立,技專校院,1040,建國科技大學,04199011,服務與科技管理研究所,碩士班(日間),24,14,10
111,私立,技專校院,1040,建國科技大學,06131012,資訊管理系,學士班(日間),103,80,23
111,私立,技專校院,1040,建國科技大學,06131012,資訊管理系,學士班(進修),54,40,14
111,私立,技專校院,1040,建國科技大學,06199017,資訊與網路通訊系,學士班(日間),35,32,3
111,私立,技專校院,1040,建國科技大學,06199017,資訊與網路通訊系,學士班(進修),13,13,0
111,私立,技專校院,1040,建國科技大學,07141013,電機工程系,學士班(日間),169,168,1
111,私立,技專校院,1040,建國科技大學,07141013,電機工程系,學士班(進修),135,135,0
111,私立,技專校院,1040,建國科技大學,07141013,電機工程系_智慧機電整合控制產業碩士專班,碩士班(日間),4,3,1
111,私立,技專校院,1040,建國科技大學,07141013,電機工程研究所,碩士班(日間),16,13,3
111,私立,技專校院,1040,建國科技大學,07141014,電子工程系,學士班(日間),152,151,1
111,私立,技專校院,1040,建國科技大學,07141014,電子工程系,學士班(進修),132,129,3
111,私立,技專校院,1040,建國科技大學,07141014,電子工程系_年輕移工在職進修專班,二專(進修),14,11,3
111,私立,技專校院,1040,建國科技大學,07141014,電子工程系_國際學生產學合作專班,學士班(日間),31,18,13
111,私立,技專校院,1040,建國科技大學,07141014,電子工程研究所,碩士班(日間),2,2,0
111,私立,技專校院,1040,建國科技大學,07141015,自動化工程系,學士班(日間),113,111,2
111,私立,技專校院,1040,建國科技大學,07141015,自動化工程系,學士班(進修),82,80,2
111,私立,技專校院,1040,建國科技大學,07141015,自動化工程系_國際學生產學合作專班,學士班(日間),31,22,9
111,私立,技專校院,1040,建國科技大學,07141020,機電光系統研究所,碩士班(日間),7,7,0
111,私立,技專校院,1040,建國科技大學,07151018,機械工程系,學士班(日間),382,374,8
111,私立,技專校院,1040,建國科技大學,07151018,機械工程系,學士班(進修),454,442,12
111,私立,技專校院,1040,建國科技大學,07151018,機械工程系_先進車輛修護,二專(日間),9,8,1
111,私立,技專校院,1040,建國科技大學,07151019,製造科技研究所,碩士班(日間),11,10,1
