學年度,設立別,學校類別,學校統計處代碼,學校名稱,合作學校國家(地區)別,合作學校國家(地區)區域別,與國外及兩岸學校建立姊妹校數(109.02新增),建立跨國學位合作 (雙聯學制)學校數,與國外及兩岸學校進行學術合作交流計畫之件數(109.02新增)
113,公立,一般大學,0039,國立臺中教育大學,馬來西亞,東協,2,0,0
113,公立,一般大學,0039,國立臺中教育大學,越南社會主義共和國,東協,20,0,0
113,公立,一般大學,0039,國立臺中教育大學,柬埔寨王國,東協,2,0,0
113,公立,一般大學,0039,國立臺中教育大學,印度尼西亞共和國,東協,33,0,0
113,公立,一般大學,0039,國立臺中教育大學,巴基斯坦,南亞,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,孟加拉人民共和國,南亞,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,印度,南亞,7,0,0
113,公立,一般大學,0039,國立臺中教育大學,大陸地區,大陸地區,55,0,0
113,公立,一般大學,0039,國立臺中教育大學,伊朗伊斯蘭共和國,其他亞洲地區,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,日本,其他亞洲地區,16,1,1
113,公立,一般大學,0039,國立臺中教育大學,澳大利亞,其他亞洲地區,1,0,1
113,公立,一般大學,0039,國立臺中教育大學,紐西蘭,其他亞洲地區,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,大韓民國(南韓),其他亞洲地區,15,0,0
113,公立,一般大學,0039,國立臺中教育大學,土耳其共和國,其他亞洲地區,7,0,0
113,公立,一般大學,0039,國立臺中教育大學,蒙古國,其他亞洲地區,3,0,0
113,公立,一般大學,0039,國立臺中教育大學,俄羅斯聯邦,其他亞洲地區,5,0,0
113,公立,一般大學,0039,國立臺中教育大學,法國,歐洲,2,0,0
113,公立,一般大學,0039,國立臺中教育大學,羅馬尼亞,歐洲,3,0,0
113,公立,一般大學,0039,國立臺中教育大學,德意志聯邦共和國,歐洲,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,拉脫維亞共和國,歐洲,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,立陶宛共和國,歐洲,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,奧地利共和國,歐洲,4,0,0
113,公立,一般大學,0039,國立臺中教育大學,捷克共和國,歐洲,2,0,0
113,公立,一般大學,0039,國立臺中教育大學,芬蘭共和國,歐洲,1,0,0
113,公立,一般大學,0039,國立臺中教育大學,西班牙王國,歐洲,5,0,0
113,公立,一般大學,0039,國立臺中教育大學,英國,歐洲,2,0,0
113,公立,一般大學,0039,國立臺中教育大學,加拿大,北美洲,3,1,0
113,公立,一般大學,0039,國立臺中教育大學,美國,北美洲,22,1,0
113,公立,一般大學,0039,國立臺中教育大學,巴西聯邦共和國,中南美洲,2,0,0
113,公立,技專校院,0042,國立澎湖科技大學,馬來西亞,東協,1,0,0
113,公立,技專校院,0042,國立澎湖科技大學,越南社會主義共和國,東協,3,0,0
113,公立,技專校院,0042,國立澎湖科技大學,大陸地區,大陸地區,2,0,0
113,公立,技專校院,0042,國立澎湖科技大學,日本,其他亞洲地區,1,0,0
113,公立,技專校院,0042,國立澎湖科技大學,英國,歐洲,1,0,0
113,公立,技專校院,0042,國立澎湖科技大學,匈牙利共和國,歐洲,1,0,0
113,公立,技專校院,0042,國立澎湖科技大學,南非共和國,非洲,1,0,0
113,公立,一般大學,0044,國立體育大學,越南社會主義共和國,東協,1,0,0
113,公立,一般大學,0044,國立體育大學,馬來西亞,東協,1,0,0
113,公立,一般大學,0044,國立體育大學,泰國,東協,2,0,0
113,公立,一般大學,0044,國立體育大學,香港,港澳,1,0,0
113,公立,一般大學,0044,國立體育大學,大陸地區,大陸地區,7,0,0
113,公立,一般大學,0044,國立體育大學,大韓民國(南韓),其他亞洲地區,7,0,0
113,公立,一般大學,0044,國立體育大學,蒙古國,其他亞洲地區,2,0,0
113,公立,一般大學,0044,國立體育大學,俄羅斯聯邦,其他亞洲地區,2,0,0
113,公立,一般大學,0044,國立體育大學,日本,其他亞洲地區,9,1,0
113,公立,一般大學,0044,國立體育大學,荷蘭王國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,波蘭共和國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,西班牙王國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,英國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,克羅埃西亞共和國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,法國,歐洲,2,0,0
113,公立,一般大學,0044,國立體育大學,匈牙利共和國,歐洲,1,0,0
113,公立,一般大學,0044,國立體育大學,德意志聯邦共和國,歐洲,2,1,0
113,公立,一般大學,0044,國立體育大學,美國,北美洲,8,3,0
113,公立,技專校院,0046,國立臺北護理健康大學,澳大利亞,其他亞洲地區,0,5,0
113,公立,技專校院,0046,國立臺北護理健康大學,英國,歐洲,0,1,0
113,公立,技專校院,0047,國立高雄餐旅大學,馬來西亞,東協,1,0,0
113,公立,技專校院,0047,國立高雄餐旅大學,菲律賓共和國,東協,1,0,0
113,公立,技專校院,0047,國立高雄餐旅大學,泰國,東協,1,0,0
113,公立,技專校院,0047,國立高雄餐旅大學,日本,其他亞洲地區,1,0,1
113,公立,技專校院,0047,國立高雄餐旅大學,大韓民國(南韓),其他亞洲地區,1,0,0
113,公立,技專校院,0047,國立高雄餐旅大學,加拿大,北美洲,1,0,0
113,公立,一般大學,0048,國立金門大學,印度尼西亞共和國,東協,11,0,0
113,公立,一般大學,0048,國立金門大學,馬來西亞,東協,2,0,0
113,公立,一般大學,0048,國立金門大學,菲律賓共和國,東協,2,0,0
113,公立,一般大學,0048,國立金門大學,泰國,東協,4,0,0
113,公立,一般大學,0048,國立金門大學,越南社會主義共和國,東協,6,0,0
113,公立,一般大學,0048,國立金門大學,印度,南亞,4,0,0
113,公立,一般大學,0048,國立金門大學,澳門,港澳,1,0,0
113,公立,一般大學,0048,國立金門大學,大陸地區,大陸地區,32,0,0
113,公立,一般大學,0048,國立金門大學,俄羅斯聯邦,其他亞洲地區,1,0,0
113,公立,一般大學,0048,國立金門大學,日本,其他亞洲地區,3,0,0
113,公立,一般大學,0048,國立金門大學,大韓民國(南韓),其他亞洲地區,3,0,0
113,公立,一般大學,0048,國立金門大學,土耳其共和國,其他亞洲地區,2,0,0
113,公立,一般大學,0048,國立金門大學,德意志聯邦共和國,歐洲,1,0,0
113,公立,一般大學,0048,國立金門大學,美國,北美洲,2,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,泰國,東協,1,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,越南社會主義共和國,東協,3,1,0
113,公立,一般大學,0049,國立臺灣體育運動大學,大陸地區,大陸地區,14,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,澳大利亞,其他亞洲地區,2,0,1
113,公立,一般大學,0049,國立臺灣體育運動大學,日本,其他亞洲地區,6,1,0
113,公立,一般大學,0049,國立臺灣體育運動大學,大韓民國(南韓),其他亞洲地區,3,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,英國,歐洲,1,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,加拿大,北美洲,3,0,0
113,公立,一般大學,0049,國立臺灣體育運動大學,美國,北美洲,2,0,0
113,公立,技專校院,0050,國立臺中科技大學,越南社會主義共和國,東協,0,0,1
113,公立,技專校院,0050,國立臺中科技大學,日本,其他亞洲地區,0,1,0
113,公立,技專校院,0051,國立臺北商業大學,越南社會主義共和國,東協,1,0,1
113,公立,技專校院,0051,國立臺北商業大學,澳大利亞,其他亞洲地區,1,0,0
113,公立,技專校院,0051,國立臺北商業大學,德意志聯邦共和國,歐洲,0,1,0
113,公立,技專校院,0051,國立臺北商業大學,美國,北美洲,1,2,2
113,公立,一般大學,0052,國立屏東大學,菲律賓共和國,東協,2,0,0
113,公立,一般大學,0052,國立屏東大學,越南社會主義共和國,東協,12,0,0
113,公立,一般大學,0052,國立屏東大學,馬來西亞,東協,5,0,0
113,公立,一般大學,0052,國立屏東大學,泰國,東協,59,2,2
113,公立,一般大學,0052,國立屏東大學,印度尼西亞共和國,東協,10,0,0
113,公立,一般大學,0052,國立屏東大學,印度,南亞,1,0,0
113,公立,一般大學,0052,國立屏東大學,大陸地區,大陸地區,12,0,0
113,公立,一般大學,0052,國立屏東大學,日本,其他亞洲地區,16,0,2
113,公立,一般大學,0052,國立屏東大學,大韓民國(南韓),其他亞洲地區,5,1,0
113,公立,一般大學,0052,國立屏東大學,蒙古國,其他亞洲地區,3,0,0
113,公立,一般大學,0052,國立屏東大學,澳大利亞,其他亞洲地區,1,0,1
113,公立,一般大學,0052,國立屏東大學,紐西蘭,其他亞洲地區,1,0,0
113,公立,一般大學,0052,國立屏東大學,俄羅斯聯邦,其他亞洲地區,4,0,0
113,公立,一般大學,0052,國立屏東大學,義大利共和國,歐洲,1,0,0
113,公立,一般大學,0052,國立屏東大學,德意志聯邦共和國,歐洲,1,0,2
113,公立,一般大學,0052,國立屏東大學,捷克共和國,歐洲,6,0,0
113,公立,一般大學,0052,國立屏東大學,波蘭共和國,歐洲,1,0,0
113,公立,一般大學,0052,國立屏東大學,英國,歐洲,2,1,0
113,公立,一般大學,0052,國立屏東大學,加拿大,北美洲,1,0,0
113,公立,一般大學,0052,國立屏東大學,美國,北美洲,8,1,1
113,公立,一般大學,0052,國立屏東大學,巴西聯邦共和國,中南美洲,1,0,0
113,公立,技專校院,0053,國立高雄科技大學,馬來西亞,東協,2,0,0
113,公立,技專校院,0053,國立高雄科技大學,菲律賓共和國,東協,2,0,0
113,公立,技專校院,0053,國立高雄科技大學,泰國,東協,8,0,0
113,公立,技專校院,0053,國立高雄科技大學,柬埔寨王國,東協,0,0,0
113,公立,技專校院,0053,國立高雄科技大學,新加坡共和國,東協,2,0,0
113,公立,技專校院,0053,國立高雄科技大學,越南社會主義共和國,東協,2,0,1
113,公立,技專校院,0053,國立高雄科技大學,大陸地區,大陸地區,5,0,0
113,公立,技專校院,0053,國立高雄科技大學,日本,其他亞洲地區,25,2,2
113,公立,技專校院,0053,國立高雄科技大學,大韓民國(南韓),其他亞洲地區,10,0,1
113,公立,技專校院,0053,國立高雄科技大學,法國,歐洲,2,1,0
113,公立,技專校院,0053,國立高雄科技大學,英國,歐洲,1,0,0
113,公立,技專校院,0053,國立高雄科技大學,奧地利共和國,歐洲,3,2,1
113,公立,技專校院,0053,國立高雄科技大學,義大利共和國,歐洲,1,0,0
113,公立,技專校院,0053,國立高雄科技大學,德意志聯邦共和國,歐洲,9,0,4
113,公立,技專校院,0053,國立高雄科技大學,美國,北美洲,3,3,1
113,公立,技專校院,0144,國立臺灣戲曲學院,法國,歐洲,1,0,2
113,公立,技專校院,0221,國立臺南護理專科學校,日本,其他亞洲地區,0,0,1
113,私立,一般大學,1001,東海大學,馬來西亞,東協,9,5,0
113,私立,一般大學,1001,東海大學,泰國,東協,13,2,0
113,私立,一般大學,1001,東海大學,越南社會主義共和國,東協,9,0,0
113,私立,一般大學,1001,東海大學,菲律賓共和國,東協,6,0,0
113,私立,一般大學,1001,東海大學,新加坡共和國,東協,1,0,0
113,私立,一般大學,1001,東海大學,印度尼西亞共和國,東協,34,2,0
113,私立,一般大學,1001,東海大學,印度,南亞,8,0,0
113,私立,一般大學,1001,東海大學,澳門,港澳,1,0,0
113,私立,一般大學,1001,東海大學,香港,港澳,6,0,0
113,私立,一般大學,1001,東海大學,大陸地區,大陸地區,64,0,0
113,私立,一般大學,1001,東海大學,澳大利亞,其他亞洲地區,4,3,0
113,私立,一般大學,1001,東海大學,紐西蘭,其他亞洲地區,1,0,0
113,私立,一般大學,1001,東海大學,大韓民國(南韓),其他亞洲地區,15,0,0
113,私立,一般大學,1001,東海大學,土耳其共和國,其他亞洲地區,2,0,0
113,私立,一般大學,1001,東海大學,以色列,其他亞洲地區,1,0,0
113,私立,一般大學,1001,東海大學,日本,其他亞洲地區,44,1,1
113,私立,一般大學,1001,東海大學,烏克蘭,其他亞洲地區,2,0,0
113,私立,一般大學,1001,東海大學,吉爾吉斯,其他亞洲地區,1,0,0
113,私立,一般大學,1001,東海大學,捷克共和國,歐洲,10,0,0
113,私立,一般大學,1001,東海大學,丹麥王國,歐洲,1,0,0
113,私立,一般大學,1001,東海大學,義大利共和國,歐洲,6,0,0
113,私立,一般大學,1001,東海大學,羅馬尼亞,歐洲,2,0,0
113,私立,一般大學,1001,東海大學,西班牙王國,歐洲,4,1,0
113,私立,一般大學,1001,東海大學,瑞典王國,歐洲,1,0,0
113,私立,一般大學,1001,東海大學,英國,歐洲,10,3,0
113,私立,一般大學,1001,東海大學,奧地利共和國,歐洲,1,0,0
113,私立,一般大學,1001,東海大學,比利時王國,歐洲,3,0,0
113,私立,一般大學,1001,東海大學,法國,歐洲,13,1,0
113,私立,一般大學,1001,東海大學,匈牙利共和國,歐洲,3,0,0
113,私立,一般大學,1001,東海大學,愛爾蘭共和國,歐洲,2,0,0
113,私立,一般大學,1001,東海大學,波蘭共和國,歐洲,3,0,0
113,私立,一般大學,1001,東海大學,葡萄牙共和國,歐洲,2,0,0
113,私立,一般大學,1001,東海大學,瑞士聯邦,歐洲,3,0,0
113,私立,一般大學,1001,東海大學,德意志聯邦共和國,歐洲,7,0,0
113,私立,一般大學,1001,東海大學,立陶宛共和國,歐洲,2,0,0
113,私立,一般大學,1001,東海大學,斯洛伐克共和國,歐洲,1,0,2
113,私立,一般大學,1001,東海大學,埃及阿拉伯共和國,非洲,1,0,0
113,私立,一般大學,1001,東海大學,加拿大,北美洲,1,0,0
113,私立,一般大學,1001,東海大學,美國,北美洲,68,11,0
113,私立,一般大學,1001,東海大學,巴西聯邦共和國,中南美洲,1,0,0
113,私立,一般大學,1001,東海大學,阿根廷,中南美洲,1,0,0
113,私立,一般大學,1001,東海大學,哥倫比亞共和國,中南美洲,1,0,0
113,私立,一般大學,1002,輔仁大學,馬來西亞,東協,7,0,1
113,私立,一般大學,1002,輔仁大學,菲律賓共和國,東協,8,0,0
113,私立,一般大學,1002,輔仁大學,新加坡共和國,東協,1,0,0
113,私立,一般大學,1002,輔仁大學,泰國,東協,6,0,0
113,私立,一般大學,1002,輔仁大學,越南社會主義共和國,東協,2,1,0
113,私立,一般大學,1002,輔仁大學,印度尼西亞共和國,東協,10,0,0
113,私立,一般大學,1002,輔仁大學,印度,南亞,12,0,0
113,私立,一般大學,1002,輔仁大學,澳門,港澳,2,0,0
113,私立,一般大學,1002,輔仁大學,香港,港澳,4,0,0
113,私立,一般大學,1002,輔仁大學,大陸地區,大陸地區,75,0,0
113,私立,一般大學,1002,輔仁大學,澳大利亞,其他亞洲地區,7,3,2
113,私立,一般大學,1002,輔仁大學,日本,其他亞洲地區,41,1,0
113,私立,一般大學,1002,輔仁大學,大韓民國(南韓),其他亞洲地區,26,1,1
113,私立,一般大學,1002,輔仁大學,烏克蘭,其他亞洲地區,1,0,0
113,私立,一般大學,1002,輔仁大學,紐西蘭,其他亞洲地區,1,0,0
113,私立,一般大學,1002,輔仁大學,巴布亞紐幾內亞獨立國,其他亞洲地區,1,0,0
113,私立,一般大學,1002,輔仁大學,帛琉共和國,其他亞洲地區,1,0,0
113,私立,一般大學,1002,輔仁大學,捷克共和國,歐洲,2,0,0
113,私立,一般大學,1002,輔仁大學,波蘭共和國,歐洲,2,0,1
113,私立,一般大學,1002,輔仁大學,葡萄牙共和國,歐洲,2,0,0
113,私立,一般大學,1002,輔仁大學,西班牙王國,歐洲,9,6,0
113,私立,一般大學,1002,輔仁大學,瑞典王國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,英國,歐洲,3,0,0
113,私立,一般大學,1002,輔仁大學,德意志聯邦共和國,歐洲,5,3,0
113,私立,一般大學,1002,輔仁大學,斯洛伐克共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,斯洛維尼亞共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,奧地利共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,比利時王國,歐洲,1,1,0
113,私立,一般大學,1002,輔仁大學,芬蘭共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,法國,歐洲,19,2,0
113,私立,一般大學,1002,輔仁大學,匈牙利共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,義大利共和國,歐洲,8,1,0
113,私立,一般大學,1002,輔仁大學,立陶宛共和國,歐洲,1,0,0
113,私立,一般大學,1002,輔仁大學,索馬利亞民主共和國,非洲,1,0,0
113,私立,一般大學,1002,輔仁大學,迦納共和國,非洲,2,0,0
113,私立,一般大學,1002,輔仁大學,坦尚尼亞聯合共和國,非洲,2,0,0
113,私立,一般大學,1002,輔仁大學,布吉納法索,非洲,1,0,0
113,私立,一般大學,1002,輔仁大學,美國,北美洲,33,6,2
113,私立,一般大學,1002,輔仁大學,加拿大,北美洲,1,0,0
