學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,2,私立,技專校院,1046,中國科技大學,學士班(進修),女,734,53,4,4,0,0,0,0,0,0,49,14,0,18,17,0
111,2,私立,技專校院,1046,中國科技大學,碩士班(日間),女,81,12,0,0,0,0,0,0,0,0,12,3,0,6,3,0
111,2,私立,技專校院,1046,中國科技大學,碩士在職專班,女,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1047,中臺科技大學,二專(日間),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1047,中臺科技大學,學士班(日間),男,1682,54,11,9,0,0,0,0,2,0,43,7,0,0,36,0
111,2,私立,技專校院,1047,中臺科技大學,學士班(進修),男,587,58,11,10,0,0,0,0,1,0,47,0,0,0,47,0
111,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,55,6,1,0,0,0,0,0,1,0,5,0,0,1,4,0
111,2,私立,技專校院,1047,中臺科技大學,博士班,男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1047,中臺科技大學,二專(日間),女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2645,59,19,16,0,0,0,1,1,1,40,9,0,0,31,0
111,2,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1595,87,16,11,0,0,2,0,3,0,71,0,0,0,71,0
111,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,84,5,1,1,0,0,0,0,0,0,4,2,0,0,2,0
111,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,216,10,2,2,0,0,0,0,0,0,8,0,0,0,8,0
111,2,私立,技專校院,1047,中臺科技大學,博士班,女,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,一般大學,1048,亞洲大學,學士班(日間),男,3211,69,36,33,0,0,0,2,1,0,33,5,0,12,16,0
111,2,私立,一般大學,1048,亞洲大學,學士班(進修),男,238,14,5,5,0,0,0,0,0,0,9,0,0,7,2,0
111,2,私立,一般大學,1048,亞洲大學,碩士班(日間),男,229,19,3,2,0,0,0,0,1,0,16,2,0,6,8,0
111,2,私立,一般大學,1048,亞洲大學,碩士在職專班,男,193,16,2,2,0,0,0,0,0,0,14,2,0,4,8,0
111,2,私立,一般大學,1048,亞洲大學,博士班,男,138,14,0,0,0,0,0,0,0,0,14,3,0,10,1,0
111,2,私立,一般大學,1048,亞洲大學,學士班(日間),女,5868,107,71,68,0,0,0,3,0,0,36,4,0,9,23,0
111,2,私立,一般大學,1048,亞洲大學,學士班(進修),女,315,26,10,10,0,0,0,0,0,0,16,0,0,7,9,0
111,2,私立,一般大學,1048,亞洲大學,碩士班(日間),女,402,28,1,1,0,0,0,0,0,0,27,7,0,10,10,0
111,2,私立,一般大學,1048,亞洲大學,碩士在職專班,女,227,12,2,1,0,0,0,0,1,0,10,2,0,3,5,0
111,2,私立,一般大學,1048,亞洲大學,博士班,女,92,5,0,0,0,0,0,0,0,0,5,1,0,3,1,0
111,2,私立,一般大學,1049,開南大學,學士班(日間),男,1602,70,13,13,0,0,0,0,0,0,57,15,0,23,19,0
111,2,私立,一般大學,1049,開南大學,學士班(進修),男,558,53,6,4,0,0,0,0,2,0,47,4,0,28,15,0
111,2,私立,一般大學,1049,開南大學,碩士班(日間),男,84,13,2,2,0,0,0,0,0,0,11,7,0,1,3,0
111,2,私立,一般大學,1049,開南大學,碩士在職專班,男,174,18,2,2,0,0,0,0,0,0,16,6,0,7,3,0
111,2,私立,一般大學,1049,開南大學,學士班(日間),女,1647,61,19,19,0,0,0,0,0,0,42,7,0,17,18,0
111,2,私立,一般大學,1049,開南大學,學士班(進修),女,444,57,5,4,0,0,0,0,1,0,52,4,0,41,7,0
111,2,私立,一般大學,1049,開南大學,碩士班(日間),女,144,12,2,0,0,0,1,0,1,0,10,5,0,1,4,0
111,2,私立,一般大學,1049,開南大學,碩士在職專班,女,125,5,0,0,0,0,0,0,0,0,5,1,0,2,2,0
111,2,私立,一般大學,1050,佛光大學,學士班(日間),男,1169,27,7,4,0,0,0,0,3,0,20,2,0,18,0,0
111,2,私立,一般大學,1050,佛光大學,碩士班(日間),男,183,17,3,0,0,0,0,0,3,0,14,6,0,8,0,0
111,2,私立,一般大學,1050,佛光大學,碩士在職專班,男,56,7,0,0,0,0,0,0,0,0,7,0,0,7,0,0
111,2,私立,一般大學,1050,佛光大學,博士班,男,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,一般大學,1050,佛光大學,學士班(日間),女,1300,41,22,1,0,0,0,0,21,0,19,2,0,17,0,0
111,2,私立,一般大學,1050,佛光大學,碩士班(日間),女,250,14,4,0,0,0,0,0,3,1,10,1,0,9,0,0
111,2,私立,一般大學,1050,佛光大學,碩士在職專班,女,46,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,2,私立,一般大學,1050,佛光大學,博士班,女,44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,221,8,2,2,0,0,0,0,0,0,6,0,0,1,5,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,2166,97,27,19,0,0,1,1,4,2,70,14,0,6,50,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,750,58,8,4,0,0,0,1,3,0,50,14,0,17,19,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,32,6,1,1,0,0,0,0,0,0,5,1,0,0,4,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,681,21,11,9,0,0,1,1,0,0,10,2,0,1,7,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,5328,184,63,52,0,0,3,1,3,4,121,10,0,15,96,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,1376,72,14,5,0,0,0,2,7,0,58,4,0,24,30,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,62,7,1,0,0,0,0,0,0,1,6,1,0,0,5,0
111,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,81,3,1,0,0,0,1,0,0,0,2,1,0,1,0,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,135,23,8,1,0,0,0,1,6,0,15,0,0,2,13,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,1295,53,12,10,0,0,1,0,1,0,41,5,0,21,15,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,477,25,3,1,0,0,0,0,2,0,22,0,0,3,19,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,121,13,3,2,0,0,0,0,1,0,10,0,0,4,6,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,58,9,2,1,0,0,0,0,1,0,7,0,0,1,6,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,501,46,19,16,0,0,0,1,0,2,27,2,0,11,14,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),女,200,6,3,0,0,0,0,0,3,0,3,0,0,0,3,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),女,107,8,2,1,0,0,1,0,0,0,6,0,0,4,2,0
111,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,1272,53,5,1,0,0,1,1,2,0,48,23,0,16,9,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,675,40,3,2,0,0,0,1,0,0,37,7,0,13,17,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,101,12,0,0,0,0,0,0,0,0,12,0,0,4,8,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,1865,54,24,22,1,0,0,0,0,1,30,15,0,13,2,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,960,58,6,4,0,0,0,0,2,0,52,7,0,30,15,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,144,13,0,0,0,0,0,0,0,0,13,1,0,3,9,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,29,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
111,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1054,景文科技大學,二專(進修),男,44,9,3,2,0,0,0,0,1,0,6,1,0,4,1,0
111,2,私立,技專校院,1054,景文科技大學,學士班(日間),男,1917,82,16,13,0,0,1,0,2,0,66,29,0,17,20,0
111,2,私立,技專校院,1054,景文科技大學,學士班(進修),男,531,44,3,1,0,0,0,0,2,0,41,5,0,29,7,0
111,2,私立,技專校院,1054,景文科技大學,碩士班(日間),男,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1054,景文科技大學,碩士在職專班,男,36,3,1,1,0,0,0,0,0,0,2,1,0,1,0,0
111,2,私立,技專校院,1054,景文科技大學,二專(進修),女,35,7,3,3,0,0,0,0,0,0,4,0,0,3,1,0
111,2,私立,技專校院,1054,景文科技大學,學士班(日間),女,2311,77,24,19,0,0,0,3,2,0,53,14,0,15,24,0
111,2,私立,技專校院,1054,景文科技大學,學士班(進修),女,440,23,2,2,0,0,0,0,0,0,21,2,0,12,7,0
111,2,私立,技專校院,1054,景文科技大學,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1054,景文科技大學,碩士在職專班,女,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,34,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1055,中華醫事科技大學,五專,男,666,23,10,4,0,0,0,0,0,6,13,9,1,0,3,0
111,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,1007,47,13,11,0,0,0,1,0,1,34,4,0,0,30,0
111,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,464,32,4,2,0,0,0,2,0,0,28,3,1,0,24,0
111,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,44,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,43,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1055,中華醫事科技大學,五專,女,2444,51,26,18,0,0,1,0,3,4,25,8,1,0,16,0
111,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,2312,65,30,21,0,0,1,3,1,4,35,2,0,1,32,0
111,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,825,42,15,13,0,0,0,1,1,0,27,1,0,0,26,0
111,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,56,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
111,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,12,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,技專校院,1056,東南科技大學,學士班(日間),男,2320,124,14,8,0,0,0,0,4,2,110,16,20,26,48,0
111,2,私立,技專校院,1056,東南科技大學,學士班(進修),男,382,25,2,1,0,0,0,0,1,0,23,0,2,0,21,0
111,2,私立,技專校院,1056,東南科技大學,碩士班(日間),男,80,10,1,0,0,0,0,0,1,0,9,0,0,1,8,0
111,2,私立,技專校院,1056,東南科技大學,碩士在職專班,男,53,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
111,2,私立,技專校院,1056,東南科技大學,學士班(日間),女,1325,71,15,12,0,0,0,0,1,2,56,8,10,18,20,0
111,2,私立,技專校院,1056,東南科技大學,學士班(進修),女,158,11,0,0,0,0,0,0,0,0,11,0,0,0,11,0
111,2,私立,技專校院,1056,東南科技大學,碩士班(日間),女,51,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,2,私立,技專校院,1056,東南科技大學,碩士在職專班,女,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2517,93,37,21,0,0,2,0,12,2,56,18,0,0,38,0
111,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,217,7,0,0,0,0,0,0,0,0,7,1,0,0,6,0
111,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,21,3,0,0,0,0,0,0,0,0,3,1,0,0,2,0
111,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,3375,68,28,23,0,0,1,0,4,0,40,5,0,1,34,0
111,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,249,10,0,0,0,0,0,0,0,0,10,1,0,1,8,0
111,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),男,427,20,7,4,0,0,1,0,2,0,13,1,0,2,10,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),男,256,13,3,2,0,0,0,0,1,0,10,2,0,3,5,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),男,74,6,0,0,0,0,0,0,0,0,6,0,0,3,3,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,男,11,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,男,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),女,366,13,9,8,0,0,0,0,1,0,4,0,0,0,4,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),女,112,8,2,1,0,0,0,0,1,0,6,0,0,1,5,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),女,70,5,0,0,0,0,0,0,0,0,5,1,0,0,4,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,女,30,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,女,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1060,南開科技大學,二專(進修),男,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1060,南開科技大學,五專,男,297,19,3,3,0,0,0,0,0,0,16,11,0,0,5,0
111,2,私立,技專校院,1060,南開科技大學,學士班(日間),男,1045,35,13,10,0,0,2,0,1,0,22,8,0,7,7,0
111,2,私立,技專校院,1060,南開科技大學,學士班(進修),男,510,18,2,0,0,0,0,1,0,1,16,4,0,5,7,0
111,2,私立,技專校院,1060,南開科技大學,碩士班(日間),男,38,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,技專校院,1060,南開科技大學,碩士在職專班,男,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1060,南開科技大學,二專(進修),女,25,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1060,南開科技大學,五專,女,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1060,南開科技大學,學士班(日間),女,430,19,7,3,0,0,0,0,4,0,12,2,0,5,5,0
111,2,私立,技專校院,1060,南開科技大學,學士班(進修),女,281,10,1,1,0,0,0,0,0,0,9,0,0,7,2,0
111,2,私立,技專校院,1060,南開科技大學,碩士班(日間),女,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1060,南開科技大學,碩士在職專班,女,32,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,80,10,1,1,0,0,0,0,0,0,9,0,0,0,9,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,1670,73,12,9,0,0,0,1,1,1,61,11,1,8,41,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,795,35,5,2,0,0,0,0,3,0,30,4,0,0,26,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,131,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,77,5,1,0,0,0,0,0,0,1,4,0,0,0,4,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,41,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,695,45,14,13,0,0,0,0,1,0,31,8,1,2,20,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,310,10,2,0,0,0,0,0,0,2,8,2,0,0,6,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),女,66,3,1,0,0,0,0,0,1,0,2,0,0,0,2,0
111,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,女,21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1062,僑光科技大學,學士班(日間),男,2323,93,36,29,0,0,0,0,6,1,57,25,0,11,21,0
111,2,私立,技專校院,1062,僑光科技大學,學士班(進修),男,2131,145,19,11,0,0,1,2,5,0,126,32,0,74,20,0
111,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),男,23,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
111,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,男,17,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
111,2,私立,技專校院,1062,僑光科技大學,學士班(日間),女,2948,73,28,25,0,0,0,1,2,0,45,13,0,12,20,0
111,2,私立,技專校院,1062,僑光科技大學,學士班(進修),女,1411,88,11,7,0,0,0,1,3,0,77,12,0,50,15,0
111,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),女,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,女,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),男,673,25,5,4,0,0,0,0,1,0,20,6,0,12,2,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),男,801,48,4,0,0,0,0,0,4,0,44,5,0,28,11,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),男,58,6,0,0,0,0,0,0,0,0,6,2,0,2,2,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,男,95,12,1,0,0,0,0,0,0,1,11,0,0,8,3,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),女,589,29,9,2,0,0,1,1,2,3,20,4,0,9,7,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),女,1046,34,3,1,0,0,0,0,1,1,31,1,0,19,11,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),女,92,6,0,0,0,0,0,0,0,0,6,1,0,5,0,0
111,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,女,80,3,1,0,0,0,0,0,1,0,2,0,0,1,1,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),男,58,9,1,0,0,0,0,0,1,0,8,1,0,6,1,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,男,229,12,7,6,0,0,0,0,1,0,5,3,2,0,0,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),男,739,24,4,4,0,0,0,0,0,0,20,2,0,6,12,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),男,364,23,0,0,0,0,0,0,0,0,23,1,0,13,9,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),男,57,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,男,36,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),女,51,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,女,1396,39,13,12,0,0,0,1,0,0,26,5,6,11,4,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),女,1148,36,11,11,0,0,0,0,0,0,25,2,0,8,15,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(進修),女,1169,42,7,4,0,0,1,1,1,0,35,1,0,17,17,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士班(日間),女,90,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,2,私立,技專校院,1064,美和學校財團法人美和科技大學,碩士在職專班,女,165,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,2,私立,技專校院,1065,吳鳳科技大學,二專(進修),男,111,8,4,0,0,0,0,0,4,0,4,0,0,0,4,0
111,2,私立,技專校院,1065,吳鳳科技大學,學士班(日間),男,1754,67,53,8,0,0,1,1,43,0,14,5,0,8,1,0
111,2,私立,技專校院,1065,吳鳳科技大學,學士班(進修),男,808,33,4,1,0,0,0,0,3,0,29,2,0,6,21,0
111,2,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),男,38,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,男,44,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0
111,2,私立,技專校院,1065,吳鳳科技大學,二專(進修),女,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1065,吳鳳科技大學,學士班(日間),女,896,34,30,3,0,0,0,1,26,0,4,2,0,2,0,0
111,2,私立,技專校院,1065,吳鳳科技大學,學士班(進修),女,566,11,3,1,0,0,0,1,1,0,8,2,0,1,5,0
111,2,私立,技專校院,1065,吳鳳科技大學,碩士班(日間),女,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1065,吳鳳科技大學,碩士在職專班,女,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),男,67,15,0,0,0,0,0,0,0,0,15,11,0,2,2,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),男,622,42,7,6,0,0,0,1,0,0,35,2,4,11,18,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),男,273,37,4,2,0,0,1,0,1,0,33,0,0,18,15,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),男,43,6,0,0,0,0,0,0,0,0,6,0,0,1,5,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,男,22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,二專(進修),女,37,3,0,0,0,0,0,0,0,0,3,1,0,1,1,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(日間),女,643,34,4,3,0,0,0,1,0,0,30,1,1,13,15,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,學士班(進修),女,306,14,3,1,0,0,0,2,0,0,11,0,0,7,4,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士班(日間),女,56,7,1,0,0,0,1,0,0,0,6,0,0,5,1,0
111,2,私立,技專校院,1066,環球學校財團法人環球科技大學,碩士在職專班,女,42,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),男,102,32,0,0,0,0,0,0,0,0,32,3,0,2,4,23
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),男,46,25,5,4,0,0,0,0,1,0,20,0,0,0,2,18
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),男,9,5,0,0,0,0,0,0,0,0,5,4,0,0,0,1
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(日間),女,121,40,3,2,0,0,0,0,1,0,37,2,0,2,2,31
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,學士班(進修),女,35,21,4,1,1,0,0,0,2,0,17,0,0,0,2,15
111,2,私立,一般大學,1067,台灣首府學校財團法人台灣首府大學,碩士班(日間),女,24,16,1,0,0,0,0,0,1,0,15,1,0,1,1,12
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,二專(進修),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),男,183,89,3,2,0,0,0,0,1,0,86,4,0,1,0,81
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(進修),男,289,133,7,3,0,0,0,0,4,0,126,10,0,6,5,105
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,碩士在職專班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,二專(進修),女,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
111,2,私立,技專校院,1068,中州學校財團法人中州科技大學,學士班(日間),女,105,50,1,1,0,0,0,0,0,0,49,2,0,4,0,43
