學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
112,私立,技專校院,1055,中華醫事科技大學,04133002,醫務暨健康事業管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,04133002,醫務暨健康事業管理科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,05191017,食品營養系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,05191017,食品營養科,五專,1,1,0,0.25
112,私立,技專校院,1055,中華醫事科技大學,07121009,環境與安全衛生工程系,學士班(日間),1,1,0,0.69
112,私立,技專校院,1055,中華醫事科技大學,07199015,製藥工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,07199015,製藥工程系生物醫學碩士班,碩士班(日間),1,0,1,2.13
112,私立,技專校院,1055,中華醫事科技大學,07199015,製藥工程科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09131018,護理系,學士班(日間),1,1,0,0.12
112,私立,技專校院,1055,中華醫事科技大學,09131018,護理科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141021,醫學檢驗生物技術系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141021,醫學檢驗生物技術系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141021,醫學檢驗生物技術科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141022,視光系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141022,視光系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09141022,視光科,五專,1,0,1,0.23
112,私立,技專校院,1055,中華醫事科技大學,09153031,語言治療系,學士班(日間),1,0,1,0.61
112,私立,技專校院,1055,中華醫事科技大學,09171016,調理保健技術系,學士班(日間),1,1,0,0.84
112,私立,技專校院,1055,中華醫事科技大學,09199034,生物醫學及美容保健科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,09211033,長期照顧經營管理系,學士班(日間),2,0,2,33.33
112,私立,技專校院,1055,中華醫事科技大學,09221024,幼兒保育系,學士班(日間),2,0,2,5.41
112,私立,技專校院,1055,中華醫事科技大學,09221024,幼兒保育科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,10131025,餐旅管理系,學士班(日間),3,0,3,1.01
112,私立,技專校院,1055,中華醫事科技大學,10152026,運動健康與休閒系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,10199029,寵物照護與美容系,學士班(日間),9,1,8,5.39
112,私立,技專校院,1055,中華醫事科技大學,10199029,寵物照護與美容科,五專,0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,10221013,職業安全衛生系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,10221013,職業安全衛生系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1055,中華醫事科技大學,10221013,職業安全衛生科,五專,0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,02111003,數位媒體設計系,學士班(日間),3,3,0,1.44
112,私立,技專校院,1056,東南科技大學,02112041,數位遊戲設計系,學士班(日間),4,3,1,4.76
112,私立,技專校院,1056,東南科技大學,02123004,創意產品設計系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,02123004,創意產品設計系_外國學生專班,學士班(日間),18,8,10,100.00
112,私立,技專校院,1056,東南科技大學,02124005,室內設計系,學士班(日間),4,1,3,2.15
112,私立,技專校院,1056,東南科技大學,02152001,表演藝術系,學士班(日間),53,19,34,30.64
112,私立,技專校院,1056,東南科技大學,02311002,應用英語系,學士班(日間),32,15,17,27.83
112,私立,技專校院,1056,東南科技大學,04131006,企業管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,04131047,產業經營管理研究所,碩士班(日間),44,12,32,52.38
112,私立,技專校院,1056,東南科技大學,04132007,行銷與流通管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,06131009,資訊科技系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,06131009,資訊科技系_智能資通訊學程國際學生產學合作專班,學士班(日間),5,2,3,100.00
112,私立,技專校院,1056,東南科技大學,07132018,能源與冷凍空調工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,07141011,電機工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,07141011,電機工程系_智慧自動化科技應用學程國際學生產學合作專班,學士班(日間),73,43,30,100.00
112,私立,技專校院,1056,東南科技大學,07141011,電機工程系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系,學士班(日間),1,1,0,1.85
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系_系統應用學程國際學生產學合作專班,學士班(日間),8,4,4,100.00
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系_國際學生產學合作專班,學士班(日間),9,6,3,100.00
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系_晶片應用學程國際學生產學合作專班,學士班(日間),9,5,4,100.00
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系_智慧生活科技應用學程產學合作國際專班,學士班(日間),43,26,17,100.00
112,私立,技專校院,1056,東南科技大學,07141012,電子工程系_智慧物聯網學程國際學生產學合作專班,學士班(日間),34,13,21,100.00
112,私立,技專校院,1056,東南科技大學,07151013,機械工程系,學士班(日間),2,1,1,0.54
112,私立,技專校院,1056,東南科技大學,07151013,機械工程系_精密機械學程國際學生產學合作專班,學士班(日間),124,73,51,100.00
112,私立,技專校院,1056,東南科技大學,07151013,機械工程系_機械製造學程國際學生產學合作專班,學士班(日間),124,88,36,100.00
112,私立,技專校院,1056,東南科技大學,07151013,機械工程系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,07321015,營建與空間設計系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1056,東南科技大學,07321015,營建與空間設計系營建科技與防災碩士班,碩士班(日間),1,0,1,3.13
112,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系,學士班(日間),59,31,28,17.10
112,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系_餐旅服務學程產學合作國際專班,學士班(日間),23,8,15,100.00
112,私立,技專校院,1056,東南科技大學,10131019,餐旅管理系_餐旅管理產學專班,學士班(日間),273,114,159,100.00
112,私立,技專校院,1056,東南科技大學,10151042,觀光系,學士班(日間),12,5,7,50.00
112,私立,技專校院,1056,東南科技大學,10151042,觀光系_觀光休閒餐旅學程國際學生產學合作專班,學士班(日間),5,3,2,100.00
112,私立,技專校院,1056,東南科技大學,10152021,休閒事業管理系,學士班(日間),19,4,15,7.01
112,私立,技專校院,1056,東南科技大學,10152021,休閒事業管理系_產學專班,學士班(日間),33,21,12,100.00
112,私立,技專校院,1057,德明財經科技大學,02112002,多媒體設計系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1057,德明財經科技大學,02311001,應用外語系,學士班(日間),8,2,6,1.85
112,私立,技專校院,1057,德明財經科技大學,04111003,會計資訊系,學士班(日間),3,2,1,2.31
112,私立,技專校院,1057,德明財經科技大學,04111003,會計資訊系_外國學生專班,學士班(日間),126,36,90,100.00
112,私立,技專校院,1057,德明財經科技大學,04111003,會計資訊系_新南向國家財金國際學生產學合作專班,學士班(日間),5,3,2,100.00
112,私立,技專校院,1057,德明財經科技大學,04121008,財務金融系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1057,德明財經科技大學,04121008,財務金融系理財與稅務管理碩士班,碩士班(日間),11,2,9,27.50
112,私立,技專校院,1057,德明財經科技大學,04122012,財政稅務系,學士班(日間),1,0,1,0.41
112,私立,技專校院,1057,德明財經科技大學,04122012,財政稅務系_製造業財務及成本管控國際學生產學合作專班,學士班(日間),40,7,33,100.00
112,私立,技專校院,1057,德明財經科技大學,04123023,風險管理與財富規劃系,學士班(日間),1,1,0,0.70
112,私立,技專校院,1057,德明財經科技大學,04123023,風險管理與財富規劃系_外國學生專班,學士班(日間),15,3,12,100.00
112,私立,技專校院,1057,德明財經科技大學,04123024,保險金融系_外國學生專班,學士班(日間),21,10,11,100.00
112,私立,技專校院,1057,德明財經科技大學,04131006,企業管理系,學士班(日間),8,6,2,1.24
112,私立,技專校院,1057,德明財經科技大學,04132014,流通管理系,學士班(日間),3,1,2,1.06
112,私立,技專校院,1057,德明財經科技大學,04132014,流通管理系(含碩士班)_智慧流通國際學生產學合作專班,學士班(日間),40,17,23,100.00
112,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系,學士班(日間),16,6,10,5.86
112,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系_外國學生專班,學士班(日間),253,94,159,100.00
112,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系_國際物流國際學生產學合作專班,學士班(日間),1,0,1,100.00
112,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系_跨境電商物流國際學生產學合作專班,學士班(日間),11,7,4,100.00
112,私立,技專校院,1057,德明財經科技大學,04143013,行銷管理系,學士班(日間),11,3,8,1.61
112,私立,技專校院,1057,德明財經科技大學,04143013,行銷管理系_國際學生產學合作專班,學士班(日間),4,2,2,100.00
112,私立,技專校院,1057,德明財經科技大學,04199017,不動產投資與經營學位學程,學士班(日間),0,0,0,0.00
112,私立,技專校院,1057,德明財經科技大學,04199018,連鎖加盟經營管理學位學程,學士班(日間),0,0,0,0.00
112,私立,技專校院,1057,德明財經科技大學,06131019,資訊科技系,學士班(日間),2,1,1,0.71
112,私立,技專校院,1057,德明財經科技大學,06131021,資訊管理系,學士班(日間),5,5,0,1.47
112,私立,技專校院,1057,德明財經科技大學,06131021,資訊管理系(含碩士在職專班)_AI加值智慧製造國際學生產學合作專班,學士班(日間),76,30,46,100.00
112,私立,一般大學,1058,明道學校財團法人明道大學,01199045,教育藝術與療癒研究所,碩士班(日間),2,2,0,12.50
112,私立,一般大學,1058,明道學校財團法人明道大學,02122008,人文設計學院設計及規劃碩士班,碩士班(日間),2,2,0,40.00
112,私立,一般大學,1058,明道學校財團法人明道大學,02122010,數位設計學系,學士班(日間),13,9,4,21.67
112,私立,一般大學,1058,明道學校財團法人明道大學,02125007,時尚造形學系,學士班(日間),0,0,0,0.00
112,私立,一般大學,1058,明道學校財團法人明道大學,02299043,中華文化與傳播學系,學士班(日間),4,1,3,20.00
112,私立,一般大學,1058,明道學校財團法人明道大學,02299043,中華文化與傳播學系,碩士班(日間),0,0,0,0.00
112,私立,一般大學,1058,明道學校財團法人明道大學,02299043,中華文化與傳播學系,博士班,2,2,0,6.90
112,私立,一般大學,1058,明道學校財團法人明道大學,02311044,應用外語學系,學士班(日間),9,2,7,23.08
112,私立,一般大學,1058,明道學校財團法人明道大學,04131013,企業管理學系,學士班(日間),4,2,2,16.67
112,私立,一般大學,1058,明道學校財團法人明道大學,04131013,企業管理學系,碩士班(日間),8,5,3,61.54
112,私立,一般大學,1058,明道學校財團法人明道大學,07112046,智慧能源工程學系應用材料碩士班,碩士班(日間),1,1,0,25.00
112,私立,一般大學,1058,明道學校財團法人明道大學,07132046,智慧能源工程學系,學士班(日間),9,6,3,39.13
112,私立,一般大學,1058,明道學校財團法人明道大學,07312035,景觀與環境設計學系,學士班(日間),4,2,2,22.22
112,私立,一般大學,1058,明道學校財團法人明道大學,08111047,智慧暨精緻農業學系,學士班(日間),2,0,2,7.14
112,私立,一般大學,1058,明道學校財團法人明道大學,08111047,智慧暨精緻農業學系,碩士班(日間),4,3,1,26.67
112,私立,一般大學,1058,明道學校財團法人明道大學,10131039,餐旅管理學系,學士班(日間),8,3,5,11.76
112,私立,一般大學,1058,明道學校財團法人明道大學,10131039,餐旅管理學系,碩士班(日間),7,6,1,77.78
112,私立,一般大學,1058,明道學校財團法人明道大學,10152040,休閒保健學系,學士班(日間),9,5,4,18.75
112,私立,一般大學,1058,明道學校財團法人明道大學,10152040,休閒保健學系,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,02122003,文化創意與設計系,學士班(日間),1,1,0,5.56
112,私立,技專校院,1060,南開科技大學,02311001,應用外語科,五專,0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,04131004,企業管理系,學士班(日間),6,5,1,35.29
112,私立,技專校院,1060,南開科技大學,04143007,行銷與流通管理系,學士班(日間),5,4,1,4.85
112,私立,技專校院,1060,南開科技大學,06132012,多媒體動畫應用系,學士班(日間),1,1,0,1.92
112,私立,技專校院,1060,南開科技大學,07141016,電子工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,07141016,電子工程科,五專,0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,07141021,電機與資訊技術系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,07141021,電機與資訊技術系_國際學生產學合作專班,學士班(日間),27,12,15,100.00
112,私立,技專校院,1060,南開科技大學,07141021,電機與資訊技術科,五專,0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,07151018,自動化工程系,學士班(日間),3,3,0,2.01
112,私立,技專校院,1060,南開科技大學,07151018,自動化工程系_國際學生產學合作專班,學士班(日間),97,52,45,100.00
112,私立,技專校院,1060,南開科技大學,07151018,自動化工程科,五專,0,0,0,0.00
112,私立,技專校院,1060,南開科技大學,07161037,車輛工程系,學士班(日間),19,18,1,10.27
112,私立,技專校院,1060,南開科技大學,07161037,車輛工程系_車輛零組件製造與修護技術專班,學士班(日間),21,21,0,100.00
112,私立,技專校院,1060,南開科技大學,07161037,車輛工程系_國際學生產學合作專班,學士班(日間),69,58,11,100.00
112,私立,技專校院,1060,南開科技大學,07161037,車輛工程系車輛與機電產業碩士班,碩士班(日間),2,2,0,12.50
112,私立,技專校院,1060,南開科技大學,09211035,長期照顧與管理系,學士班(日間),1,0,1,1.54
112,私立,技專校院,1060,南開科技大學,09211035,長期照顧與管理系福祉科技與服務管理碩士班,碩士班(日間),4,4,0,13.33
112,私立,技專校院,1060,南開科技大學,10131030,餐飲管理系,學士班(日間),35,20,15,18.04
112,私立,技專校院,1060,南開科技大學,10131030,餐飲管理系_國際學生產學合作專班,學士班(日間),96,24,72,100.00
112,私立,技專校院,1060,南開科技大學,10131033,休閒事業管理系,學士班(日間),10,5,5,9.26
112,私立,技專校院,1060,南開科技大學,10131033,休閒事業管理系碩士班,碩士班(日間),1,1,0,4.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,02122002,文創與數位多媒體系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,04131003,企業管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,04131003,企業管理系經營管理碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,04143036,行銷與流通管理系,學士班(日間),12,6,6,19.05
112,私立,技專校院,1061,中華學校財團法人中華科技大學,04191039,企業資訊與管理系,學士班(日間),19,5,14,37.25
112,私立,技專校院,1061,中華學校財團法人中華科技大學,04191039,企業資訊與管理系經營管理碩士班,碩士班(日間),6,4,2,11.76
112,私立,技專校院,1061,中華學校財團法人中華科技大學,05121010,生物科技系,學士班(日間),15,4,11,9.93
112,私立,技專校院,1061,中華學校財團法人中華科技大學,05121010,生物科技系健康科技碩士班,碩士班(日間),2,0,2,9.09
112,私立,技專校院,1061,中華學校財團法人中華科技大學,06131012,資訊管理系,學士班(日間),1,1,0,5.88
112,私立,技專校院,1061,中華學校財團法人中華科技大學,06133001,遊戲系統創新設計系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07141013,電機工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07141014,電子工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07141014,電子工程系,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07141038,電機與資訊工程系,學士班(日間),2,2,0,1.90
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07141038,電機與資訊工程系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07151017,機械工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07151017,機械工程系機電光碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07162015,航空電子系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07162019,航空機械系,學士班(日間),1,1,0,0.28
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07162019,航空機械系飛機系統工程碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07211028,食品科學系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07311025,建築系,學士班(日間),1,1,0,1.01
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07311025,建築系土木防災與管理碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07311025,建築系碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07321021,土木工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,07321021,土木工程系土木防災與管理碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,10131040,餐旅管理系,學士班(日間),34,9,25,21.38
112,私立,技專校院,1061,中華學校財團法人中華科技大學,10131040,餐旅管理系_東方主題餐食管理國際學生產學合作專班,學士班(日間),96,38,58,100.00
112,私立,技專校院,1061,中華學校財團法人中華科技大學,10151035,觀光事業系,學士班(日間),7,2,5,23.33
112,私立,技專校院,1061,中華學校財團法人中華科技大學,10413033,航空服務管理系,學士班(日間),1,0,1,0.79
112,私立,技專校院,1061,中華學校財團法人中華科技大學,10413033,航空服務管理系航空運輸管理碩士班,碩士班(日間),1,1,0,7.69
112,私立,技專校院,1062,僑光科技大學,02122004,生活創意設計系,學士班(日間),8,5,3,3.10
112,私立,技專校院,1062,僑光科技大學,02123005,電腦輔助工業設計系,學士班(日間),2,2,0,1.01
112,私立,技專校院,1062,僑光科技大學,02311002,應用外語系,學士班(日間),5,3,2,2.87
112,私立,技專校院,1062,僑光科技大學,04121013,財務金融系,學士班(日間),4,3,1,0.98
112,私立,技專校院,1062,僑光科技大學,04121013,財務金融系碩士班,碩士班(日間),1,0,1,3.70
112,私立,技專校院,1062,僑光科技大學,04131009,企業管理系,學士班(日間),2,1,1,0.69
112,私立,技專校院,1062,僑光科技大學,04131009,企業管理系碩士班,碩士班(日間),1,0,1,6.67
112,私立,技專校院,1062,僑光科技大學,04132016,行銷與流通管理系,學士班(日間),5,3,2,0.81
112,私立,技專校院,1062,僑光科技大學,04141011,國際貿易系,學士班(日間),2,2,0,0.75
112,私立,技專校院,1062,僑光科技大學,04212018,財經法律系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系,學士班(日間),1,0,1,0.30
112,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系_國際學生產學合作專班,學士班(日間),64,29,35,100.00
112,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系_資通訊製造國際學生產學合作專班,學士班(日間),31,15,16,100.00
112,私立,技專校院,1062,僑光科技大學,06131019,資訊科技系碩士班,碩士班(日間),1,1,0,5.00
112,私立,技專校院,1062,僑光科技大學,06133021,多媒體與遊戲設計系,學士班(日間),10,9,1,2.87
112,私立,技專校院,1062,僑光科技大學,07151028,機械與電腦輔助工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1062,僑光科技大學,07151029,智慧自動化工程系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1062,僑光科技大學,10131024,餐飲管理系,學士班(日間),28,14,14,4.38
112,私立,技專校院,1062,僑光科技大學,10131024,餐飲管理系_餐飲人才培育管理專班,學士班(日間),59,29,30,100.00
112,私立,技專校院,1062,僑光科技大學,10131025,旅館與會展管理系,學士班(日間),1,1,0,0.42
112,私立,技專校院,1062,僑光科技大學,10151026,觀光與休閒事業管理系,學士班(日間),17,9,8,3.96
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,02122007,時尚造型設計系,學士班(日間),1,0,1,0.96
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,02122007,時尚造型設計系_國際學生產學合作專班,學士班(日間),67,23,44,100.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,02311005,應用日語系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,04143022,行銷與流通管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,04143022,行銷與流通管理系_零售流通國際學生產學合作專班,學士班(日間),4,4,0,100.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,04143022,行銷與流通管理系碩士班,碩士班(日間),9,1,8,42.86
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06131024,資訊管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06131024,資訊管理系碩士班,碩士班(日間),13,9,4,33.33
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06131032,物聯網工程與應用學士學位學程,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,06133026,多媒體與遊戲設計系,學士班(日間),1,1,0,1.16
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,07194040,智慧機電工程與應用系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,09221028,幼兒保育系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,09231039,社會工作系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10131029,餐旅經營系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10131029,餐旅經營系_國際學生產學合作專班,學士班(日間),112,38,74,100.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10151038,觀光休閒管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10151038,觀光休閒管理系碩士班,碩士班(日間),12,3,9,19.05
112,私立,技專校院,1063,廣亞學校財團法人育達科技大學,10152030,休閒運動管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,04131004,企業管理系,學士班(日間),1,0,1,0.96
112,私立,技專校院,1064,美和學校財團法人美和科技大學,04131004,企業管理系經營管理碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,04133007,健康事業管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,05121008,生物科技系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,05121008,生物科技系健康產業碩士班,碩士班(日間),5,4,1,71.43
112,私立,技專校院,1064,美和學校財團法人美和科技大學,05191012,食品營養系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,05191012,食品營養系_越南境外四技日間部專班,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,05191012,食品營養科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,06131010,資訊科技系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09111033,口腔衛生學科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09131013,護理系,學士班(日間),1,0,1,0.22
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09131013,護理系健康照護碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09131013,護理科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09211034,跨專業長期照護碩士學位學程,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09231016,社會工作系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09231016,社會工作系原住民專班,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,09231016,社會工作系碩士班,碩士班(日間),3,3,0,3.95
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10121021,美容系,學士班(日間),1,0,1,1.52
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10121021,美容科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10131018,餐旅管理系,學士班(日間),2,0,2,1.09
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10131018,餐旅管理科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10151019,觀光系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10151019,觀光科,五專,0,0,0,0.00
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10152020,運動與休閒管理系,學士班(日間),3,1,2,1.90
112,私立,技專校院,1064,美和學校財團法人美和科技大學,10152020,運動與休閒管理系碩士班,碩士班(日間),1,0,1,2.78
112,私立,技專校院,1065,吳鳳科技大學,01121023,幼兒保育系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,02112005,應用數位媒體系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,02112005,應用數位媒體系_數位設計技術國際學生產學合作專班,學士班(日間),35,24,11,100.00
112,私立,技專校院,1065,吳鳳科技大學,02311003,應用日語系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,04132011,行銷與流通管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,04199013,安全科技與管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,04199013,安全科技與管理系_國際學生產學合作專班,學士班(日間),23,10,13,100.00
112,私立,技專校院,1065,吳鳳科技大學,07141016,電機工程系,學士班(日間),2,2,0,0.76
112,私立,技專校院,1065,吳鳳科技大學,07141016,電機工程系_智慧製造國際學生產學合作專班,學士班(日間),2,2,0,100.00
112,私立,技專校院,1065,吳鳳科技大學,07141016,電機工程系_智慧製造產學專班,學士班(日間),197,115,82,100.00
112,私立,技專校院,1065,吳鳳科技大學,07141016,電機工程系光機電暨材料碩士班,碩士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,07151019,機械工程系,學士班(日間),1,1,0,1.04
112,私立,技專校院,1065,吳鳳科技大學,07151019,機械工程系_國際學生產學合作專班,學士班(日間),21,19,2,100.00
112,私立,技專校院,1065,吳鳳科技大學,07161030,車輛科技與經營管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,07161030,車輛科技與經營管理系_國際學生產學合作專班,學士班(日間),24,23,1,100.00
112,私立,技專校院,1065,吳鳳科技大學,07161030,車輛科技與經營管理系_電動車輛工程專班,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,09131022,長期照護與管理系,學士班(日間),0,0,0,0.00
112,私立,技專校院,1065,吳鳳科技大學,10121028,美容美髮造型設計系,學士班(日間),2,0,2,2.99
112,私立,技專校院,1065,吳鳳科技大學,10131024,餐旅管理系,學士班(日間),7,2,5,3.10
