學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
113,私立,技專校院,1034,弘光科技大學,五專,女,242,7,7,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
113,私立,技專校院,1034,弘光科技大學,學士班(日間),女,4886,292,292,38,48,69,11,76,3,10,2,5,0,15,7,3,5,0,0,0
113,私立,技專校院,1034,弘光科技大學,學士班(進修),女,2043,216,216,14,32,27,2,103,7,9,1,4,0,7,6,1,3,0,0,0
113,私立,技專校院,1034,弘光科技大學,碩士班(日間),女,134,36,36,3,3,1,0,11,2,6,0,0,6,0,3,1,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,碩士在職專班,女,57,28,28,4,0,0,0,10,0,5,0,0,8,0,1,0,0,0,0,0
113,私立,技專校院,1034,弘光科技大學,博士班,女,16,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1035,中國醫藥大學,學士班(日間),男,2696,104,104,3,1,65,3,2,0,1,6,9,0,2,5,3,4,0,0,0
113,私立,一般大學,1035,中國醫藥大學,碩士班(日間),男,154,28,27,3,0,3,0,12,0,1,0,1,1,0,3,2,1,1,0,1
113,私立,一般大學,1035,中國醫藥大學,碩士在職專班,男,25,4,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
113,私立,一般大學,1035,中國醫藥大學,博士班,男,245,59,54,2,1,0,0,18,0,3,0,1,12,1,12,0,4,5,0,5
113,私立,一般大學,1035,中國醫藥大學,學士班(日間),女,3744,147,146,5,0,92,2,1,0,2,0,16,0,7,8,3,10,1,0,1
113,私立,一般大學,1035,中國醫藥大學,碩士班(日間),女,371,64,61,2,3,7,0,15,1,5,0,2,15,1,8,0,2,3,0,3
113,私立,一般大學,1035,中國醫藥大學,碩士在職專班,女,60,12,12,0,0,0,0,5,3,0,0,0,2,0,2,0,0,0,0,0
113,私立,一般大學,1035,中國醫藥大學,博士班,女,197,45,44,2,1,0,0,7,1,5,0,2,9,0,15,1,1,1,0,1
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),男,3110,166,166,8,12,25,25,43,0,0,45,2,0,1,5,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),男,2055,202,202,11,13,12,14,108,0,2,30,1,0,1,9,1,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),男,173,24,24,0,0,2,1,15,0,0,1,0,2,0,3,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,男,18,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),女,1990,70,70,5,11,16,5,16,5,2,0,1,0,0,9,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(進修),女,1264,147,147,8,14,15,2,71,7,12,0,2,0,3,13,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),女,151,9,9,0,0,2,0,3,0,2,0,0,0,0,2,0,0,0,0,0
113,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士在職專班,女,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),男,376,106,106,3,1,1,56,41,0,0,3,0,0,0,0,1,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,男,283,15,14,1,1,1,5,2,0,0,3,0,0,0,1,0,0,1,0,1
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),男,4857,426,311,16,28,53,21,91,0,0,57,3,0,5,29,7,1,115,0,115
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),男,3578,562,562,19,21,16,189,240,0,1,43,9,0,0,22,2,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),男,198,38,29,1,4,2,0,14,0,0,3,0,4,0,1,0,0,9,0,9
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,男,140,30,30,0,0,0,10,17,0,0,1,0,1,0,1,0,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,男,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,二專(進修),女,226,57,57,1,3,0,27,25,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,五專,女,117,13,11,0,1,5,0,2,1,0,0,0,0,2,0,0,0,2,0,2
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),女,2620,265,220,20,30,29,17,82,1,4,0,4,0,6,24,2,1,45,0,45
113,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(進修),女,2322,365,365,25,27,16,69,181,14,4,0,1,0,1,25,2,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),女,131,39,33,7,4,0,0,14,1,1,0,1,2,0,3,0,0,6,0,6
113,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士在職專班,女,88,16,16,0,0,0,5,7,0,0,0,0,3,0,1,0,0,0,0,0
113,私立,技專校院,1037,正修學校財團法人正修科技大學,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),男,2921,238,125,9,51,29,1,15,0,0,11,3,0,4,0,1,1,113,0,113
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),男,1356,84,39,0,7,4,1,14,0,0,11,1,0,0,0,0,1,45,0,45
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),男,90,24,10,1,1,0,0,4,0,1,2,0,1,0,0,0,0,14,0,14
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,男,54,13,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,10,0,10
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),女,2294,215,122,16,47,25,4,18,2,0,0,6,0,3,1,0,0,93,0,93
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(進修),女,979,59,38,2,9,5,0,21,0,0,0,0,0,1,0,0,0,21,0,21
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),女,88,15,7,1,1,1,0,3,0,0,0,0,1,0,0,0,0,8,0,8
113,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士在職專班,女,99,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,5
113,私立,一般大學,1039,玄奘大學,學士班(日間),男,357,44,39,3,8,5,6,10,0,0,1,1,0,3,1,1,0,5,0,5
113,私立,一般大學,1039,玄奘大學,學士班(進修),男,23,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,一般大學,1039,玄奘大學,碩士班(日間),男,96,39,36,2,2,1,0,10,0,1,2,2,15,1,0,0,0,3,0,3
113,私立,一般大學,1039,玄奘大學,碩士在職專班,男,44,10,9,2,0,0,0,4,0,0,0,0,2,0,0,1,0,1,0,1
113,私立,一般大學,1039,玄奘大學,學士班(日間),女,539,54,44,10,7,6,2,14,0,0,0,0,0,2,3,0,0,10,0,10
113,私立,一般大學,1039,玄奘大學,學士班(進修),女,48,12,6,0,0,0,0,5,0,0,0,0,0,0,1,0,0,6,0,6
113,私立,一般大學,1039,玄奘大學,碩士班(日間),女,166,51,48,3,2,0,0,19,0,3,0,1,15,0,3,2,0,3,0,3
113,私立,一般大學,1039,玄奘大學,碩士在職專班,女,114,21,17,1,0,0,0,8,0,2,0,2,3,0,1,0,0,4,0,4
113,私立,技專校院,1040,建國科技大學,二專(進修),男,35,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1040,建國科技大學,學士班(日間),男,1363,38,38,2,1,3,7,14,0,0,11,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1040,建國科技大學,學士班(進修),男,923,20,20,0,1,1,4,7,0,0,5,0,0,0,1,1,0,0,0,0
113,私立,技專校院,1040,建國科技大學,碩士班(日間),男,43,4,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1040,建國科技大學,二專(進修),女,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1040,建國科技大學,學士班(日間),女,664,20,20,2,0,2,2,8,2,1,0,0,0,2,1,0,0,0,0,0
113,私立,技專校院,1040,建國科技大學,學士班(進修),女,415,10,10,0,2,1,0,4,1,0,0,0,0,0,1,0,1,0,0,0
113,私立,技專校院,1040,建國科技大學,碩士班(日間),女,39,7,7,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,學士班(日間),男,2555,101,101,3,2,37,10,16,0,0,14,7,0,5,6,1,0,0,0,0
113,私立,技專校院,1041,明志科技大學,學士班(進修),男,68,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
113,私立,技專校院,1041,明志科技大學,碩士班(日間),男,413,24,24,1,3,2,1,4,0,0,4,1,6,1,1,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,碩士在職專班,男,19,5,5,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,博士班,男,64,5,5,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,學士班(日間),女,1104,33,33,4,2,11,4,0,1,0,0,3,0,4,3,1,0,0,0,0
113,私立,技專校院,1041,明志科技大學,學士班(進修),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,碩士班(日間),女,135,5,5,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1041,明志科技大學,博士班,女,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,16,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,542,11,11,2,2,1,0,4,0,0,1,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,268,15,15,0,1,0,0,10,0,0,3,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,32,4,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,16,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,264,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,71,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,9,4,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1043,大仁科技大學,二專(進修),男,20,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1043,大仁科技大學,五專,男,24,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1043,大仁科技大學,學士班(日間),男,988,166,97,6,15,24,4,16,0,0,14,2,0,2,5,9,0,69,0,69
113,私立,技專校院,1043,大仁科技大學,學士班(進修),男,437,21,15,0,2,0,0,9,0,0,3,0,0,0,1,0,0,6,0,6
113,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,28,21,19,0,0,1,0,8,0,0,2,0,5,1,2,0,0,2,0,2
113,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,66,6,6,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,技專校院,1043,大仁科技大學,二專(進修),女,33,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
113,私立,技專校院,1043,大仁科技大學,五專,女,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1209,151,107,11,18,20,3,19,8,0,0,5,0,10,5,8,0,44,0,44
113,私立,技專校院,1043,大仁科技大學,學士班(進修),女,841,56,45,6,2,3,0,26,2,2,0,1,0,0,3,0,0,11,0,11
113,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,38,24,22,3,2,1,1,6,0,1,0,0,5,0,2,1,0,2,0,2
113,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,82,8,7,1,0,0,0,4,0,0,0,0,1,0,1,0,0,1,0,1
113,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
113,私立,技專校院,1044,聖約翰科技大學,五專,男,14,8,8,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,158,27,22,0,1,5,4,7,0,0,3,0,0,2,0,0,0,5,2,3
113,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,84,10,7,1,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,3
113,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,13,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2
113,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,38,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1044,聖約翰科技大學,五專,女,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
113,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,91,20,16,2,0,1,0,11,0,0,0,0,0,1,1,0,0,4,1,3
113,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,3,4,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,19,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
113,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2297,118,118,13,2,23,7,33,0,0,31,3,0,0,5,1,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1109,96,96,1,3,5,0,63,0,0,22,0,0,0,2,0,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,112,24,24,1,0,0,0,16,0,0,3,0,4,0,0,0,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,106,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,3447,118,118,18,13,28,6,39,1,0,1,2,0,4,5,1,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1076,93,93,5,1,4,0,73,0,5,0,1,0,1,3,0,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,137,39,39,1,2,2,0,27,1,0,0,0,4,0,2,0,0,0,0,0
113,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,71,7,7,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
113,私立,技專校院,1046,中國科技大學,二專(進修),男,61,7,7,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1046,中國科技大學,學士班(日間),男,1934,117,117,6,7,27,9,40,0,1,13,5,0,2,4,1,2,0,0,0
113,私立,技專校院,1046,中國科技大學,學士班(進修),男,671,70,70,2,2,3,3,48,0,2,4,0,0,0,4,0,2,0,0,0
113,私立,技專校院,1046,中國科技大學,碩士班(日間),男,73,23,23,1,0,0,0,16,0,0,1,0,3,0,0,2,0,0,0,0
113,私立,技專校院,1046,中國科技大學,碩士在職專班,男,39,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1046,中國科技大學,二專(進修),女,51,8,8,0,0,0,1,4,0,1,0,0,0,1,0,0,1,0,0,0
113,私立,技專校院,1046,中國科技大學,學士班(日間),女,2152,135,135,9,6,44,16,40,2,3,0,5,0,2,6,0,2,0,0,0
113,私立,技專校院,1046,中國科技大學,學士班(進修),女,494,49,49,2,2,3,5,27,0,2,0,0,0,0,6,1,1,0,0,0
113,私立,技專校院,1046,中國科技大學,碩士班(日間),女,61,19,19,1,0,1,0,8,0,2,0,0,5,0,2,0,0,0,0,0
113,私立,技專校院,1046,中國科技大學,碩士在職專班,女,25,6,6,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0
113,私立,技專校院,1047,中臺科技大學,五專,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1047,中臺科技大學,學士班(日間),男,1413,185,109,4,13,31,14,13,0,0,21,1,0,1,2,6,3,76,0,76
113,私立,技專校院,1047,中臺科技大學,學士班(進修),男,477,120,44,0,4,8,0,22,0,0,10,0,0,0,0,0,0,76,0,76
113,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,34,11,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,7,0,7
113,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,45,14,5,0,0,0,0,3,0,1,0,0,1,0,0,0,0,9,0,9
113,私立,技專校院,1047,中臺科技大學,博士班,男,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1047,中臺科技大學,五專,女,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2334,248,146,7,12,52,9,36,5,3,4,3,0,3,10,2,0,102,0,102
113,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1397,245,159,6,8,25,1,53,6,24,0,1,0,9,20,5,1,86,0,86
113,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,109,20,18,1,0,0,0,6,0,0,0,1,6,1,0,3,0,2,0,2
113,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,241,61,43,3,2,0,0,6,2,4,0,1,16,2,6,0,1,18,0,18
113,私立,技專校院,1047,中臺科技大學,博士班,女,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,一般大學,1048,亞洲大學,學士班(日間),男,3277,148,148,6,0,49,9,25,0,0,22,12,0,3,10,0,12,0,0,0
113,私立,一般大學,1048,亞洲大學,學士班(進修),男,158,16,16,0,0,4,0,3,0,0,0,1,1,0,3,1,3,0,0,0
113,私立,一般大學,1048,亞洲大學,碩士班(日間),男,228,42,42,1,1,3,0,7,0,0,3,4,17,1,1,0,4,0,0,0
113,私立,一般大學,1048,亞洲大學,碩士在職專班,男,137,28,28,1,1,2,1,14,0,1,0,1,5,0,2,0,0,0,0,0
113,私立,一般大學,1048,亞洲大學,博士班,男,128,14,14,1,0,2,0,4,0,0,0,0,5,0,2,0,0,0,0,0
113,私立,一般大學,1048,亞洲大學,學士班(日間),女,5984,188,188,32,5,68,4,32,0,2,0,17,0,4,14,1,9,0,0,0
113,私立,一般大學,1048,亞洲大學,學士班(進修),女,170,18,18,2,1,2,0,8,0,1,0,0,0,1,2,0,1,0,0,0
113,私立,一般大學,1048,亞洲大學,碩士班(日間),女,396,74,74,6,0,0,2,21,0,1,0,1,32,0,6,3,2,0,0,0
113,私立,一般大學,1048,亞洲大學,碩士在職專班,女,213,44,44,1,2,7,0,16,0,0,0,0,14,0,4,0,0,0,0,0
113,私立,一般大學,1048,亞洲大學,博士班,女,85,20,20,1,0,1,0,7,0,2,0,1,7,0,1,0,0,0,0,0
113,私立,一般大學,1049,開南大學,學士班(日間),男,1403,102,102,9,6,21,11,30,0,0,11,5,0,1,7,1,0,0,0,0
113,私立,一般大學,1049,開南大學,學士班(進修),男,559,29,29,2,3,6,0,14,0,0,2,0,0,0,2,0,0,0,0,0
113,私立,一般大學,1049,開南大學,碩士班(日間),男,78,23,23,1,2,0,0,10,0,1,1,0,3,0,3,2,0,0,0,0
113,私立,一般大學,1049,開南大學,碩士在職專班,男,187,32,32,1,2,0,0,15,0,2,6,1,3,0,2,0,0,0,0,0
113,私立,一般大學,1049,開南大學,學士班(日間),女,1694,86,86,11,5,21,2,28,6,1,0,5,0,0,7,0,0,0,0,0
113,私立,一般大學,1049,開南大學,學士班(進修),女,508,38,38,4,6,1,1,22,0,0,0,1,0,0,3,0,0,0,0,0
113,私立,一般大學,1049,開南大學,碩士班(日間),女,114,41,41,3,3,1,0,18,3,1,0,2,8,0,2,0,0,0,0,0
113,私立,一般大學,1049,開南大學,碩士在職專班,女,160,27,27,2,0,0,0,17,1,0,0,0,6,0,1,0,0,0,0,0
113,私立,一般大學,1050,佛光大學,學士班(日間),男,931,58,58,6,2,13,4,13,0,0,7,0,0,4,7,2,0,0,0,0
113,私立,一般大學,1050,佛光大學,碩士班(日間),男,175,42,42,4,1,2,0,11,0,1,2,1,16,0,4,0,0,0,0,0
113,私立,一般大學,1050,佛光大學,碩士在職專班,男,59,5,5,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,一般大學,1050,佛光大學,博士班,男,24,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
113,私立,一般大學,1050,佛光大學,學士班(日間),女,955,57,56,8,1,12,3,20,1,0,0,2,0,3,4,2,0,1,0,1
113,私立,一般大學,1050,佛光大學,碩士班(日間),女,278,73,73,5,0,1,0,22,1,2,0,1,31,0,5,4,1,0,0,0
113,私立,一般大學,1050,佛光大學,碩士在職專班,女,52,7,7,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0
113,私立,一般大學,1050,佛光大學,博士班,女,51,9,9,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,206,5,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,1949,234,161,9,13,44,17,36,0,0,16,1,0,5,20,0,0,73,0,73
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,459,126,110,5,0,9,3,76,0,0,8,0,0,0,9,0,0,16,0,16
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,36,15,12,1,0,0,2,5,0,0,2,0,2,0,0,0,0,3,0,3
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,23,7,7,0,0,1,0,4,0,0,0,0,1,0,1,0,0,0,0,0
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,637,49,48,9,0,13,4,6,0,0,0,6,0,5,5,0,0,1,0,1
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,4711,361,297,56,36,72,21,61,5,2,0,8,0,4,32,0,0,64,0,64
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,907,189,172,8,3,35,2,99,1,3,0,2,0,0,19,0,0,17,0,17
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,84,22,20,3,0,1,3,11,0,0,0,0,2,0,0,0,0,2,0,2
113,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,76,23,23,1,0,2,0,10,0,0,0,0,8,0,2,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,63,14,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,706,73,70,4,3,9,7,12,0,0,22,0,0,8,2,1,2,3,1,2
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,363,21,21,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,122,30,30,2,0,0,0,16,0,0,2,2,4,0,2,0,2,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,28,4,4,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,37,3,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,214,28,28,4,3,2,6,7,2,1,0,0,0,0,0,0,3,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),女,139,5,5,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),女,99,16,16,0,1,0,0,9,2,0,0,2,1,0,1,0,0,0,0,0
113,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,972,40,33,8,5,4,2,5,0,0,9,0,0,0,0,0,0,7,0,7
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,356,27,19,4,0,3,1,10,0,0,1,0,0,0,0,0,0,8,0,8
113,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,65,10,9,0,0,1,0,6,0,0,1,0,1,0,0,0,0,1,0,1
