學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,性別,在學學生數,於學年底處於休學狀態之人數-總計,於學年底處於休學狀態之人數-學生自請休學原因-小計,於學年底處於休學狀態之人數-學生自請休學原因-傷病,於學年底處於休學狀態之人數-學生自請休學原因-經濟困難,於學年底處於休學狀態之人數-學生自請休學原因-就讀學校、科系不符期待,於學年底處於休學狀態之人數-學生自請休學原因-學業成績不佳,於學年底處於休學狀態之人數-學生自請休學原因-工作,於學年底處於休學狀態之人數-學生自請休學原因-懷孕,於學年底處於休學狀態之人數-學生自請休學原因-育嬰,於學年底處於休學狀態之人數-學生自請休學原因-兵役,於學年底處於休學狀態之人數-學生自請休學原因-出國,於學年底處於休學狀態之人數-學生自請休學原因-論文撰寫,於學年底處於休學狀態之人數-學生自請休學原因-就學環境,於學年底處於休學狀態之人數-學生自請休學原因-家務或家人照顧,於學年底處於休學狀態之人數-學生自請休學原因-考試訓練,於學年底處於休學狀態之人數-學生自請休學原因-其他,於學年底處於休學狀態之人數-學校勒令休學原因-小計,於學年底處於休學狀態之人數-學校勒令休學原因-違反校規,於學年底處於休學狀態之人數-學校勒令休學原因-其他
111,私立,技專校院,1034,弘光科技大學,02122003,文化創意產業系,學士班(日間),男,70,5,5,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02122003,文化創意產業系,學士班(進修),男,43,12,12,1,4,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02122003,文化創意產業系,學士班(日間),女,177,18,18,6,1,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02122003,文化創意產業系,學士班(進修),女,58,8,8,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(日間),男,54,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(進修),男,57,6,6,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(日間),女,118,5,5,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,02311038,國際溝通英語系,學士班(進修),女,61,9,9,1,0,2,3,2,0,0,0,0,0,1,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系,學士班(日間),男,87,10,10,1,1,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系,學士班(進修),男,57,7,7,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系,學士班(日間),女,224,7,7,0,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系,學士班(進修),女,115,11,11,1,2,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系碩士班,碩士班(日間),男,6,4,4,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,04133005,健康事業管理系碩士班,碩士班(日間),女,19,10,10,1,3,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健系,學士班(日間),男,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健系,學士班(進修),男,7,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健系,學士班(日間),女,48,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健系,學士班(進修),女,35,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健學士學位學程,學士班(日間),男,30,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05111007,動物保健學士學位學程,學士班(日間),女,151,6,6,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05121008,生物科技系,學士班(日間),男,39,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05121008,生物科技系,碩士班(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05121008,生物科技系,學士班(日間),女,21,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05121008,生物科技系,碩士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系,學士班(日間),男,86,7,7,0,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系,學士班(進修),男,48,13,13,1,4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系,學士班(日間),女,234,18,18,1,5,4,2,3,2,0,0,0,0,1,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系,學士班(進修),女,87,21,21,4,1,2,1,11,0,1,0,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系_香港二技專班,學士班(日間),男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系_香港二技專班,學士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系碩士班,碩士班(日間),男,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,05191023,營養系碩士班,碩士班(日間),女,5,8,8,1,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系,學士班(日間),男,253,17,17,1,2,4,2,4,0,0,0,0,0,3,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系,學士班(進修),男,115,16,16,0,1,2,0,9,0,0,1,0,0,0,2,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系,學士班(日間),女,33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系,學士班(進修),女,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系_海外青年技術訓練班,二專(日間),男,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06131040,智慧科技應用系_海外青年技術訓練班,二專(日間),女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06133039,多媒體遊戲發展與應用系,學士班(日間),男,210,11,11,0,0,4,1,3,0,0,1,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06133039,多媒體遊戲發展與應用系,學士班(進修),男,178,26,26,0,3,1,1,14,0,1,5,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,06133039,多媒體遊戲發展與應用系,學士班(日間),女,100,6,6,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,06133039,多媒體遊戲發展與應用系,學士班(進修),女,40,4,4,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系,學士班(日間),男,369,19,19,1,2,6,1,5,0,0,0,0,0,1,0,1,2,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系,學士班(進修),男,265,37,37,1,2,1,2,18,0,0,9,0,0,0,1,1,2,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系,學士班(日間),女,65,4,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系,學士班(進修),女,42,9,9,1,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系碩士在職專班,碩士在職專班,男,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系碩士在職專班,碩士在職專班,女,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系碩士班,碩士班(日間),男,23,5,5,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07121014,環境與安全衛生工程系碩士班,碩士班(日間),女,6,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07193015,生物醫學工程系,學士班(日間),男,220,11,11,0,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07193015,生物醫學工程系,學士班(日間),女,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系,學士班(日間),男,157,9,9,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系,學士班(進修),男,147,27,27,4,1,3,1,12,0,0,2,0,0,1,2,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系,學士班(日間),女,365,15,15,1,0,4,0,5,0,0,0,0,0,3,2,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系,學士班(進修),女,262,38,38,1,8,4,1,13,2,1,0,0,0,4,3,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系碩士在職專班,碩士在職專班,男,7,4,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系碩士在職專班,碩士在職專班,女,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系碩士班,碩士班(日間),男,8,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,07211017,食品科技系碩士班,碩士班(日間),女,9,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,學士後護理系,學士班(日間),男,25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,學士後護理系,學士班(日間),女,94,11,11,2,0,0,0,3,0,3,0,1,0,0,2,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系,學士班(日間),男,182,10,10,0,0,1,2,5,0,0,0,0,0,1,0,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系,學士班(進修),男,101,13,13,1,1,4,0,5,0,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系,學士班(日間),女,1234,51,51,8,7,15,1,9,1,4,0,1,0,4,0,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系,學士班(進修),女,748,60,60,8,3,4,1,28,4,4,0,2,0,3,2,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系博士班,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系博士班,博士班,女,14,3,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系碩士在職專班,碩士在職專班,男,3,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系碩士在職專班,碩士在職專班,女,47,13,13,1,0,0,0,3,0,5,0,0,2,0,2,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理系碩士班,碩士班(日間),女,48,22,22,2,1,1,0,6,0,1,0,0,11,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理科,五專,男,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09131025,護理科,五專,女,235,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09151020,物理治療系,學士班(日間),男,137,11,11,1,1,3,0,2,0,0,0,1,0,0,1,1,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,09151020,物理治療系,學士班(日間),女,303,20,20,3,3,7,0,1,0,1,0,0,0,0,1,2,2,0,0,0
111,私立,技專校院,1034,弘光科技大學,09153021,語言治療與聽力學系,學士班(日間),男,38,5,5,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,09153021,語言治療與聽力學系,學士班(日間),女,157,17,17,1,3,7,0,1,0,0,0,2,0,0,0,0,3,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系,學士班(日間),男,38,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系,學士班(進修),男,48,5,5,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系,學士班(日間),女,267,12,12,0,2,3,0,3,0,2,0,0,0,2,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系,學士班(進修),女,101,6,6,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系碩士班,碩士班(日間),男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09211037,老人福利與長期照顧事業系碩士班,碩士班(日間),女,21,5,5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(日間),男,7,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(進修),男,10,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(日間),女,339,23,23,1,5,3,0,8,2,1,0,1,0,2,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系,學士班(進修),女,197,33,33,3,5,2,0,12,2,2,0,0,0,4,2,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,09221028,幼兒保育系_香港二技專班,學士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(日間),男,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(進修),男,22,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(日間),女,416,30,30,2,5,8,1,9,0,0,0,0,0,3,0,1,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系,學士班(進修),女,228,33,33,3,7,1,0,18,1,1,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系_香港二技專班,學士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系碩士在職專班,碩士在職專班,男,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系碩士在職專班,碩士在職專班,女,14,10,10,0,1,0,0,6,0,1,0,0,1,0,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系碩士班,碩士班(日間),男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用系碩士班,碩士班(日間),女,27,4,4,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用科,二專(進修),男,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121031,化妝品應用科,二專(進修),女,45,12,12,0,0,0,0,8,0,1,0,1,0,0,0,0,2,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計系,學士班(日間),男,64,7,7,1,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計系,學士班(進修),男,11,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計系,學士班(日間),女,319,22,22,4,3,3,0,8,1,0,0,1,0,0,0,0,2,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計系,學士班(進修),女,50,5,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計科,二專(進修),男,10,8,8,0,1,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0
111,私立,技專校院,1034,弘光科技大學,10121034,美髮造型設計科,二專(進修),女,63,10,10,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10131029,餐旅管理系,學士班(日間),男,292,14,14,0,2,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10131029,餐旅管理系,學士班(進修),男,196,18,18,1,2,2,0,9,0,1,2,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10131029,餐旅管理系,學士班(日間),女,361,20,20,1,1,11,0,4,0,0,0,1,0,1,1,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10131029,餐旅管理系,學士班(進修),女,199,24,24,3,4,4,0,7,0,0,0,0,0,3,3,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10152030,運動休閒系,學士班(日間),男,123,10,10,0,1,2,0,3,0,0,3,0,0,1,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10152030,運動休閒系,學士班(進修),男,124,14,14,1,2,2,0,7,0,0,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10152030,運動休閒系,學士班(日間),女,105,3,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,10152030,運動休閒系,學士班(進修),女,52,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,學士班(日間),男,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,碩士班(日間),男,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,碩士在職專班,男,10,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,學士班(日間),女,49,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,碩士班(日間),女,23,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04133029,醫務管理學系,碩士在職專班,女,34,17,16,2,1,0,0,2,0,3,0,1,2,1,1,0,3,1,0,1
111,私立,一般大學,1035,中國醫藥大學,04199058,科技管理碩士學位學程,碩士班(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04199058,科技管理碩士學位學程,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04212057,科技法律碩士學位學程,碩士班(日間),男,7,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0
111,私立,一般大學,1035,中國醫藥大學,04212057,科技法律碩士學位學程,碩士班(日間),女,10,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技產業博士學位學程,博士班,男,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技產業博士學位學程,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,學士班(日間),男,96,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,碩士班(日間),男,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,博士班,男,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,學士班(日間),女,123,9,9,0,0,1,0,0,0,0,0,2,0,0,0,1,5,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,碩士班(日間),女,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05121043,生物科技學系,博士班,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05123064,生物化學暨分子生物研究所,碩士班(日間),男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05123064,生物化學暨分子生物研究所,碩士班(日間),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,學士班(日間),男,81,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,碩士班(日間),男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,博士班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,學士班(日間),女,233,14,14,1,0,7,0,1,0,0,0,0,0,0,0,0,5,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,碩士班(日間),女,31,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
111,私立,一般大學,1035,中國醫藥大學,05191021,營養學系,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,06134060,數位健康創新碩士學位學程,碩士班(日間),男,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,06134060,數位健康創新碩士學位學程,碩士班(日間),女,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193031,生物醫學工程碩士學位學程,碩士班(日間),男,6,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193031,生物醫學工程碩士學位學程,碩士班(日間),女,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193031,生物醫學工程學系,學士班(日間),男,24,5,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193031,生物醫學工程學系,學士班(日間),女,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193055,醫學工程與復健科技產業博士學位學程,博士班,男,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,07193055,醫學工程與復健科技產業博士學位學程,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,08411012,中獸醫碩士學位學程,碩士班(日間),男,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,08411012,中獸醫碩士學位學程,碩士班(日間),女,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,學士班(日間),男,204,4,4,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,碩士班(日間),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,博士班,男,9,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,學士班(日間),女,108,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,碩士班(日間),女,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系,博士班,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系口腔醫學產業碩士班,碩士班(日間),男,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09111019,牙醫學系口腔醫學產業碩士班,碩士班(日間),女,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,09121003,生物醫學研究所,碩士班(日間),男,23,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
111,私立,一般大學,1035,中國醫藥大學,09121003,生物醫學研究所,博士班,男,83,17,16,0,0,0,0,5,0,1,0,0,1,0,5,1,3,1,0,1
